BPW34_2,Inano_1,Inano_2
-0.005426528429422357,-0.004747963489466635,-0.008221656944726938
-0.005088084963490175,-0.004451825449182188,-0.007708863102795776
-0.004789077994832222,-0.004190152984329827,-0.007255760182859635
-0.004522980757510115,-0.003957187991642994,-0.006852387947685785
-0.0042846247510838365,-0.003748300262830283,-0.006490750345648573
-0.0040698543421552975,-0.003559700891344864,-0.006164312673423307
-0.003875313345582332,-0.003388313320570981,-0.005867762696048673
-0.0036982263101061653,-0.0032314827414105752,-0.005596520060473336
-0.003536151767378996,-0.003086937212896282,-0.005346629211074993
-0.0033869648916406304,-0.002952920636159229,-0.0051149604486276125
-0.0032488119113546045,-0.002827727981328843,-0.004898471662917665
-0.0031197916087165444,-0.0027099525799358076,-0.004694551164862252
-0.0029982965448099724,-0.0025986939716837448,-0.004501410969416669
-0.0028830608964515248,-0.002492635059503176,-0.004316656333829946
-0.002772448330464637,-0.0023909714017493807,-0.004138671329586244
-0.0026654312411372233,-0.0022932214524789387,-0.003966452485047685
-0.0025611612542980706,-0.0021979557549475703,-0.003797571900132697
-0.002458052295232961,-0.0021049511431079568,-0.0036314714206012984
-0.0023557677497616824,-0.002013568634989015,-0.0034670716511193095
-0.002253299049583571,-0.0019221446471421322,-0.0033017082617956615
-0.0021491158902979205,-0.001831133920585296,-0.00313605487635879
-0.0020434623333933834,-0.0017389552075122864,-0.0029676763956717304
-0.0019343680266495425,-0.0016441874203078008,-0.002794414571634302
-0.0018208734099222227,-0.0015475979608832397,-0.0026175595239203596
-0.0017029910425045251,-0.0014460137979049733,-0.0024321925710236794
-0.0015774699379087409,-0.0013392478773808494,-0.002238175387580926
-0.0014445954997321627,-0.0012270715342536124,-0.002035154418004146
-0.0013025198042936233,-0.0011050560600230613,-0.0018161782194242486
-0.0011477349685593352,-0.000974904234337378,-0.0015840321837829892
-0.0009813833997913382,-0.0008333850378439457,-0.001333401772176111
-0.0007983626795793736,-0.000676740704418879,-0.001058405871623067
-0.0005971963323760162,-0.0005075648168911132,-0.0007630205014480134
