BPW34_2,Inano_1,Inano_2
-0.08937538785066801,-0.08740247933554501,-0.06820642194276827
-0.08934305422130162,-0.0869139934334453,-0.06721828490136872
-0.08930088814995418,-0.08640633253724461,-0.06620462744288025
-0.08924903230465997,-0.0858796853104753,-0.06516588917645638
-0.08918750898975869,-0.08533417432876389,-0.06410256668799486
-0.08911645215453534,-0.08477002184581206,-0.06301519103062736
-0.08903586962977306,-0.084187380533844,-0.061904339491737126
-0.08894581301471538,-0.08358645346976168,-0.06077063490277945
-0.08884632326350994,-0.08296745595036947,-0.05961472808374513
-0.08873735374404079,-0.08233056027003816,-0.05843732552329506
-0.08861895153360111,-0.08167602253505679,-0.057239150303776576
-0.088491026921099,-0.08100402149522745,-0.05602097513069859
-0.08835356227690694,-0.08031480163335303,-0.0547835964051675
-0.08820648643201423,-0.07960858742478161,-0.05352783487369095
-0.08804968090462273,-0.07888558425905545,-0.05225455289266101
-0.08788309270261063,-0.07814605672952801,-0.05096461108492534
-0.08770653921192784,-0.07739019347349663,-0.04965891607903572
-0.08751992635013695,-0.07661825334602135,-0.048338369887022115
-0.08732307441243181,-0.0758304490184929,-0.04700389613472433
-0.08711579852679074,-0.07502699594029849,-0.04565643546513831
-0.08689794591244704,-0.07420814012676535,-0.044296912309316205
-0.08666925679457105,-0.07337406093751442,-0.04292628599021864
-0.08642956396040136,-0.072525003103455,-0.04154548262907998
-0.0861785966715356,-0.0716611476820419,-0.04015544796769799
-0.08591611766658636,-0.07078269633485812,-0.038757113919710484
-0.08564188835608588,-0.06988985318311514,-0.0373513885972776
-0.0853555968703561,-0.06898277084783766,-0.03593919708988169
-0.08505701659130915,-0.06806165573076095,-0.034521408311847246
-0.08474581460170239,-0.06712664287362369,-0.033098908732843935
-0.0844217222481789,-0.06617790077494856,-0.03167253928180891
-0.08408444067940168,-0.06521557669021094,-0.030243117695073707
-0.0837336372362989,-0.06423978518960105,-0.028811455990785717
-0.08336904848134763,-0.06325067958474051,-0.02737829747431908
-0.08299031600554096,-0.06224834386021261,-0.025944400144517044
-0.08259716606591283,-0.06123290354519417,-0.02451044991557172
-0.08218927409913634,-0.0602044464573499,-0.023077118322018197
-0.08176632183849986,-0.05916304821511886,-0.02164504731693695
-0.08132803932904453,-0.05810880800212992,-0.020214811449713377
-0.0808740846566951,-0.057041766281094475,-0.018786996284320345
-0.0804042101853164,-0.05596200933115192,-0.01736209972595093
-0.07991810761870521,-0.05486957793106839,-0.015940621105401842
-0.07941551155672455,-0.05376452116928476,-0.014523009536977494
-0.07889618352161598,-0.05264689912562348,-0.013109662917756282
-0.07835984447868061,-0.05151673046167593,-0.011700985921788032
-0.07780630989667658,-0.050374081444891416,-0.01029729487057729
-0.07723533651233438,-0.049218973842148905,-0.00889892753693955
-0.07664675406233279,-0.048051457064886005,-0.007506157851610684
-0.07604040118304889,-0.04687158335126185,-0.006119237497401286
-0.0754161116160752,-0.04567938523971016,-0.004738420193955761
-0.07477380655468036,-0.0444749434080447,-0.003363886387304671
-0.07411336090248977,-0.0432583026208615,-0.0019958581339070136
-0.0734347437438605,-0.04202955237920625,-0.0006344892885659092
-0.07273792035878612,-0.040788781600184176,0.0007200517960956887
-0.07202288590483885,-0.03953608281705456,0.0020676002326407428
-0.07128971028924003,-0.03827159631060173,0.0034080359817187933
-0.07053843646171831,-0.036995440029968574,0.004741181824200247
-0.06976921179407558,-0.03570779013321079,0.006066923572629168
-0.06898217244636706,-0.034408822370636916,0.007385094977213846
-0.06817751327033594,-0.033098737998208616,0.008695539864098656
-0.06735548704698369,-0.03177778428861,0.009998110132510618
-0.06651634148704355,-0.030446201725609523,0.011292593511904592
