BPW34_2,Inano_1,Inano_2
0.003580041084302099,-0.03146717279316391,-0.0752800619726921
0.0020816957989575613,-0.03307162808877351,-0.07706051275705272
0.0005699102675249534,-0.0346834405014822,-0.07884374117250825
-0.0009539962831417448,-0.036301335646645505,-0.08062851737764642
-0.0024885884261638402,-0.037924143866402193,-0.08241394226626841
-0.004032489317940868,-0.03955054848740147,-0.08419866636082496
-0.005584282190293166,-0.04117932561512916,-0.08598162496764061
-0.0071425265269300375,-0.04280920382601172,-0.08776158008129986
-0.008705852751080378,-0.04443887669699187,-0.0895371708103978
-0.010272810325662185,-0.046067138703314026,-0.09130729864638765
-0.011842053932244578,-0.04769265621138352,-0.09307043286968053
-0.01341220395863374,-0.04931423710981564,-0.09482541869307104
-0.014981920003589,-0.05093061754820294,-0.096570813622042
-0.016549938370587824,-0.05254056972392762,-0.09830522024939592
-0.018114957443015278,-0.05414294871058889,-0.10002740222799433
-0.019675815185471013,-0.05573651940117852,-0.10173576968106213
-0.021231323509228073,-0.05732021966226908,-0.10342915571161626
-0.02278039031945145,-0.05889290065148156,-0.10510603001221597
-0.024321996129560652,-0.06045351888434958,-0.1067650759944554
-0.025855128178576603,-0.062001083849476224,-0.10840501701489247
-0.02737893007208303,-0.06353456697346349,-0.1100243522502713
-0.02889252753249183,-0.0650531215573329,-0.11162199929401906
-0.030395185227810817,-0.06655581072920747,-0.11319648545724892
-0.03188622492261661,-0.06804185995580658,-0.11474669738411958
-0.03336501486039056,-0.06951050931325087,-0.11627143564908904
-0.03483107506915539,-0.07096101920458864,-0.11776943852859967
-0.0362839130394188,-0.07239281553056687,-0.11923980503516951
-0.03772319799564805,-0.07380524198860794,-0.12068126835989368
-0.039148629164085236,-0.07519783989957407,-0.12209302223425711
-0.04055998154308549,-0.07657012295530086,-0.1234740585411882
-0.04195715503089259,-0.07792168095406504,-0.12482347837135288
-0.043340038098724776,-0.07925222892225392,-0.12614063855361302
-0.0447086804450878,-0.08056141789196136,-0.12742460169469316
-0.04606312565951853,-0.08184910460061667,-0.1286749329009247
-0.04740350900760326,-0.08311507810646779,-0.12989090440031958
-0.04873004457757979,-0.08435924901889447,-0.1310720553894793
