timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
566800825,68,217,328,331
566801492,58,211,331,334
566802158,63,207,328,329
566802825,76,208,326,337
566803492,58,211,329,333
566804158,61,209,329,332
566804825,82,215,334,337
566805492,56,212,320,332
566806158,60,211,329,330
566806825,82,215,325,335
566807492,59,204,325,335
566808158,60,215,326,326
566808825,78,217,331,333
566809492,61,208,327,337
566810158,58,209,324,330
566810825,77,217,330,329
566811492,65,208,340,335
566812158,56,215,325,333
566812825,76,223,330,333
566813492,62,211,329,337
566814158,57,209,324,334
566814825,75,220,329,332
566815492,61,207,331,346
566816158,62,208,327,335
566816825,74,218,330,333
566817492,61,213,334,332
566818158,63,207,327,330
566818825,75,219,327,334
566819492,59,207,329,332
566820158,63,206,326,339
566820825,79,216,327,335
566821492,61,214,329,331
566822158,62,208,329,340
566822825,85,215,326,335
566823492,56,214,328,333
566824158,59,209,329,332
566824825,79,226,329,334
566825492,57,217,326,335
566826158,52,212,341,336
566826825,79,215,331,337
566827492,61,211,329,332
566828158,58,217,327,337
566828825,75,215,335,334
566829492,63,208,324,333
566830158,56,209,326,338
566830825,77,219,329,332
566831492,62,203,319,332
566832158,54,208,334,337
566832825,74,219,327,330
566833492,61,209,328,337
566834158,61,197,329,337
566834825,78,219,327,331
566835492,62,209,327,335
566836158,63,205,334,330
566836825,75,212,321,333
566837492,60,220,329,334
566838158,63,208,332,341
566838825,77,215,327,326
566839492,59,211,328,336
566840158,61,204,335,341
566840825,76,215,320,317
566841492,52,212,329,334
566842158,61,205,335,333
566842825,78,215,330,333
566843492,59,209,326,332
566844158,54,209,333,339
566844825,82,216,331,337
566845492,59,211,328,333
566846158,58,213,327,339
566846825,79,216,331,335
566847492,66,210,328,342
566848158,60,212,332,340
566848825,71,215,333,336
566849492,60,209,328,335
566850158,57,211,333,326
566850825,79,213,326,336
566851492,62,208,328,337
566852158,56,215,329,339
566852825,78,217,330,338
566853492,63,207,329,335
566854158,56,209,328,339
566854825,80,218,330,334
566855492,60,208,328,337
566856158,56,209,329,351
566856825,77,219,331,337
566857492,60,207,335,335
566858158,52,209,331,341
566858825,73,227,329,332
566859492,59,204,330,335
566860158,61,219,328,339
566860825,73,219,331,330
566861492,60,209,331,335
566862158,60,209,330,343
566862825,75,215,328,330
566863492,60,209,326,329
566864158,68,209,330,340
566864825,78,213,327,335
566865492,57,214,331,329
566866158,62,207,334,339
