timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
580134158,62,207,327,333
580134825,59,211,329,337
580135492,74,217,330,330
580136158,68,207,333,335
580136825,64,209,330,337
580137492,70,218,327,332
580138158,62,203,333,335
580138825,63,208,332,336
580139492,74,217,324,333
580140158,63,211,331,334
580140825,61,208,331,337
580141492,72,210,328,333
580142158,61,209,330,336
580142825,57,208,333,340
580143492,76,217,327,340
580144158,59,205,326,334
580144825,62,208,334,339
580145492,72,220,328,334
580146158,59,207,331,333
580146825,62,208,334,339
580147492,73,221,323,333
580148158,59,211,330,341
580148825,62,208,332,337
580149492,72,227,324,335
580150158,54,212,327,334
580150825,61,208,333,335
580151492,76,217,326,335
580152158,57,213,330,332
580152825,60,209,335,338
580153492,70,215,318,329
580154158,57,209,328,337
580154825,62,210,335,336
580155492,75,211,325,335
580156158,58,209,328,332
580156825,62,210,334,338
580157492,76,214,326,337
580158158,64,212,328,335
580158825,60,211,331,337
580159492,76,218,319,341
580160158,58,215,328,333
580160825,60,211,330,332
580161492,79,214,331,337
580162158,58,212,338,333
580162825,60,211,330,336
580163492,77,208,330,333
580164158,58,208,324,332
580164825,58,211,329,332
580165492,77,215,330,332
580166158,61,208,325,334
580166825,57,212,327,331
580167492,76,219,331,334
580168158,63,207,329,337
580168825,58,211,326,337
580169492,76,208,330,334
580170158,72,208,330,335
580170825,60,209,326,338
580171492,73,219,331,333
580172158,66,206,331,335
580172825,60,209,326,333
580173492,72,219,332,333
580174158,62,212,331,336
580174825,60,211,328,337
580175492,73,218,327,332
580176158,61,209,328,342
580176825,59,209,327,340
580177492,74,213,330,330
580178158,58,209,331,338
580178825,61,208,328,333
580179492,72,218,329,326
580180158,62,207,331,336
580180825,61,209,327,327
580181492,72,217,331,335
580182158,63,209,331,336
580182825,62,208,328,339
580183492,72,221,328,331
580184158,60,207,332,336
580184825,62,208,329,339
580185492,72,210,326,332
580186158,68,211,337,336
580186825,63,206,331,338
580187492,73,219,329,333
580188158,60,212,331,333
580188825,62,208,329,339
580189492,77,216,321,333
580190158,59,211,330,336
580190825,62,209,330,338
580191492,75,224,328,333
580192158,57,213,332,332
580192825,60,211,329,341
580193492,75,213,328,334
580194158,58,213,324,332
580194825,61,209,331,327
580195492,71,212,331,336
580196158,61,209,323,329
580196825,60,212,325,332
580197492,77,213,335,332
580198158,59,208,324,331
580198825,59,212,330,333
580199492,76,215,331,333
580200158,79,207,319,323
580200825,58,211,329,325
580201492,75,215,343,334
580202158,61,210,329,331
580202825,58,212,331,333
580203492,82,217,332,337
580204158,61,209,329,336
580204825,58,212,328,335
580205492,76,215,331,333
580206158,63,205,327,335
580206825,59,210,329,333
580207492,74,217,331,334
580208158,63,203,333,328
580208825,58,212,328,329
580209492,77,219,329,334
580210158,63,204,330,329
580210825,59,208,329,338
580211492,74,219,331,333
580212158,62,206,330,319
580212825,61,210,327,335
580213492,74,223,330,331
580214158,58,210,329,326
580214825,61,208,325,335
580215492,75,217,328,322
580216158,64,205,331,329
580216825,62,208,327,337
580217492,75,207,333,334
580218158,60,209,329,329
580218825,62,208,329,337
580219492,74,205,329,333
580220158,57,210,331,327
580220825,61,209,326,327
580221492,77,217,329,333
580222158,54,208,335,327
580222825,61,208,327,337
580223492,74,219,331,335
580224158,60,206,328,328
580224825,61,210,335,337
580225492,80,219,325,332
580226158,61,210,331,330
580226825,62,207,328,337
580227492,76,224,329,330
580228158,61,209,335,330
580228825,62,203,317,329
580229492,75,218,326,331
580230158,62,211,330,327
580230825,63,208,328,335
580231492,75,217,326,330
580232158,60,211,327,325
580232825,63,208,329,332
580233492,76,218,325,333
580234158,61,211,319,318
580234825,64,206,333,337
580235492,77,217,327,327
580236158,58,212,323,327
580236825,61,211,331,341
580237492,82,215,328,335
580238158,58,212,326,328
580238825,63,210,334,335
580239492,79,213,325,339
580240158,58,213,326,330
580240825,62,209,332,337
580241492,77,220,328,337
580242158,56,214,313,324
580242825,61,211,331,334
580243492,79,213,331,339
580244158,57,222,320,331
580244825,60,213,330,330
580245492,79,212,331,335
580246158,59,205,321,327
580246825,58,212,331,332
580247492,82,213,328,339
580248158,58,209,317,325
580248825,58,215,330,335
580249492,79,216,330,336
580250158,62,209,327,333
580250825,59,217,324,334
580251492,78,218,326,329
580252158,61,202,323,335
580252825,56,209,333,334
580253492,78,219,331,335
580254158,63,208,324,337
580254825,59,212,330,334
580255492,76,217,331,335
580256158,63,206,323,336
580256825,59,208,328,319
580257492,78,218,331,334
580258158,62,208,325,336
580258825,61,211,329,336
580259492,72,223,328,334
580260158,61,205,325,336
580260825,61,209,322,335
580261492,74,213,329,332
580262158,62,206,326,332
580262825,63,212,311,329
580263492,74,212,326,332
580264158,71,209,319,330
580264825,63,207,333,336
580265492,76,216,325,333
580266158,57,207,323,333
580266825,64,211,326,334
580267492,78,208,332,337
580268158,56,210,324,335
580268825,63,212,332,335
580269492,79,215,331,335
580270158,54,209,315,330
580270825,59,211,331,345
580271492,79,215,327,336
580272158,59,206,323,336
580272825,54,207,333,327
580273492,79,216,330,338
580274158,58,208,326,338
580274825,60,211,324,334
580275492,80,214,330,337
580276158,60,206,327,336
580276825,57,211,330,334
580277492,76,217,330,336
580278158,58,206,327,337
580278825,57,211,331,332
580279492,79,216,330,337
580280158,62,206,322,341
580280825,64,214,319,330
580281492,77,212,330,332
580282158,63,205,330,341
580282825,59,220,328,335
580283492,76,213,328,333
580284158,62,206,323,337
580284825,60,209,328,335
580285492,74,219,326,328
580286158,61,203,331,338
580286825,63,210,329,351
580287492,81,218,327,333
580288158,61,209,331,337
580288825,58,208,334,337
580289492,75,213,329,333
580290158,58,210,329,337
580290825,62,212,332,339
580291492,74,217,328,332
580292158,50,210,321,338
580292825,63,208,328,340
580293492,76,219,326,329
580294158,60,217,331,338
580294825,55,208,331,337
580295492,76,220,330,333
580296158,58,211,333,335
580296825,63,211,330,335
580297492,78,223,326,331
580298158,60,211,337,334
580298825,63,211,328,336
580299492,78,217,328,339
580300158,57,213,331,333
580300825,62,209,330,339
580301492,73,213,326,333
580302158,56,216,331,336
580302825,57,209,327,337
580303492,85,217,319,330
580304158,54,209,331,337
580304825,62,213,331,334
580305492,79,215,329,335
580306158,58,210,328,339
580306825,62,211,334,340
580307492,75,214,327,345
580308158,57,209,330,335
580308825,62,211,333,336
580309492,86,215,331,338
580310158,59,212,328,341
580310825,61,205,327,337
580311492,78,215,327,333
580312158,57,212,333,335
580312825,62,209,335,337
580313492,79,215,332,330
580314158,58,213,321,335
580314825,60,210,329,332
580315492,79,216,323,345
580316158,57,213,330,335
580316825,54,213,333,339
580317492,82,221,326,338
580318158,58,212,331,336
580318825,62,209,331,338
