FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2358.2         2.546e-04       1.1      1.12     yes
    2174.0         2.565e-04       2.2      1.06     yes
    1614.0         2.666e-04       5.9      1.61     yes
    1258.2         2.717e-04       1.8      1.08     yes
    2489.2         2.732e-04       2.4      1.09     yes
    1306.2         2.809e-04       2.7      1.00     yes
    1992.2         2.847e-04       8.0      1.00     NO*
    2421.0         2.970e-04       1.9      1.01     yes
    1413.0         3.014e-04       3.0      1.42     yes
    2441.2         3.132e-04       6.8      1.02     NO*
    1222.0         3.865e-04       3.3      1.29     yes
    1009.8         4.076e-04       8.1      1.09     NO*
    1094.2         4.698e-04       0.8      1.00     yes
     672.0         4.958e-04       4.5      1.19     yes
     633.8         5.269e-04       2.2      1.22     yes
     739.8         5.530e-04       1.9      1.09     yes
    1077.0         5.699e-04       3.6      1.03     yes
     761.2         5.726e-04       1.7      1.10     yes
    1115.8         6.054e-04       2.4      1.18     yes
     784.0         6.091e-04       2.4      1.10     yes
     608.8         6.367e-04       3.5      1.16     yes
    1031.0         6.741e-04      10.1      1.87     NO*
     691.8         6.785e-04       5.4      1.16     yes
     655.2         6.945e-04       3.3      1.00     yes
    1057.8         7.025e-04       2.1      1.00     yes
    1166.0         7.074e-04       2.1      1.03     yes
    1188.8         7.075e-04       3.1      1.03     yes
     718.0         7.210e-04       2.1      1.15     yes
     527.0         7.371e-04       2.4      1.12     yes
     809.2         7.722e-04       1.8      1.00     yes
     560.8         8.139e-04       1.0      1.02     yes
     471.0         8.365e-04       2.2      1.06     yes
     491.2         8.873e-04       2.6      1.02     yes
     919.0         8.993e-04       1.9      1.25     yes
     892.2         9.834e-04       1.3      1.00     yes
     986.5         9.884e-04       1.0      1.10     yes
    1140.8         1.008e-03       3.6      1.46     yes
     830.0         1.084e-03       9.7      1.19     NO*
     965.0         1.192e-03       2.9      1.08     yes
     382.0         1.209e-03       2.4      1.06     yes
     857.2         1.215e-03       3.3      1.00     yes
     874.5         1.216e-03       2.3      1.30     yes
     313.0         1.512e-03       2.7      1.20     yes
     360.2         1.734e-03       5.4      1.34     yes
     940.2         1.842e-03       1.9      1.46     yes
     336.0         1.850e-03       3.2      1.00     yes
     290.8         1.888e-03       1.1      1.00     yes
     270.0         2.244e-03       4.6      1.09     yes
     242.8         2.272e-03       3.7      1.00     yes
     224.0         2.623e-03       4.6      1.00     yes
    1278.0         3.096e-03      19.6     14.86     NO*
     194.8         3.654e-03       0.9      1.00     yes
     179.5         3.768e-03       1.2      1.03     yes
     159.8         3.852e-03       1.6      1.01     yes
     206.2         4.949e-03       3.8      1.00     yes
     583.0         6.477e-03      15.4     10.38     NO*
     112.0         7.634e-03       1.9      1.11     yes
      88.8         8.769e-03       1.7      1.03     yes
     135.0         9.483e-03       5.4      1.35     yes
      42.2         1.102e-02       3.7      1.00     yes
      63.8         1.163e-02       8.2      1.52     NO*
    1861.2         1.223e-02      29.9     94.23     NO*
      27.2         1.338e-02       2.3      1.00     yes
  consensus floor = 2.970e-04 mV^2/Hz over 95 clean bands  ->  Var(n) = 0.0012 mV^2  (RMS 34.5 uV)
  carrier a = 3.362 mV  ->  SNR = 36.8 dB in the 4 Hz demod band

========================================================================
BPW34_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1543.2         4.984e-04       1.3      1.00     yes
    1413.0         5.327e-04       1.2      1.05     yes
    2192.8         5.358e-04       1.3      1.00     yes
    1525.0         5.360e-04       0.8      1.14     yes
     527.0         5.436e-04       2.1      1.02     yes
     270.0         5.469e-04       1.6      1.01     yes
    2109.8         5.499e-04       1.0      1.03     yes
    2220.0         5.510e-04       1.4      1.01     yes
    1707.2         5.535e-04       1.3      1.00     yes
     313.0         5.537e-04       2.0      1.12     yes
    1944.2         5.544e-04       1.4      1.00     yes
    1506.8         5.548e-04       1.3      1.00     yes
    2264.5         5.549e-04       1.8      1.04     yes
    2156.2         5.570e-04       0.8      1.00     yes
    1813.2         5.582e-04       1.7      1.06     yes
    2028.8         5.598e-04       2.4      1.02     yes
     560.8         5.615e-04       1.1      1.09     yes
    1278.0         5.631e-04       2.0      1.08     yes
    1755.2         5.685e-04       0.4      1.00     yes
    1919.2         5.714e-04       1.6      1.21     yes
    1838.0         5.737e-04       2.0      1.02     yes
    1681.5         5.745e-04       0.8      1.23     yes
    1743.8         5.793e-04       1.4      1.00     yes
     382.0         5.799e-04       1.3      1.20     yes
    1479.0         5.824e-04       1.2      1.02     yes
     491.2         5.831e-04       0.9      1.04     yes
     224.0         5.862e-04       0.7      1.02     yes
     290.8         5.864e-04       1.8      1.00     yes
    1389.2         5.886e-04       1.1      1.03     yes
    1436.0         5.903e-04       1.7      1.01     yes
    1884.0         5.927e-04       1.3      1.09     yes
     336.0         5.933e-04       1.3      1.01     yes
    2467.0         5.946e-04       3.1      1.00     yes
    2131.0         5.975e-04       1.5      1.06     yes
     159.8         5.990e-04       1.2      1.04     yes
     471.0         5.990e-04       1.2      1.02     yes
    1331.2         6.053e-04       1.5      1.04     yes
    2358.2         6.102e-04       0.9      1.06     yes
    2085.0         6.107e-04       1.3      1.11     yes
     608.8         6.108e-04       2.0      1.06     yes
    1367.0         6.116e-04       2.3      1.04     yes
    2383.2         6.147e-04       1.3      1.19     yes
    1458.8         6.171e-04       1.1      1.00     yes
    2421.0         6.216e-04       2.0      1.07     yes
    1660.8         6.233e-04       1.6      1.01     yes
    2286.0         6.246e-04       1.2      1.06     yes
    1726.0         6.324e-04       1.8      1.00     yes
     135.0         6.326e-04       1.0      1.24     yes
    2240.8         6.389e-04       0.6      1.02     yes
     672.0         6.443e-04       1.7      1.00     yes
     633.8         6.447e-04       1.4      1.06     yes
    1955.8         6.460e-04       1.5      1.00     yes
     206.2         6.480e-04       0.5      1.00     yes
    1294.8         6.531e-04       0.7      1.00     yes
    1772.0         6.535e-04       1.6      1.08     yes
    1973.0         6.576e-04       1.8      1.07     yes
    1589.8         6.584e-04       1.3      1.07     yes
    1992.2         6.600e-04       2.7      1.00     yes
    2332.0         6.610e-04       1.1      1.01     yes
     718.0         6.611e-04       1.5      1.06     yes
    1637.0         6.628e-04       0.9      1.05     yes
    2310.2         6.641e-04       1.1      1.10     yes
     583.0         6.658e-04       1.2      1.09     yes
    2174.0         6.668e-04       1.8      1.01     yes
     691.8         6.725e-04       1.4      1.12     yes
    1791.8         6.761e-04       1.1      1.22     yes
     761.2         6.762e-04       2.4      1.01     yes
     194.8         6.799e-04       0.8      1.00     yes
     739.8         6.803e-04       1.0      1.00     yes
    1222.0         6.848e-04       1.9      1.24     yes
    2489.2         6.849e-04       1.3      1.13     yes
     242.8         6.864e-04       2.5      1.00     yes
    1306.2         6.879e-04       0.7      1.00     yes
    2441.2         6.894e-04       2.0      1.04     yes
    1569.5         6.953e-04       2.3      1.18     yes
    2062.0         6.987e-04       0.6      1.05     yes
    1258.2         7.012e-04       0.9      1.04     yes
     360.2         7.013e-04       1.6      1.06     yes
    1614.0         7.079e-04       1.4      1.07     yes
     112.0         7.412e-04      10.8      1.00     NO*
     655.2         7.440e-04       1.2      1.00     yes
     784.0         7.544e-04       2.9      1.10     yes
      88.8         7.702e-04       1.2      1.13     yes
    1009.8         7.780e-04       3.2      1.04     yes
     179.5         8.166e-04       5.7      1.14     yes
    1166.0         8.551e-04       1.0      1.05     yes
    1031.0         8.698e-04       1.2      1.05     yes
    1115.8         9.107e-04       1.8      1.04     yes
    1094.2         9.647e-04       0.3      1.00     yes
     892.2         9.942e-04       1.7      1.00     yes
    1188.8         1.014e-03       2.2      1.04     yes
    1077.0         1.038e-03       1.9      1.11     yes
     809.2         1.147e-03       1.8      1.00     yes
    1140.8         1.185e-03       1.9      1.18     yes
     919.0         1.187e-03       5.0      1.24     yes
    1057.8         1.239e-03       0.8      1.00     yes
      63.8         1.282e-03      27.3      1.10     NO*
     830.0         1.324e-03       3.4      1.16     yes
     986.5         1.395e-03       0.7      1.04     yes
     874.5         1.641e-03       1.8      1.12     yes
     965.0         1.702e-03       3.4      1.25     yes
     857.2         1.707e-03       2.5      1.00     yes
    1861.2         2.144e-03      17.0      5.71     NO*
     940.2         2.201e-03       3.8      1.29     yes
      42.2         3.461e-03       2.6      1.00     yes
      27.2         2.038e-02       4.1      1.00     yes
  consensus floor = 6.460e-04 mV^2/Hz over 103 clean bands  ->  Var(n) = 0.0026 mV^2  (RMS 50.8 uV)
  carrier a = 37.258 mV  ->  SNR = 54.3 dB in the 4 Hz demod band

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2156.2         5.196e-04       1.1      1.00     yes
    1306.2         5.986e-04       1.4      1.00     yes
    1813.2         6.019e-04       1.4      1.04     yes
    1543.2         6.051e-04       1.0      1.00     yes
    1919.2         6.163e-04       2.3      1.06     yes
    1743.8         6.211e-04       1.3      1.00     yes
    2421.0         6.237e-04       1.8      1.19     yes
    1479.0         6.282e-04       1.6      1.03     yes
     313.0         6.292e-04       1.4      1.15     yes
    1944.2         6.402e-04       0.7      1.00     yes
    2264.5         6.424e-04       1.0      1.00     yes
    2028.8         6.456e-04       1.7      1.10     yes
     270.0         6.470e-04       1.8      1.00     yes
    1637.0         6.499e-04       1.4      1.03     yes
     527.0         6.502e-04       1.6      1.28     yes
    1367.0         6.523e-04       1.1      1.08     yes
    2310.2         6.556e-04       1.4      1.07     yes
     159.8         6.570e-04       0.7      1.20     yes
    1707.2         6.575e-04       0.8      1.00     yes
    2192.8         6.600e-04       1.1      1.00     yes
    1389.2         6.643e-04       2.2      1.04     yes
    1838.0         6.685e-04       1.0      1.01     yes
    1589.8         6.693e-04       1.0      1.03     yes
    1791.8         6.697e-04       1.2      1.05     yes
     382.0         6.724e-04       1.2      1.07     yes
    1436.0         6.736e-04       1.8      1.00     yes
    2286.0         6.847e-04       1.6      1.13     yes
     608.8         6.864e-04       0.6      1.01     yes
    2062.0         6.894e-04       1.7      1.01     yes
    1331.2         6.912e-04       1.2      1.07     yes
    1681.5         6.935e-04       1.1      1.10     yes
    1506.8         6.971e-04       1.1      1.00     yes
    1884.0         6.977e-04       1.0      1.03     yes
     290.8         7.003e-04       1.4      1.06     yes
     360.2         7.012e-04       1.4      1.04     yes
     583.0         7.036e-04       1.2      1.03     yes
    1726.0         7.078e-04       1.9      1.03     yes
    1772.0         7.110e-04       1.8      1.13     yes
    1458.8         7.156e-04       1.0      1.06     yes
    2174.0         7.185e-04       0.9      1.15     yes
     633.8         7.188e-04       1.9      1.08     yes
     491.2         7.235e-04       2.3      1.13     yes
    1614.0         7.237e-04       1.4      1.02     yes
     242.8         7.239e-04       1.6      1.00     yes
    2489.2         7.256e-04       1.1      1.12     yes
    2085.0         7.264e-04       1.9      1.05     yes
     655.2         7.268e-04       0.3      1.00     yes
    2441.2         7.286e-04       0.7      1.10     yes
    2220.0         7.306e-04       1.4      1.01     yes
     112.0         7.363e-04      10.9      1.04     NO*
    1525.0         7.363e-04       1.1      1.00     yes
    2383.2         7.390e-04       1.7      1.21     yes
     224.0         7.402e-04       1.3      1.06     yes
     471.0         7.428e-04       1.5      1.14     yes
    1569.5         7.436e-04       0.8      1.02     yes
    2240.8         7.442e-04       1.1      1.07     yes
    2467.0         7.468e-04       3.5      1.00     yes
     194.8         7.503e-04       1.2      1.00     yes
    2358.2         7.556e-04       1.2      1.03     yes
    2131.0         7.592e-04       1.7      1.09     yes
    1992.2         7.690e-04       2.6      1.00     yes
     672.0         7.729e-04       3.7      1.00     yes
    1413.0         7.758e-04       1.2      1.13     yes
    1660.8         7.778e-04       1.4      1.01     yes
     336.0         7.781e-04       1.5      1.14     yes
    2109.8         7.824e-04       1.1      1.21     yes
    1294.8         7.859e-04       0.6      1.00     yes
    2332.0         7.878e-04       1.0      1.04     yes
     206.2         7.889e-04       1.3      1.00     yes
    1755.2         8.000e-04       0.7      1.00     yes
    1973.0         8.095e-04       1.5      1.11     yes
    1258.2         8.149e-04       0.9      1.16     yes
     179.5         8.186e-04       6.2      1.09     NO*
     761.2         8.210e-04       3.3      1.06     yes
     718.0         8.219e-04       1.7      1.00     yes
    1222.0         8.254e-04       1.6      1.10     yes
    1955.8         8.262e-04       0.9      1.00     yes
     560.8         8.294e-04       2.2      1.21     yes
    1031.0         8.390e-04       1.1      1.07     yes
     691.8         8.430e-04       1.0      1.00     yes
     784.0         8.442e-04       2.0      1.02     yes
    1278.0         8.715e-04       3.7      1.27     yes
      88.8         8.792e-04       1.5      1.08     yes
    1094.2         9.059e-04       2.1      1.00     yes
     739.8         9.093e-04       0.5      1.06     yes
     135.0         9.170e-04       1.0      1.09     yes
    1077.0         1.025e-03       2.3      1.12     yes
    1115.8         1.063e-03       1.8      1.09     yes
    1166.0         1.069e-03       1.5      1.00     yes
    1140.8         1.078e-03       1.8      1.00     yes
    1009.8         1.107e-03       1.2      1.07     yes
    1188.8         1.137e-03       2.5      1.02     yes
     809.2         1.269e-03       2.0      1.02     yes
     919.0         1.281e-03       6.1      1.11     NO*
    1057.8         1.296e-03       1.6      1.00     yes
     986.5         1.460e-03       0.9      1.06     yes
     830.0         1.462e-03       2.7      1.08     yes
     857.2         1.494e-03       1.0      1.00     yes
      63.8         1.503e-03      26.9      1.03     NO*
     892.2         1.548e-03       1.9      1.00     yes
     874.5         1.715e-03       1.1      1.24     yes
     965.0         1.801e-03       3.4      1.04     yes
     940.2         2.123e-03       6.3      1.34     NO*
    1861.2         2.346e-03      16.8      5.05     NO*
      42.2         3.886e-03       2.6      1.00     yes
      27.2         2.085e-02       3.9      1.00     yes
  consensus floor = 7.376e-04 mV^2/Hz over 100 clean bands  ->  Var(n) = 0.0030 mV^2  (RMS 54.3 uV)
  carrier a = 50.380 mV  ->  SNR = 56.3 dB in the 4 Hz demod band

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1755.2         8.517e-04       1.6      1.00     yes
    1637.0         8.848e-04       1.6      1.06     yes
    1543.2         9.058e-04       0.9      1.00     yes
    1791.8         9.323e-04       1.7      1.03     yes
    1436.0         9.342e-04       1.9      1.08     yes
    2286.0         9.372e-04       1.6      1.06     yes
    1589.8         9.417e-04       1.0      1.14     yes
    1525.0         9.429e-04       0.9      1.06     yes
    1944.2         9.446e-04       1.4      1.00     yes
    1973.0         9.469e-04       0.9      1.04     yes
    1884.0         9.491e-04       1.2      1.12     yes
    1569.5         9.561e-04       1.5      1.10     yes
     270.0         9.581e-04       1.3      1.08     yes
    1726.0         9.655e-04       1.1      1.07     yes
     206.2         9.824e-04       1.5      1.00     yes
    1506.8         9.835e-04       1.4      1.00     yes
     313.0         9.865e-04       1.7      1.00     yes
    2156.2         9.932e-04       0.7      1.00     yes
    1707.2         9.945e-04       1.4      1.00     yes
     583.0         9.967e-04       2.3      1.00     yes
     224.0         9.969e-04       1.2      1.05     yes
    2174.0         1.005e-03       1.8      1.07     yes
    1743.8         1.017e-03       1.3      1.00     yes
    2062.0         1.025e-03       1.0      1.02     yes
     718.0         1.025e-03       2.0      1.06     yes
    1660.8         1.029e-03       1.7      1.05     yes
    1458.8         1.032e-03       2.1      1.08     yes
    1367.0         1.033e-03       1.4      1.01     yes
     560.8         1.034e-03       1.3      1.05     yes
    1331.2         1.035e-03       1.4      1.09     yes
     336.0         1.038e-03       1.2      1.02     yes
    1389.2         1.046e-03       2.4      1.05     yes
     112.0         1.050e-03       0.8      1.03     yes
    2332.0         1.050e-03       1.1      1.00     yes
    1681.5         1.054e-03       1.0      1.08     yes
    2383.2         1.055e-03       1.3      1.13     yes
     242.8         1.065e-03       0.8      1.00     yes
    1838.0         1.067e-03       1.4      1.09     yes
    2310.2         1.069e-03       2.1      1.08     yes
     471.0         1.070e-03       0.6      1.04     yes
    2489.2         1.074e-03       2.2      1.05     yes
    1614.0         1.077e-03       0.9      1.05     yes
    1813.2         1.080e-03       1.1      1.07     yes
     491.2         1.085e-03       1.8      1.01     yes
    1294.8         1.088e-03       1.6      1.00     yes
    2131.0         1.091e-03       1.7      1.09     yes
    2240.8         1.095e-03       1.3      1.09     yes
     159.8         1.100e-03       1.4      1.03     yes
    2085.0         1.104e-03       1.6      1.00     yes
      27.2         1.107e-03       0.8      1.00     yes
     135.0         1.109e-03       0.8      1.03     yes
    2192.8         1.111e-03       1.3      1.00     yes
    1772.0         1.115e-03       1.0      1.09     yes
    1413.0         1.119e-03       1.8      1.22     yes
     527.0         1.119e-03       1.9      1.10     yes
    1919.2         1.121e-03       1.4      1.24     yes
    2028.8         1.126e-03       1.6      1.06     yes
      63.8         1.127e-03       5.3      1.04     yes
     290.8         1.129e-03       1.6      1.03     yes
    1479.0         1.140e-03       1.2      1.04     yes
     633.8         1.140e-03       1.9      1.03     yes
    2220.0         1.151e-03       1.7      1.13     yes
     608.8         1.158e-03       1.0      1.02     yes
    1258.2         1.165e-03       1.2      1.03     yes
    1278.0         1.167e-03       1.5      1.09     yes
     179.5         1.173e-03       4.0      1.22     yes
      42.2         1.178e-03       1.1      1.00     yes
    2109.8         1.202e-03       1.5      1.05     yes
     194.8         1.204e-03       0.7      1.00     yes
     382.0         1.205e-03       1.1      1.03     yes
      88.8         1.213e-03       1.2      1.12     yes
     655.2         1.222e-03       0.6      1.00     yes
    2441.2         1.233e-03       1.1      1.14     yes
     672.0         1.236e-03       1.2      1.03     yes
    2264.5         1.254e-03       0.9      1.02     yes
    2467.0         1.258e-03       0.9      1.04     yes
    2421.0         1.263e-03       1.0      1.03     yes
    1306.2         1.277e-03       0.4      1.00     yes
     360.2         1.284e-03       2.3      1.33     yes
    1955.8         1.292e-03       0.7      1.00     yes
     691.8         1.292e-03       1.6      1.10     yes
     761.2         1.331e-03       1.0      1.00     yes
    1031.0         1.351e-03       1.7      1.02     yes
    2358.2         1.354e-03       0.9      1.05     yes
    1222.0         1.373e-03       2.1      1.06     yes
     739.8         1.394e-03       0.7      1.04     yes
     784.0         1.406e-03       1.8      1.01     yes
    1992.2         1.606e-03       7.7      1.00     NO*
    1009.8         1.651e-03       7.9      1.06     NO*
    1861.2         1.802e-03      12.7      2.48     NO*
    1077.0         1.807e-03       1.3      1.29     yes
    1094.2         1.832e-03       0.9      1.00     yes
    1115.8         1.923e-03       1.9      1.12     yes
    1166.0         2.011e-03       1.3      1.27     yes
    1057.8         2.188e-03       1.8      1.00     yes
     809.2         2.207e-03       2.5      1.07     yes
    1140.8         2.228e-03       1.0      1.02     yes
     919.0         2.379e-03       3.4      1.17     yes
    1188.8         2.476e-03       2.2      1.02     yes
     830.0         2.860e-03       2.6      1.00     yes
     892.2         2.886e-03       2.2      1.00     yes
     986.5         3.091e-03       1.1      1.01     yes
     965.0         3.660e-03       3.8      1.00     yes
     857.2         4.208e-03       2.0      1.00     yes
     874.5         4.387e-03       1.4      1.10     yes
     940.2         5.015e-03       2.3      1.29     yes
  consensus floor = 1.111e-03 mV^2/Hz over 103 clean bands  ->  Var(n) = 0.0044 mV^2  (RMS 66.7 uV)
  carrier a = 15.519 mV  ->  SNR = 44.3 dB in the 4 Hz demod band
