FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.000 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 126  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
A2V-16_A1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     605.0         7.708e-03       1.9      1.00     yes
    1040.0         7.723e-03       3.5      1.26     yes
    1595.0         7.725e-03       6.5      1.00     NO*
    1495.0         7.727e-03       1.2      1.00     yes
     870.0         7.730e-03       2.5      1.18     yes
      25.0         7.739e-03       0.9      1.00     yes
     580.0         7.798e-03       9.0      1.15     NO*
    1685.0         7.833e-03       2.9      1.17     yes
    1570.0         7.847e-03       2.7      1.08     yes
     205.0         7.853e-03       0.8      1.00     yes
    1095.0         7.863e-03       1.7      1.00     yes
    1925.0         7.870e-03       3.7      1.08     yes
    1115.0         7.877e-03       3.7      1.45     yes
    2340.0         7.884e-03       3.0      1.00     yes
     140.0         7.893e-03       2.9      1.21     yes
     760.0         7.917e-03       2.3      1.20     yes
    1815.0         7.960e-03       5.2      1.29     yes
    1460.0         7.989e-03       2.5      1.00     yes
     740.0         8.015e-03       2.4      1.06     yes
     395.0         8.060e-03       1.3      1.00     yes
    2460.0         8.065e-03       3.5      1.10     yes
    2060.0         8.085e-03       5.2      1.03     yes
    2095.0         8.106e-03       0.8      1.00     yes
    1195.0         8.108e-03       0.5      1.00     yes
    2270.0         8.117e-03       3.1      1.19     yes
     920.0         8.134e-03      11.6      1.04     NO*
    1160.0         8.145e-03       6.6      1.42     NO*
    1660.0         8.208e-03       4.8      1.05     yes
      60.0         8.209e-03       1.2      1.17     yes
    2105.0         8.222e-03       0.8      1.00     yes
     240.0         8.274e-03       4.1      1.06     yes
    1060.0         8.336e-03       4.9      1.50     yes
     305.0         8.380e-03       0.5      1.00     yes
     285.0         8.415e-03       2.8      1.08     yes
    1380.0         8.475e-03       2.7      1.14     yes
    2385.0         8.486e-03       4.3      1.31     yes
     560.0         8.521e-03       2.4      1.02     yes
    1225.0         8.558e-03       4.1      1.23     yes
    2485.0         8.571e-03       5.8      1.05     yes
    1280.0         8.618e-03      13.5      1.49     NO*
     530.0         8.654e-03       2.9      1.04     yes
     630.0         8.701e-03       4.4      1.04     yes
     985.0         8.919e-03      10.3      1.07     NO*
     795.0         8.980e-03       0.8      1.00     yes
     480.0         9.171e-03       2.9      1.09     yes
    2405.0         9.206e-03       0.6      1.00     yes
    2005.0         9.395e-03       6.0      1.00     NO*
     195.0         9.531e-03       2.5      1.00     yes
     505.0         9.557e-03       4.2      1.00     yes
    1305.0         9.957e-03       0.5      1.00     yes
    2440.0         1.017e-02       8.4      1.54     NO*
    2295.0         1.104e-02       2.0      1.00     yes
    1005.0         1.618e-02       4.4      1.00     yes
    1860.0         1.623e-02      17.6      3.62     NO*
  consensus floor = 7.520e-03 mV^2/Hz over 112 clean bands  ->  Var(n) = 0.0301 mV^2  (RMS 173.4 uV)
  carrier a = 344.165 mV  ->  SNR = 62.9 dB in the 4 Hz demod band

========================================================================
A2V-16_A2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1295.0         5.281e-03       1.4      1.00     yes
     795.0         5.575e-03       1.3      1.00     yes
    2205.0         5.603e-03       2.1      1.00     yes
    2360.0         5.620e-03       6.1      1.03     NO*
     205.0         5.720e-03       0.6      1.00     yes
    1620.0         5.776e-03       3.0      1.02     yes
    2405.0         5.802e-03       1.0      1.00     yes
    1840.0         5.873e-03       2.6      1.14     yes
     105.0         5.936e-03       1.1      1.00     yes
    1780.0         5.945e-03       4.9      1.39     yes
    1440.0         6.008e-03       3.6      1.18     yes
    2140.0         6.009e-03       3.5      1.16     yes
    2240.0         6.024e-03       4.7      1.08     yes
     820.0         6.053e-03       4.3      1.12     yes
    1505.0         6.092e-03       0.5      1.00     yes
     660.0         6.108e-03       4.9      1.04     yes
    1720.0         6.132e-03       2.0      1.00     yes
    1605.0         6.134e-03       0.3      1.00     yes
     120.0         6.176e-03       4.6      1.03     yes
     760.0         6.178e-03       1.8      1.14     yes
     740.0         6.203e-03       4.1      1.09     yes
    1395.0         6.217e-03       1.2      1.00     yes
      80.0         6.224e-03       5.2      1.23     yes
    2220.0         6.233e-03       3.2      1.14     yes
     220.0         6.279e-03       2.5      1.07     yes
    2120.0         6.316e-03       2.1      1.10     yes
     595.0         6.335e-03       0.4      1.00     yes
    2060.0         6.342e-03       5.6      1.18     yes
    1095.0         6.343e-03       1.3      1.00     yes
     260.0         6.346e-03       3.0      1.22     yes
     305.0         6.348e-03       0.9      1.00     yes
    2320.0         6.460e-03       3.0      1.05     yes
    1980.0         6.462e-03       4.3      1.02     yes
    1880.0         6.468e-03       1.2      1.05     yes
    1480.0         6.482e-03       3.5      1.08     yes
     720.0         6.483e-03       5.8      1.15     yes
     240.0         6.491e-03       2.2      1.09     yes
     340.0         6.502e-03       4.1      1.00     yes
    1040.0         6.502e-03       2.2      1.04     yes
    2340.0         6.538e-03       2.0      1.01     yes
     360.0         6.551e-03       2.6      1.01     yes
    2295.0         6.561e-03       5.4      1.00     yes
     960.0         6.585e-03       4.9      1.07     yes
    1280.0         6.587e-03      12.7      1.21     NO*
     630.0         6.601e-03       4.0      1.54     yes
    2095.0         6.625e-03       0.6      1.00     yes
     560.0         6.625e-03       2.5      1.03     yes
     320.0         6.665e-03       5.8      1.05     yes
    1495.0         6.683e-03       0.9      1.00     yes
    1760.0         6.690e-03       2.3      1.17     yes
     920.0         6.706e-03      11.7      1.02     NO*
    2305.0         6.715e-03       0.2      1.00     yes
    2160.0         6.716e-03       2.1      1.01     yes
    1640.0         6.727e-03       1.8      1.16     yes
     380.0         6.734e-03       6.9      1.04     NO*
    1060.0         6.748e-03       2.3      1.10     yes
    1195.0         6.794e-03       0.4      1.00     yes
    1380.0         6.799e-03       2.0      1.08     yes
    2195.0         6.808e-03       0.7      1.00     yes
      95.0         6.835e-03       0.7      1.00     yes
    2080.0         6.837e-03       2.4      1.16     yes
      40.0         6.861e-03       3.8      1.00     yes
     705.0         6.873e-03       0.9      1.00     yes
     140.0         6.877e-03       2.0      1.11     yes
    1140.0         6.901e-03       2.2      1.13     yes
    1705.0         6.926e-03       0.9      1.00     yes
    1960.0         6.931e-03       1.5      1.03     yes
    1360.0         6.933e-03       5.4      1.06     yes
    1520.0         6.942e-03       3.7      1.07     yes
    1740.0         6.961e-03       3.3      1.06     yes
     870.0         6.964e-03       2.1      1.15     yes
    1260.0         6.973e-03       2.4      1.14     yes
    2180.0         6.983e-03       2.8      1.03     yes
      25.0         6.988e-03       1.7      1.00     yes
    1420.0         6.990e-03       1.4      1.05     yes
    1115.0         7.028e-03       4.2      1.58     yes
    2485.0         7.061e-03       5.7      1.39     yes
    1895.0         7.097e-03       1.4      1.00     yes
    2005.0         7.111e-03       6.5      1.00     NO*
     940.0         7.131e-03      13.8      1.00     NO*
    1660.0         7.138e-03       5.5      1.04     yes
     895.0         7.160e-03       2.3      1.00     yes
      60.0         7.228e-03       3.8      1.01     yes
    1685.0         7.236e-03       1.8      1.21     yes
    1925.0         7.248e-03       4.4      1.22     yes
     780.0         7.267e-03       5.6      1.02     yes
    1020.0         7.269e-03       3.7      1.15     yes
    1570.0         7.282e-03       3.2      1.06     yes
    1080.0         7.311e-03       2.7      1.21     yes
     495.0         7.335e-03       0.7      1.00     yes
    2030.0         7.335e-03       2.9      1.07     yes
    1405.0         7.337e-03       0.6      1.00     yes
    1180.0         7.342e-03       2.2      1.01     yes
    2105.0         7.363e-03       0.8      1.00     yes
    1595.0         7.374e-03       6.7      1.00     NO*
    2270.0         7.374e-03       2.8      1.24     yes
     395.0         7.384e-03       1.2      1.00     yes
     840.0         7.400e-03       2.0      1.11     yes
    1460.0         7.430e-03       2.2      1.07     yes
     680.0         7.456e-03       2.0      1.13     yes
     805.0         7.530e-03       1.4      1.00     yes
     170.0         7.563e-03       3.3      1.21     yes
    2420.0         7.602e-03       3.0      1.09     yes
    1330.0         7.677e-03       4.0      1.04     yes
     195.0         7.706e-03       3.7      1.00     yes
    1815.0         7.726e-03       4.0      1.18     yes
    1795.0         7.729e-03       1.6      1.00     yes
     605.0         7.742e-03       1.6      1.00     yes
    1225.0         7.766e-03       5.5      1.22     yes
     905.0         7.795e-03       0.7      1.00     yes
    1540.0         7.877e-03       2.5      1.03     yes
     985.0         7.890e-03       8.5      1.27     NO*
    1995.0         7.906e-03       6.8      1.00     NO*
     530.0         7.915e-03       2.8      1.13     yes
     285.0         7.929e-03       3.0      1.02     yes
    1305.0         7.963e-03       1.0      1.00     yes
     695.0         7.975e-03       0.7      1.00     yes
    1160.0         8.013e-03       5.8      1.12     yes
     480.0         8.263e-03       2.1      1.00     yes
    2460.0         8.371e-03       2.3      1.45     yes
     580.0         8.525e-03       7.2      1.15     NO*
    2385.0         8.831e-03       4.2      1.10     yes
    2440.0         8.870e-03       6.3      1.43     NO*
     505.0         9.250e-03       3.3      1.00     yes
    1005.0         1.275e-02       2.9      1.00     yes
    1860.0         1.440e-02      17.7      3.15     NO*
  consensus floor = 6.849e-03 mV^2/Hz over 114 clean bands  ->  Var(n) = 0.0274 mV^2  (RMS 165.5 uV)
  carrier a = 324.565 mV  ->  SNR = 62.8 dB in the 4 Hz demod band

========================================================================
A2V-16_A3
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1760.0         7.169e-03       2.5      1.24     yes
     260.0         7.230e-03       2.8      1.08     yes
     805.0         7.348e-03       1.5      1.00     yes
    1480.0         7.385e-03       5.0      1.06     yes
     595.0         7.558e-03       0.8      1.00     yes
    2095.0         7.568e-03       1.4      1.00     yes
    2120.0         7.591e-03       1.5      1.08     yes
    1720.0         7.632e-03       2.4      1.04     yes
    1460.0         7.752e-03       2.1      1.19     yes
     960.0         7.764e-03       4.9      1.01     yes
     360.0         7.776e-03       1.7      1.00     yes
     705.0         7.830e-03       1.3      1.00     yes
     205.0         7.836e-03       0.9      1.00     yes
      95.0         7.837e-03       1.7      1.00     yes
    1020.0         7.842e-03       3.2      1.11     yes
    2160.0         7.854e-03       2.5      1.34     yes
    1080.0         7.862e-03       3.7      1.09     yes
      25.0         7.881e-03       0.7      1.00     yes
    2360.0         7.888e-03       6.3      1.31     NO*
    2340.0         7.898e-03       2.1      1.00     yes
    2305.0         7.905e-03       0.9      1.00     yes
    1780.0         7.989e-03       4.9      1.04     yes
     780.0         8.052e-03       4.5      1.09     yes
    1520.0         8.057e-03       1.4      1.01     yes
    1140.0         8.110e-03       1.8      1.00     yes
    1595.0         8.114e-03       5.8      1.00     yes
    1660.0         8.138e-03       5.9      1.12     yes
     105.0         8.143e-03       0.8      1.00     yes
    1640.0         8.156e-03       1.7      1.00     yes
     740.0         8.192e-03       4.4      1.05     yes
    2180.0         8.199e-03       2.0      1.17     yes
    1360.0         8.208e-03       6.2      1.11     NO*
    1740.0         8.214e-03       1.5      1.05     yes
    1705.0         8.221e-03       0.9      1.00     yes
    2060.0         8.224e-03       5.2      1.03     yes
     795.0         8.227e-03       1.8      1.00     yes
    2240.0         8.237e-03       4.6      1.03     yes
    1980.0         8.245e-03       3.9      1.03     yes
     660.0         8.272e-03       4.4      1.02     yes
      60.0         8.286e-03       2.1      1.00     yes
     940.0         8.390e-03      11.9      1.07     NO*
     340.0         8.420e-03       2.0      1.15     yes
    2030.0         8.497e-03       3.1      1.18     yes
    1420.0         8.499e-03       2.3      1.01     yes
    1280.0         8.521e-03       9.6      1.15     NO*
    1505.0         8.545e-03       0.6      1.00     yes
    1395.0         8.552e-03       0.7      1.00     yes
     320.0         8.575e-03       4.5      1.05     yes
    1960.0         8.607e-03       1.2      1.21     yes
     140.0         8.620e-03       1.6      1.03     yes
    2080.0         8.643e-03       1.3      1.02     yes
    2320.0         8.646e-03       3.0      1.07     yes
    1095.0         8.722e-03       0.7      1.00     yes
    1440.0         8.780e-03       2.3      1.23     yes
     720.0         8.788e-03       3.4      1.14     yes
     905.0         8.812e-03       1.8      1.00     yes
     630.0         8.817e-03       4.9      1.09     yes
     680.0         8.826e-03       1.8      1.01     yes
    2460.0         8.877e-03       2.2      1.16     yes
    2420.0         8.887e-03       2.2      1.14     yes
    1260.0         8.900e-03       1.7      1.03     yes
    1040.0         8.902e-03       1.7      1.02     yes
    2105.0         8.906e-03       0.9      1.00     yes
      40.0         8.913e-03       3.3      1.04     yes
    1840.0         8.929e-03       1.7      1.00     yes
    1180.0         8.932e-03       1.3      1.13     yes
     480.0         8.940e-03       1.1      1.15     yes
    1620.0         8.959e-03       3.0      1.17     yes
     220.0         8.986e-03       1.9      1.24     yes
    1405.0         8.992e-03       1.6      1.00     yes
    2220.0         9.009e-03       1.4      1.01     yes
    1295.0         9.033e-03       1.1      1.00     yes
     560.0         9.039e-03       1.3      1.01     yes
    1495.0         9.052e-03       0.5      1.00     yes
     530.0         9.074e-03       4.2      1.19     yes
     760.0         9.082e-03       1.6      1.12     yes
    1115.0         9.085e-03       2.9      1.13     yes
    2385.0         9.099e-03       4.6      1.20     yes
    1330.0         9.110e-03       5.4      1.18     yes
    1160.0         9.147e-03       4.8      1.20     yes
    1060.0         9.150e-03       1.5      1.04     yes
     870.0         9.181e-03       2.8      1.39     yes
    1380.0         9.205e-03       1.8      1.16     yes
     240.0         9.209e-03       2.1      1.06     yes
    1880.0         9.210e-03       2.2      1.12     yes
     840.0         9.261e-03       1.8      1.04     yes
    1540.0         9.271e-03       2.6      1.01     yes
    2140.0         9.281e-03       2.3      1.22     yes
    2270.0         9.326e-03       2.9      1.10     yes
    1225.0         9.353e-03       5.0      1.06     yes
     695.0         9.418e-03       1.2      1.00     yes
    1305.0         9.453e-03       1.8      1.00     yes
     895.0         9.454e-03       1.3      1.00     yes
    1925.0         9.496e-03       4.1      1.10     yes
    2205.0         9.522e-03       0.6      1.00     yes
    1570.0         9.602e-03       2.8      1.09     yes
    1995.0         9.633e-03       8.0      1.00     NO*
     285.0         9.652e-03       3.3      1.13     yes
     305.0         9.680e-03       0.7      1.00     yes
      80.0         9.695e-03       5.2      1.02     yes
     580.0         9.704e-03       6.7      1.09     NO*
     120.0         9.724e-03       3.0      1.04     yes
     820.0         9.734e-03       1.7      1.22     yes
    1195.0         9.772e-03       0.9      1.00     yes
     380.0         9.852e-03       4.9      1.11     yes
     395.0         9.856e-03       1.8      1.00     yes
    1605.0         9.880e-03       0.7      1.00     yes
     495.0         9.936e-03       0.7      1.00     yes
     505.0         1.000e-02       4.2      1.00     yes
    1685.0         1.003e-02       3.9      1.07     yes
    2195.0         1.005e-02       1.5      1.00     yes
     920.0         1.016e-02       9.5      1.11     NO*
     170.0         1.016e-02       3.9      1.12     yes
    1815.0         1.046e-02       3.3      1.12     yes
    1795.0         1.048e-02       0.9      1.00     yes
     195.0         1.054e-02       2.1      1.00     yes
    2005.0         1.063e-02       4.6      1.00     yes
     985.0         1.065e-02       9.9      1.12     NO*
    2405.0         1.070e-02       0.4      1.00     yes
    2440.0         1.074e-02       5.8      1.19     yes
     605.0         1.084e-02       1.3      1.00     yes
    2485.0         1.112e-02       5.0      1.06     yes
    1895.0         1.114e-02       0.3      1.00     yes
    2295.0         1.153e-02       2.0      1.00     yes
    1860.0         1.198e-02      14.8      2.01     NO*
    1005.0         1.444e-02       4.3      1.00     yes
  consensus floor = 8.906e-03 mV^2/Hz over 117 clean bands  ->  Var(n) = 0.0356 mV^2  (RMS 188.7 uV)
  carrier a = 283.888 mV  ->  SNR = 60.5 dB in the 4 Hz demod band

========================================================================
A2V-16_A4
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1295.0         2.560e-03       1.4      1.00     yes
     905.0         2.756e-03       3.9      1.00     yes
    1895.0         2.912e-03       5.1      1.00     yes
     495.0         2.997e-03       1.4      1.00     yes
     720.0         3.056e-03       7.8      1.08     NO*
    1505.0         3.059e-03       0.5      1.00     yes
    1520.0         3.133e-03       5.7      1.07     yes
     380.0         3.142e-03       8.7      1.37     NO*
    1060.0         3.179e-03       5.6      1.26     yes
    2305.0         3.229e-03       1.4      1.00     yes
    1395.0         3.316e-03       0.4      1.00     yes
     595.0         3.346e-03       1.1      1.00     yes
     240.0         3.351e-03       6.6      1.19     NO*
    1260.0         3.353e-03       4.1      1.06     yes
     805.0         3.385e-03       4.2      1.00     yes
    1360.0         3.393e-03       8.3      1.05     NO*
    2405.0         3.397e-03       1.9      1.00     yes
      40.0         3.398e-03       6.1      1.05     NO*
    1605.0         3.401e-03       0.1      1.00     yes
    1705.0         3.405e-03       2.1      1.00     yes
    1540.0         3.434e-03       4.9      1.02     yes
    1780.0         3.440e-03       7.5      1.01     NO*
    2320.0         3.446e-03       6.8      1.06     NO*
    1040.0         3.455e-03       5.2      1.17     yes
     105.0         3.458e-03       0.6      1.00     yes
     205.0         3.460e-03       0.6      1.00     yes
    1840.0         3.460e-03       5.9      1.03     yes
    2120.0         3.504e-03       4.2      1.04     yes
    1720.0         3.508e-03       5.4      1.00     yes
    1195.0         3.509e-03       2.1      1.00     yes
    1980.0         3.516e-03       8.6      1.01     NO*
     560.0         3.518e-03       4.3      1.03     yes
    2360.0         3.524e-03       8.5      1.00     NO*
    2060.0         3.540e-03       8.4      1.00     NO*
      80.0         3.550e-03       8.3      1.00     NO*
     260.0         3.554e-03       5.0      1.16     yes
    1440.0         3.570e-03       3.6      1.30     yes
    1660.0         3.574e-03       8.1      1.09     NO*
     140.0         3.586e-03       5.2      1.03     yes
    1740.0         3.591e-03       7.4      1.16     NO*
    2095.0         3.617e-03       0.7      1.00     yes
    2340.0         3.620e-03       5.3      1.00     yes
    1640.0         3.621e-03       6.0      1.31     NO*
    1960.0         3.669e-03       4.7      1.31     yes
    1080.0         3.672e-03       5.7      1.03     yes
    2270.0         3.679e-03       4.9      1.31     yes
     660.0         3.695e-03       5.9      1.23     yes
     360.0         3.708e-03       5.6      1.03     yes
    2080.0         3.709e-03       5.2      1.07     yes
    1280.0         3.715e-03      17.3      1.03     NO*
    1760.0         3.719e-03       5.7      1.12     yes
     220.0         3.728e-03       5.4      1.24     yes
    2240.0         3.728e-03       6.8      1.00     NO*
    2195.0         3.729e-03       2.5      1.00     yes
     820.0         3.733e-03       7.1      1.31     NO*
    2160.0         3.736e-03       3.7      1.23     yes
    1480.0         3.737e-03       6.7      1.02     NO*
     340.0         3.776e-03       5.4      1.09     yes
    1880.0         3.782e-03       4.4      1.10     yes
     760.0         3.782e-03       3.2      1.38     yes
    2140.0         3.806e-03       4.4      1.01     yes
     120.0         3.826e-03       8.8      1.29     NO*
    2220.0         3.834e-03       6.7      1.21     NO*
    1140.0         3.844e-03       4.3      1.02     yes
    2180.0         3.871e-03       5.2      1.01     yes
    1620.0         3.883e-03       5.9      1.21     yes
    1405.0         3.922e-03       0.2      1.00     yes
    1180.0         3.932e-03       3.6      1.24     yes
    1995.0         3.934e-03       8.1      1.00     NO*
     705.0         3.937e-03       2.5      1.00     yes
    1815.0         3.945e-03       5.6      1.60     yes
    1460.0         3.946e-03       3.8      1.19     yes
     395.0         3.953e-03       2.3      1.00     yes
     780.0         3.959e-03       8.0      1.11     NO*
    1420.0         3.962e-03       4.3      1.09     yes
     795.0         3.966e-03       1.0      1.00     yes
    1020.0         3.968e-03       5.3      1.02     yes
     320.0         4.015e-03       7.6      1.04     NO*
    1225.0         4.047e-03       7.4      1.56     NO*
    1685.0         4.052e-03       5.6      1.31     yes
    2105.0         4.056e-03       2.0      1.00     yes
     940.0         4.124e-03      17.4      1.00     NO*
    1305.0         4.131e-03       1.0      1.00     yes
    2420.0         4.151e-03       7.2      1.05     NO*
    1495.0         4.161e-03       0.7      1.00     yes
    2030.0         4.179e-03       5.6      1.07     yes
     960.0         4.186e-03       7.0      1.03     NO*
    1330.0         4.245e-03       5.8      1.26     yes
    2205.0         4.259e-03       0.6      1.00     yes
     840.0         4.264e-03       3.1      1.01     yes
     870.0         4.280e-03       4.7      1.42     yes
    1380.0         4.290e-03       5.1      1.18     yes
     305.0         4.331e-03       3.5      1.00     yes
    1570.0         4.348e-03       4.6      1.29     yes
    1115.0         4.363e-03       5.2      1.36     yes
    2485.0         4.364e-03       9.7      1.28     NO*
     695.0         4.385e-03       1.4      1.00     yes
    2385.0         4.387e-03       7.2      1.63     NO*
     630.0         4.389e-03       6.4      1.31     NO*
     170.0         4.445e-03       4.3      1.12     yes
      95.0         4.447e-03       0.9      1.00     yes
      60.0         4.468e-03       4.5      1.08     yes
    2460.0         4.494e-03       3.9      1.29     yes
     680.0         4.498e-03       4.1      1.40     yes
    1095.0         4.505e-03       1.7      1.00     yes
     740.0         4.542e-03       4.6      1.14     yes
     920.0         4.584e-03      15.6      1.03     NO*
    2295.0         4.622e-03       4.9      1.00     yes
     285.0         4.625e-03       3.6      1.38     yes
     605.0         4.642e-03       1.3      1.00     yes
     985.0         4.654e-03      10.7      1.35     NO*
    1925.0         4.663e-03       6.3      1.19     NO*
     580.0         4.701e-03      13.5      1.76     NO*
     195.0         4.841e-03       4.2      1.00     yes
     530.0         4.848e-03       5.7      1.09     yes
    2005.0         4.945e-03       6.8      1.00     NO*
    1595.0         5.154e-03       7.3      1.00     NO*
    1160.0         5.157e-03       9.9      1.94     NO*
     505.0         5.301e-03       5.6      1.00     yes
      25.0         5.327e-03       1.1      1.00     yes
    1795.0         5.388e-03       2.5      1.00     yes
     895.0         5.444e-03       1.3      1.00     yes
     480.0         5.568e-03       4.5      1.21     yes
    2440.0         6.293e-03      12.5      2.76     NO*
    1005.0         9.793e-03       3.0      1.00     yes
    1860.0         1.752e-02      23.4      9.08     NO*
  consensus floor = 3.844e-03 mV^2/Hz over 87 clean bands  ->  Var(n) = 0.0154 mV^2  (RMS 124.0 uV)
  carrier a = 424.682 mV  ->  SNR = 67.7 dB in the 4 Hz demod band
