FULL PER-BAND NOISE-FLOOR TABLE
Fs = 2500.00 Hz  carrier = 930.000 Hz  Nyquist = 1250.0 Hz
record = 150000 samples (60.0 s)  Welch NFFT = 8192  bin = 0.305 Hz
candidate carrier-free bands = 70  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
A2V-16_A2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     140.0         6.824e-03       8.9      1.31     NO*
     380.0         6.862e-03       8.2      1.15     NO*
    1080.0         6.867e-03       9.7      1.38     NO*
     720.0         7.059e-03      11.0      1.63     NO*
      80.0         7.141e-03       9.2      1.70     NO*
    1040.0         7.180e-03      20.2      1.82     NO*
     260.0         7.249e-03       8.7      1.29     NO*
     520.0         7.307e-03      26.4      1.73     NO*
     760.0         7.327e-03      23.9      1.97     NO*
    1020.0         7.335e-03       8.9      1.55     NO*
     780.0         7.451e-03      11.0      1.49     NO*
    1220.0         7.495e-03      37.1      2.03     NO*
    1140.0         7.525e-03       9.4      1.52     NO*
     580.0         7.536e-03      33.8      1.94     NO*
    1160.0         7.556e-03      27.3      1.67     NO*
     320.0         7.631e-03       8.5      1.31     NO*
     840.0         7.675e-03       9.0      1.47     NO*
     640.0         7.713e-03      42.7      1.92     NO*
     560.0         7.880e-03       9.6      1.70     NO*
     660.0         7.975e-03      11.9      1.87     NO*
     980.0         8.098e-03      18.5      2.18     NO*
     820.0         8.099e-03      20.9      2.10     NO*
     620.0         8.130e-03      10.0      1.81     NO*
    1240.0         8.678e-03      10.4      2.05     NO*
     680.0         8.731e-03      11.2      2.74     NO*
     920.0         8.779e-03      15.8      1.88     NO*
     340.0         8.796e-03      17.7      2.30     NO*
     280.0         8.820e-03      16.0      1.85     NO*
     940.0         8.827e-03      16.2      1.69     NO*
     960.0         8.979e-03       9.1      1.98     NO*
     740.0         9.217e-03      11.3      2.64     NO*
     880.0         9.231e-03      18.4      2.04     NO*
    1180.0         9.407e-03      11.4      2.95     NO*
      40.0         9.459e-03      10.3      2.10     NO*
     240.0         9.719e-03      25.4      2.10     NO*
    1120.0         9.888e-03      11.9      3.27     NO*
     160.0         1.023e-02      11.6      2.26     NO*
     860.0         1.182e-02      14.4      3.00     NO*
     540.0         1.190e-02      22.3      3.75     NO*
     180.0         1.194e-02      39.9      3.10     NO*
    1060.0         1.229e-02      13.5      2.93     NO*
     220.0         1.314e-02      13.9      3.61     NO*
     360.0         1.362e-02      24.8      3.37     NO*
     480.0         1.486e-02      20.7      4.41     NO*
     120.0         5.926e-02      49.4     13.27     NO*
      60.0         5.778e-01      55.3     20.04     NO*
  consensus floor = 3.749e-03 mV^2/Hz over 21 clean bands  ->  Var(n) = 0.0150 mV^2  (RMS 122.5 uV)
  carrier a = 589.281 mV  ->  SNR = 70.6 dB in the 4 Hz demod band
