timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
1583367492,60,208,322,325
1583368158,63,208,319,324
1583368825,121,256,323,329
1583369492,60,209,314,322
1583370158,59,211,315,324
1583370825,114,256,330,341
1583371492,58,213,324,335
1583372158,58,213,326,337
1583372825,114,257,340,335
1583373492,58,209,328,333
1583374158,60,212,331,337
1583374825,115,259,335,337
1583375492,62,205,334,335
1583376158,58,193,339,349
1583376825,118,253,347,364
1583377492,63,218,345,353
1583378158,65,209,345,347
1583378825,118,252,352,353
1583379492,62,208,341,343
1583380158,61,209,334,339
1583380825,116,253,337,346
1583381492,58,210,325,329
1583382158,57,210,327,328
1583382825,113,255,328,332
1583383492,58,213,326,324
1583384158,58,213,322,321
1583384825,116,255,326,323
1583385492,62,210,319,321
1583386158,62,210,319,326
1583386825,118,253,325,332
1583387492,62,209,327,336
1583388158,62,208,327,337
1583388825,117,253,331,339
1583389492,61,201,327,338
1583390158,61,209,324,341
1583390825,115,255,330,339
1583391492,60,212,325,334
1583392158,59,208,332,337
1583392825,121,251,340,348
1583393492,56,209,337,345
1583394158,60,213,346,346
1583394825,116,255,349,348
1583395492,62,215,348,341
1583396158,62,210,337,343
1583396825,114,254,346,341
1583397492,63,208,334,324
1583398158,63,209,326,328
1583398825,114,252,331,330
1583399492,61,208,323,330
1583400158,59,210,320,327
1583400825,113,255,323,324
1583401492,58,213,317,317
1583402158,59,211,318,319
1583402825,112,255,331,328
1583403492,57,211,318,322
1583404158,58,212,326,338
1583404825,116,254,333,337
1583405492,62,211,331,339
1583406158,63,208,329,337
1583406825,118,250,340,340
1583407492,63,208,327,337
1583408158,63,205,319,335
1583408825,117,256,344,343
1583409492,61,208,331,343
1583410158,60,210,343,357
1583410825,115,252,345,355
1583411492,58,211,339,349
1583412158,57,213,345,350
1583412825,111,253,352,345
1583413492,56,209,328,339
1583414158,60,225,331,332
1583414825,118,253,334,328
1583415492,60,211,328,329
1583416158,62,209,330,332
1583416825,116,251,330,327
1583417492,62,207,331,327
1583418158,54,207,319,322
1583418825,118,250,305,321
1583419492,67,208,318,327
1583420158,59,211,317,325
1583420825,114,254,329,337
1583421492,56,211,322,335
1583422158,61,211,327,339
1583422825,116,252,330,340
1583423492,58,212,328,333
1583424158,68,208,332,334
1583424825,116,255,334,336
1583425492,58,203,330,338
1583426158,62,210,336,342
1583426825,115,253,344,355
1583427492,62,209,341,345
1583428158,62,209,342,349
1583428825,116,251,363,348
1583429492,62,209,343,343
1583430158,62,209,337,342
1583430825,115,252,335,333
1583431492,59,211,325,328
1583432158,60,209,326,327
1583432825,115,253,327,329
1583433492,59,212,318,306
1583434158,57,212,320,323
1583434825,112,255,322,321
1583435492,58,213,317,320
1583436158,59,213,321,328
1583436825,116,255,319,323
1583437492,60,211,326,345
1583438158,62,209,333,348
1583438825,116,252,338,340
1583439492,62,209,328,341
1583440158,63,208,327,338
1583440825,117,252,331,340
1583441492,62,209,329,337
1583442158,61,205,330,340
1583442825,111,251,335,346
1583443492,62,210,340,351
1583444158,63,204,337,351
1583444825,113,254,353,351
1583445492,57,212,345,348
1583446158,58,212,345,336
1583446825,115,253,342,337
1583447492,60,212,336,329
1583448158,60,211,331,328
1583448825,114,254,331,330
1583449492,61,210,330,327
1583450158,60,210,326,323
1583450825,117,248,319,319
1583451492,62,210,319,318
1583452158,60,209,320,328
1583452825,113,253,331,326
1583453492,58,211,320,314
1583454158,58,211,339,337
1583454825,113,254,332,336
1583455492,57,211,328,335
1583456158,57,212,328,338
1583456825,114,254,333,336
1583457492,60,211,326,334
1583458158,62,211,331,336
1583458825,116,252,335,340
1583459492,63,210,337,342
1583460158,63,206,339,363
1583460825,118,252,344,354
1583461492,63,208,347,346
1583462158,60,209,335,348
1583462825,112,253,341,345
1583463492,58,211,331,325
1583464158,57,203,332,332
1583464825,112,255,334,324
1583465492,58,213,326,323
1583466158,59,212,328,325
1583466825,115,253,328,324
1583467492,62,211,322,320
1583468158,53,223,319,323
1583468825,119,256,326,326
1583469492,65,207,319,323
1583470158,63,208,318,327
1583470825,117,252,331,343
1583471492,62,208,329,340
1583472158,59,209,320,335
1583472825,113,253,331,343
1583473492,58,212,327,333
1583474158,58,212,330,337
1583474825,112,253,332,335
1583475492,58,223,331,333
1583476158,60,213,336,344
1583476825,115,252,346,354
1583477492,61,211,346,353
1583478158,60,220,344,346
1583478825,116,251,350,349
1583479492,63,209,338,343
1583480158,56,217,333,336
1583480825,108,252,325,334
1583481492,60,209,326,327
1583482158,58,210,324,327
1583482825,106,252,326,329
1583483492,58,212,323,322
1583484158,56,208,318,319
1583484825,108,253,323,322
1583485492,57,213,319,320
1583486158,58,213,321,327
1583486825,108,257,323,327
1583487492,58,203,326,336
1583488158,63,200,328,339
1583488825,111,250,335,343
1583489492,62,208,329,339
1583490158,66,208,323,339
1583490825,110,252,329,337
1583491492,58,210,325,335
1583492158,58,211,332,339
1583492825,104,255,339,345
1583493492,59,213,342,348
1583494158,60,213,347,353
1583494825,108,253,350,352
1583495492,61,212,341,350
1583496158,63,209,338,340
1583496825,111,250,343,330
1583497492,63,208,333,331
1583498158,65,201,326,330
1583498825,110,248,329,328
1583499492,62,208,323,329
1583500158,62,208,323,327
1583500825,108,252,322,323
1583501492,58,208,317,318
1583502158,58,212,318,321
1583502825,106,248,321,325
1583503492,58,213,317,321
1583504158,60,213,330,333
1583504825,104,253,331,334
1583505492,63,211,331,335
1583506158,63,209,327,340
1583506825,111,245,332,340
1583507492,63,206,327,333
1583508158,62,209,327,340
1583508825,107,246,333,340
1583509492,59,211,331,346
1583510158,58,210,338,347
1583510825,105,250,348,351
1583511492,57,213,342,346
1583512158,60,213,348,348
1583512825,109,247,341,340
1583513492,61,211,335,335
1583514158,63,211,334,332
1583514825,114,249,331,329
1583515492,61,209,323,331
1583516158,60,209,325,330
1583516825,106,248,326,327
1583517492,57,210,312,315
1583518158,58,212,318,325
1583518825,102,255,323,324
1583519492,57,213,316,318
1583520158,60,213,317,322
1583520825,108,249,331,338
1583521492,63,211,324,334
1583522158,63,208,334,339
1583522825,110,246,335,340
1583523492,62,205,326,336
1583524158,62,213,329,339
1583524825,103,245,332,337
1583525492,60,208,329,337
1583526158,59,212,338,346
1583526825,102,254,344,350
1583527492,62,217,341,346
1583528158,58,213,346,348
1583528825,108,249,349,346
1583529492,61,212,339,336
1583530158,60,211,338,334
1583530825,109,249,335,330
1583531492,63,210,326,323
1583532158,62,208,327,328
1583532825,111,245,329,327
1583533492,62,208,323,327
1583534158,61,208,319,321
1583534825,108,245,320,324
1583535492,61,209,316,317
1583536158,58,211,315,321
1583536825,105,249,321,327
1583537492,58,213,324,334
1583538158,58,212,324,336
1583538825,106,249,333,336
1583539492,58,212,328,335
1583540158,60,211,329,340
1583540825,108,247,331,338
1583541492,61,210,331,335
1583542158,62,209,335,342
1583542825,110,245,339,349
1583543492,63,209,343,348
1583544158,60,209,346,356
1583544825,109,248,345,355
1583545492,59,212,344,340
1583546158,58,214,340,336
1583546825,106,249,339,333
1583547492,59,213,330,329
1583548158,60,212,330,328
1583548825,110,251,327,328
1583549492,61,212,326,326
1583550158,61,209,326,330
1583550825,113,245,321,325
1583551492,60,205,319,317
1583552158,62,208,318,324
1583552825,108,248,318,323
1583553492,60,211,315,319
1583554158,58,211,324,335
1583554825,106,249,329,336
1583555492,58,213,330,333
1583556158,59,213,332,336
1583556825,108,247,334,336
1583557492,62,211,331,349
1583558158,62,217,331,336
1583558825,111,245,337,340
1583559492,63,209,335,346
1583560158,62,208,344,352
1583560825,108,246,344,355
1583561492,61,209,342,347
1583562158,52,209,324,343
1583562825,106,249,342,339
1583563492,62,213,326,332
1583564158,59,213,328,325
1583564825,96,250,330,325
1583565492,70,213,325,328
1583566158,61,211,327,325
1583566825,99,249,327,325
1583567492,72,210,321,324
1583568158,63,208,318,321
1583568825,100,247,322,325
1583569492,72,208,314,323
1583570158,61,209,315,324
1583570825,97,248,327,337
1583571492,69,211,316,331
1583572158,57,212,324,339
1583572825,98,247,331,337
1583573492,69,213,328,333
1583574158,60,213,331,335
1583574825,99,249,335,336
1583575492,71,212,331,340
1583576158,62,209,338,339
1583576825,101,247,345,354
1583577492,72,208,343,349
1583578158,63,211,343,350
1583578825,98,249,343,342
1583579492,71,210,339,333
1583580158,57,212,330,338
1583580825,96,249,331,325
1583581492,66,215,326,325
1583582158,58,210,328,324
1583582825,96,250,330,325
1583583492,68,213,323,324
1583584158,61,208,311,320
1583584825,100,245,326,326
1583585492,67,211,319,319
1583586158,61,208,318,324
1583586825,99,239,319,325
1583587492,79,226,323,338
1583588158,59,211,328,338
1583588825,96,241,330,335
1583589492,68,220,324,334
1583590158,56,213,326,335
1583590825,96,243,333,334
1583591492,71,221,324,332
1583592158,61,211,335,341
1583592825,100,240,341,345
1583593492,71,218,339,352
1583594158,62,208,345,354
1583594825,100,238,351,351
1583595492,73,216,341,346
1583596158,63,208,329,335
1583596825,99,237,339,335
1583597492,71,220,323,331
1583598158,49,216,324,326
1583598825,96,241,327,327
1583599492,65,223,321,323
1583600158,56,212,321,325
1583600825,96,243,323,323
1583601492,68,221,316,315
1583602158,61,212,321,326
1583602825,98,242,322,325
1583603492,71,219,318,321
1583604158,61,210,331,336
1583604825,100,239,333,331
1583605492,74,213,328,331
1583606158,62,209,331,340
1583606825,100,237,335,338
1583607492,72,217,319,333
1583608158,60,209,331,335
1583608825,99,238,332,340
1583609492,70,220,331,348
1583610158,59,211,340,355
1583610825,96,241,346,351
1583611492,68,220,340,346
1583612158,59,212,345,344
1583612825,97,243,346,334
1583613492,71,220,335,336
1583614158,62,211,331,329
1583614825,99,241,334,327
1583615492,71,217,329,329
1583616158,60,209,327,329
1583616825,100,238,327,327
