BPW34_2,Inano_1,Inano_2
0.11981556409135141,0.13836144400086026,0.08305421672533164
0.11949320406802899,0.1377344702100074,0.0817546735412642
0.11913420435951094,0.13706871996926573,0.08041766472019152
0.11873922838777151,0.13636524922460103,0.07904423093034074
0.11830895134183939,0.13562510001457984,0.07763548449044144
0.11784417971766015,0.13484946208946402,0.07619252818498579
0.11734562635267842,0.1340393893230818,0.07471655258986454
0.11681415462018085,0.13319609976950586,0.07320873868050537
0.11625057239964409,0.13232073264870703,0.07167031486533482
0.11565572027945903,0.13141444314343653,0.07010254672141425
0.11503050883746857,0.13047846532399143,0.06850668269366356
0.11437575083821327,0.12951389498468657,0.06688404707422446
0.11369238902023149,0.1285219762505787,0.06523592100229214
0.11298126050802182,0.12750381695103252,0.06356364019451721
0.11224325088456855,0.1264605687838043,0.061868534986864177
0.11147925024355532,0.12539338997654648,0.0601519197751168
0.11069005832448786,0.12430331561357821,0.05841516041882633
0.10987657146987884,0.12319149938638896,0.05665955449758586
0.1090395462859588,0.12205892195875512,0.054886456621280555
0.10817979834595493,0.12090663161367532,0.05309717175713846
0.10729808758680015,0.11973561671319244,0.05129299816412036
0.10639510262354479,0.11854677330196228,0.049475251009122534
0.10547158897803666,0.11734107760199919,0.04764516512729866
0.10452813885084433,0.11611932062183339,0.04580402796211702
0.10356540958147686,0.11488237899703568,0.04395303870999401
0.1025839563219546,0.11363101683277277,0.04209340500753944
0.10158429213247766,0.1123659486801527,0.04022631118676401
0.10056694762231988,0.11108792761519615,0.038352864765665906
0.09953230856034745,0.10979753421091143,0.03647421359438008
0.09848082881295506,0.1084954457216667,0.03459139104693909
0.09741283270616252,0.10718219344313518,0.03270545660670665
0.09632863908143685,0.10585830856812439,0.030817406395849734
0.09522855090377158,0.10452432092190023,0.02892817850677387
0.09411275515842377,0.10318062250760907,0.02703873163184456
0.09298150754055579,0.10182770528422491,0.025149900922750046
0.09183492828706186,0.100465903302696,0.023262563757380228
0.09067317208835313,0.09909560053585231,0.02137750035561181
0.08949635391267918,0.09771714532008913,0.01949546385560552
0.08830451737277878,0.09633079918474063,0.017617202598430914
0.0870977732701026,0.09493691863902809,0.015743351450400844
0.08587611118597671,0.09353571111801617,0.013874598084672396
0.08463959350438,0.09212747836706159,0.012011510811308579
0.08338822990165573,0.09071246037408986,0.010154668564633429
0.08212201231441485,0.08929087033129424,0.00830461737628685
0.0808409957620384,0.08786300324861962,0.006461817768293354
0.07954514432462512,0.08642903156749293,0.004626785069902883
0.07823452670098208,0.08498925533964874,0.0027999084163403687
0.07690915611518445,0.08354389615117741,0.0009816254640058197
0.0755690830938045,0.08209320980948043,-0.0008276859381672885
0.07421441388902217,0.08063751323138346,-0.0026276916418108698
0.07284520426881835,0.0791770399578362,-0.004418010619160473
0.07146163557760499,0.07771216903708167,-0.006198377902370655
0.07006383890205647,0.07624319363461396,-0.007968448558144381
0.06865203147136834,0.07477049515516931,-0.009727959135276354
0.06722647459557818,0.0732944888219822,-0.011476640750260003
0.06578742263873627,0.0718155520271142,-0.01321419520373146
0.06433526197461914,0.07033420727578621,-0.014940414580054906
0.0628703383243212,0.0688508917659485,-0.016654991923157336
0.061393119129948825,0.06736617083163443,-0.0183577150743095
0.05990409879128222,0.0658806111870871,-0.02004831810348895
0.05840380411545576,0.06439478688064382,-0.021726531131622373
0.056892883458434795,0.06290939743540669,-0.023392137172356886
0.05537195461207789,0.06142506370804579,-0.025044817435811773
0.053841774133443376,0.059942555196616176,-0.02668435092589183
0.0523031025063414,0.05846260739477893,-0.028310423283501862
0.050756761858592014,0.05698600188541336,-0.02992274588025623
0.04920366842997659,0.055513608391953184,-0.031521039657669725
0.0476447156005082,0.05404622893874089,-0.03310493819873894
0.04608093178050954,0.05258481295758077,-0.03467416482750174
0.044513321650070825,0.05113024098760954,-0.03622832483654381
0.04294296730850089,0.049683467843251616,-0.0377670785359423
0.04137100337440547,0.04824548591058786,-0.039290052837513745
0.03979854587201137,0.046817234248661244,-0.040796816636781585
0.03822682249319609,0.04539977742769441,-0.04228701019915215
0.036657007946037545,0.04399408127463422,-0.043760149497583
0.03509035602634203,0.04260120157170055,-0.045215829539337005
0.03352812253162529,0.041222174666927014,-0.046653575371618405
0.03197154603017083,0.039858001031687795,-0.0480728933993948
0.03042193778858282,0.038509768072696904,-0.04947333499038553
0.02888052945617625,0.037178444352683915,-0.05085433976268572
0.027348621058845612,0.03586509146679706,-0.05221544105261877
0.025827462098527487,0.03457069603219587,-0.05355607699003073
0.02431828508641498,0.033296228971186004,-0.054875710042957326
0.022822346867463317,0.032042698799516156,-0.05617381675025168
0.0213408053541686,0.03081098862690057,-0.0574497907227145
0.019874867219189962,0.02960206624835937,-0.058703122267777186
0.01842564160555904,0.028416778086393535,-0.059933195765431435
0.01699422200612899,0.027255976894209777,-0.06113945994491665
0.0155816756986491,0.02612049971869279,-0.062321346698451574
0.014188963066741778,0.025011067141909482,-0.06347824544801783
0.01281706885840972,0.023928466562916473,-0.06460963347275772
0.011466845501132195,0.022873333008477825,-0.06571488712838214
0.010139133858791727,0.02184632993373503,-0.06679347860322649
0.008834702674966888,0.020848054532907057,-0.06784483688346299
0.007554219460785827,0.019879011595271834,-0.06886839453042759
0.006298350734110336,0.018939747682142904,-0.06986365311638831
0.005067612915062192,0.018030645487440822,-0.07083003278776756
0.0038625182736695685,0.017152135957243075,-0.07176706841161273
0.0026834714300041362,0.016304542135483047,-0.07267423331758183
0.001530795335754398,0.015488131393810889,-0.0735510492116398
0.0004047889810814276,0.014703183618796967,-0.07439708084454333
-0.0006943968133317213,0.013949824640994368,-0.07521184179389229
-0.0017666048747559948,0.013228243738982126,-0.07599496423391416
-0.002811806392804428,0.012538494756240581,-0.07674601009066251
-0.0038300222639819914,0.011880621096195032,-0.07746462648871422
-0.004821315072921273,0.011254648627157415,-0.07815047377620843
-0.005785873516933826,0.010660479505456788,-0.0788031966066911
-0.006723867311521747,0.010098087876117212,-0.07942254663937476
-0.00763559774167577,0.009567302665040689,-0.08000820595886848
-0.008521374774836499,0.009067990640308388,-0.08055996536537746
-0.009381560625831398,0.008599973803091299,-0.08107759866855524
-0.01021660369118349,0.008162997952947393,-0.08156089881544437
-0.011026920489881409,0.007756881355020617,-0.08200974062236543
-0.011813044522948513,0.0073813064927357175,-0.08242393806742854
-0.01257547310987217,0.007036038670078959,-0.08280342142262631
-0.01331475868803711,0.006720777069163741,-0.08314807707768113
-0.014031487212539329,0.006435203133207779,-0.0834578400594026
-0.01472620238899447,0.006179062050351458,-0.08373269295883512
-0.015399535023524091,0.005951990167961441,-0.083972572819909
-0.01605203785909337,0.00575374112757121,-0.08417752537614343
-0.016684315079047884,0.0055839883977233384,-0.0843475328375094
-0.017296946797722867,0.005442448071235173,-0.08448264778949532
-0.017890466518133863,0.005328881007343966,-0.08458293321797505
-0.018465454959024186,0.005242978514616414,-0.08464842724291222
-0.019022383563855882,0.005184566051016581,-0.0846792576636517
-0.019561767658049067,0.005153381887860853,-0.08467547986125457
-0.020084045530648353,0.005149258771453447,-0.0846372332941363
-0.020589613887413982,0.005172044838154033,-0.0845646345378901
-0.021078873932116604,0.005221562989275341,-0.08445780022134608
-0.021552103970559067,0.00529776448565622,-0.08431691154605536
-0.022009617932481795,0.005400512422176096,-0.08414208113701482
-0.022451613621494282,0.005529798442091671,-0.08393351230222779
-0.022878263479285454,0.005685591806476431,-0.08369136148312073
-0.023289706203185823,0.005867878369309132,-0.08341581259747732
-0.023685965698291067,0.0060767428984105365,-0.08310708803822475
-0.024067094993593496,0.006312186289039179,-0.08276535788733508
-0.02443301263926445,0.0065743484167848365,-0.08239088355093971
-0.02478363839926967,0.006863305217157389,-0.08198386779308953
-0.02511883041108076,0.007179182458885602,-0.08154456821008571
-0.025438361900112394,0.007522155505021555,-0.0810732575021551
-0.025742031477535843,0.007892325236171782,-0.08057018209376787
-0.02602950861719755,0.008289917102385136,-0.08003567512642462
-0.026300497177740745,0.008715053967179198,-0.07947001160794098
-0.026554625179909586,0.009167929519481977,-0.0788735453910081
-0.02679148287744848,0.009648726021436183,-0.0782466265768691
-0.027010684148820463,0.010157566080743141,-0.0775896102851461
-0.027211741005122025,0.010694661327437682,-0.0769029285278493
-0.027394233309535387,0.011260092632186858,-0.07618696554391624
-0.0275576646543918,0.011854019594129461,-0.07544220147887781
-0.02770155680330566,0.012476528681278687,-0.07466909834380431
-0.027825453129072475,0.013127667298756585,-0.07386815428645166
-0.027928838342313966,0.013807522770215463,-0.07303992895595668
-0.028011291476138123,0.014516040476821868,-0.07218495061491392
-0.028072326195524244,0.015253240726475159,-0.07130385052834409
-0.028111528781194384,0.01601901955869467,-0.07039723103884965
-0.028128502523935506,0.016813259609626208,-0.0694657566618666
-0.02812284284131117,0.017635830091299987,-0.0685101326088815
-0.02809425284324263,0.01848646751598393,-0.06753105137715698
-0.028042388787804295,0.019364970312746088,-0.0665293041277013
-0.02796702284672481,0.020270980905852554,-0.06550564526027536
-0.027867935683074663,0.021204156716847056,-0.06446090899062895
-0.02774494962379448,0.02216409313362533,-0.06339594524025971
-0.02759799149873743,0.023150281891920255,-0.06231160941195801
-0.027426963337752852,0.024162257366697748,-0.06120884014002215
-0.027231908006573935,0.025199390502069097,-0.06008853434593364
-0.027012864465249642,0.02626109485590522,-0.0589516763887481
-0.026769953796728974,0.02734668542916907,-0.05779923922708763
-0.026503381607670295,0.02845541813458885,-0.056632217127582596
-0.026213350496521404,0.029586569158674525,-0.05545166267913837
-0.02590020670844151,0.03073926867810961,-0.05425858487989199
-0.025564277628344012,0.03191271239677462,-0.0530540773323267
-0.02520599842892013,0.0331059778057643,-0.051839195458898146
-0.024825854896877164,0.03431813631031577,-0.050615028156809405
-0.024424348273385466,0.035548257133243055,-0.049382690790727324
-0.02400210427399463,0.03679530203111936,-0.04814325669200237
-0.023559714487368044,0.038058312899257984,-0.04689787121755895
-0.02309788627831333,0.03933621231047457,-0.04564761796015082
-0.02261733516162101,0.04062796969548854,-0.0443936220112926
-0.02211880532431465,0.04193253233395522,-0.043136999728630165
-0.02160312817183918,0.04324879267506798,-0.041878831201512146
-0.021071088287616835,0.04457572711028268,-0.04062024827406274
-0.020523576759644335,0.045912208753101424,-0.03936230401560836
-0.019961448965435835,0.04725720202034411,-0.03810609730086556
-0.01938559655900507,0.04860963355182202,-0.0368526842730188
-0.018796950182792038,0.04996843275939389,-0.03560309573837417
-0.018196386711101464,0.05133260492526848,-0.03435838936614166
-0.017584866595744764,0.0527010811130566,-0.033119536853811304
-0.016963277157004963,0.05407291253124358,-0.03188755703234847
-0.016332545117802244,0.055447102205621324,-0.0306633978218529
-0.015693586049270625,0.05682270872513673,-0.029447998174282564
-0.015047263380194131,0.058198847044410584,-0.028242297653574777
-0.014394493438177225,0.059574593748368265,-0.027047154558739628
-0.013736095413011462,0.060949154002134964,-0.025863473058538755
-0.013072928459104904,0.062321679385615614,-0.024692067821065145
-0.012405797477290204,0.06369141616801022,-0.023533765290022934
-0.01173546665018188,0.06505763809133125,-0.022389367753674616
-0.011062720896695577,0.06641961625027237,-0.021259613058127957
-0.010388241470263626,0.067776737036354,-0.020145280789310327
-0.009712748957521722,0.06912833227084203,-0.019047054286261744
-0.009036880262359936,0.0704738480398297,-0.017965651156399698
-0.00836125170917823,0.07181272357874136,-0.01690174362127239
