timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
1475634158,58,208,330,335
1475634825,59,212,324,334
1475635491,106,251,326,333
1475636158,58,213,336,342
1475636825,60,213,345,353
1475637491,110,247,345,356
1475638158,62,211,355,349
1475638825,63,208,350,359
1475639491,112,245,339,335
1475640158,62,208,335,330
1475640825,63,208,331,333
1475641491,104,242,320,325
1475642158,61,211,326,326
1475642825,60,212,315,324
1475643491,104,248,319,316
1475644158,58,204,322,317
1475644825,61,211,314,322
1475645491,110,245,318,319
1475646158,62,208,317,310
1475646825,63,209,323,346
1475647491,111,248,323,337
1475648158,58,210,313,335
1475648825,55,202,318,339
1475649491,110,237,331,336
1475650158,59,201,323,333
1475650825,58,211,325,337
1475651491,106,249,325,336
1475652158,61,211,333,335
1475652825,63,211,337,351
1475653491,111,245,351,358
1475654158,65,208,350,356
1475654825,62,209,343,359
1475655491,111,242,355,349
1475656158,61,210,340,343
1475656825,58,211,334,333
1475657491,105,249,336,329
1475658158,58,213,326,322
1475658825,60,212,323,326
1475659491,109,247,327,326
1475660158,60,207,327,326
1475660825,62,209,319,319
1475661491,110,245,318,313
1475662158,61,209,309,321
1475662825,61,209,310,321
1475663491,108,245,327,343
1475664158,58,212,326,335
1475664825,60,215,328,333
1475665491,108,247,333,330
1475666158,62,209,327,332
1475666825,62,222,329,338
1475667491,111,247,334,340
1475668158,60,213,333,341
1475668825,63,208,319,337
1475669491,110,246,338,349
1475670158,60,210,344,355
1475670825,61,213,348,355
1475671491,105,249,346,350
1475672158,59,212,347,354
1475672825,58,211,331,344
1475673491,107,250,338,328
1475674158,61,211,329,338
1475674825,63,209,331,329
1475675491,108,241,333,330
1475676158,63,208,325,328
1475676825,63,208,319,323
1475677491,109,246,323,309
1475678158,60,209,305,301
1475678825,58,213,313,309
1475679491,102,249,318,304
1475680158,50,209,323,333
1475680825,60,213,329,334
1475681491,109,249,321,342
1475682158,62,210,327,334
1475682825,63,208,327,336
1475683491,110,246,335,342
1475684158,62,204,319,327
1475684825,59,210,333,333
1475685491,106,251,329,341
1475686158,50,217,338,340
1475686825,56,205,350,361
1475687491,107,252,351,357
1475688158,62,211,354,350
1475688825,63,209,347,356
1475689491,111,246,347,346
1475690158,60,208,342,339
1475690825,55,205,334,329
1475691491,112,250,333,327
1475692158,58,205,322,324
1475692825,58,212,322,327
1475693491,112,251,326,326
1475694158,58,213,317,310
1475694825,61,211,317,303
1475695491,117,247,318,322
1475696158,63,205,306,307
1475696825,62,205,325,337
1475697491,117,241,331,337
1475698158,56,208,319,331
1475698825,61,212,321,327
1475699491,116,251,325,333
1475700158,58,213,332,337
1475700825,59,212,334,340
1475701491,113,251,332,334
1475702158,60,212,328,338
1475702825,61,211,339,345
1475703491,118,249,351,363
1475704158,62,209,348,354
1475704825,63,209,347,356
1475705491,118,247,349,350
1475706158,60,210,339,343
1475706825,56,210,332,340
