FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2286.0         5.405e-04      10.3      1.03     NO*
    1031.0         5.702e-04      13.8      1.45     NO*
     940.2         5.821e-04      24.3      1.01     NO*
      27.2         5.912e-04       9.8      1.00     NO*
    2062.0         6.159e-04       3.7      1.06     yes
    2220.0         6.195e-04       4.3      1.05     yes
    2332.0         6.631e-04       4.1      1.29     yes
    2131.0         6.796e-04       2.9      1.05     yes
    1919.2         7.136e-04       4.0      1.06     yes
     691.8         7.546e-04       9.7      1.42     NO*
    2109.8         8.036e-04       2.0      1.10     yes
    2085.0         9.119e-04       1.6      1.13     yes
    2156.2         1.007e-03       1.6      1.00     yes
    2310.2         1.069e-03       2.4      1.19     yes
     360.2         1.074e-03      24.6      3.33     NO*
    2174.0         1.378e-03       2.9      1.03     yes
    2192.8         1.584e-03       0.9      1.00     yes
      63.8         1.920e-03      60.7      1.56     NO*
    1992.2         2.273e-03       1.4      1.00     yes
    1944.2         2.541e-03       0.6      1.00     yes
    1955.8         2.647e-03       3.0      1.00     yes
    1973.0         3.639e-03       2.9      1.00     yes
     179.5         5.663e-03      41.1     23.94     NO*
    1861.2         5.218e-02      35.1    210.47     NO*
  consensus floor = 4.048e-04 mV^2/Hz over 76 clean bands  ->  Var(n) = 0.0016 mV^2  (RMS 40.2 uV)
  carrier a = 269.009 mV  ->  SNR = 73.5 dB in the 4 Hz demod band

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     206.2         3.642e-04       1.1      1.00     yes
    1614.0         3.764e-04       2.2      1.09     yes
     718.0         3.786e-04      11.0      1.30     NO*
     194.8         3.805e-04       2.0      1.00     yes
    1294.8         3.864e-04       0.8      1.00     yes
    1094.2         3.919e-04       0.8      1.00     yes
     784.0         3.926e-04      12.1      1.01     NO*
    1707.2         3.933e-04       1.8      1.00     yes
    2489.2         4.114e-04       2.7      1.07     yes
     874.5         4.115e-04       7.0      1.04     NO*
     809.2         4.154e-04       5.3      1.03     yes
     224.0         4.159e-04       2.1      1.10     yes
    1726.0         4.160e-04       1.0      1.21     yes
    1543.2         4.175e-04       1.0      1.00     yes
     313.0         4.197e-04       0.9      1.09     yes
     159.8         4.277e-04       1.9      1.02     yes
    1755.2         4.288e-04       0.6      1.00     yes
    1660.8         4.327e-04       1.5      1.07     yes
    2467.0         4.328e-04      13.1      1.00     NO*
     527.0         4.362e-04      19.2      1.02     NO*
     965.0         4.362e-04       7.2      1.12     NO*
    2421.0         4.372e-04       2.0      1.10     yes
    1772.0         4.419e-04       1.9      1.00     yes
     761.2         4.455e-04      12.2      1.13     NO*
    1791.8         4.455e-04       1.5      1.01     yes
    1813.2         4.468e-04       1.9      1.07     yes
     655.2         4.491e-04       1.7      1.00     yes
    1479.0         4.492e-04       1.3      1.01     yes
    1278.0         4.496e-04       5.9      1.00     yes
    1525.0         4.502e-04       1.4      1.09     yes
     336.0         4.527e-04       1.1      1.10     yes
     491.2         4.552e-04       1.2      1.00     yes
    1389.2         4.591e-04       1.3      1.04     yes
     986.5         4.593e-04       7.5      1.03     NO*
     739.8         4.615e-04       1.0      1.00     yes
    1057.8         4.617e-04       1.5      1.00     yes
     135.0         4.621e-04       1.0      1.07     yes
     560.8         4.623e-04       0.9      1.10     yes
    1367.0         4.637e-04       1.5      1.09     yes
    2358.2         4.649e-04       0.7      1.03     yes
     583.0         4.678e-04       4.6      1.01     yes
     270.0         4.685e-04       0.9      1.01     yes
     857.2         4.702e-04       1.4      1.00     yes
    1009.8         4.722e-04       3.4      1.01     yes
    1681.5         4.723e-04       2.1      1.00     yes
    1743.8         4.784e-04       1.0      1.00     yes
     608.8         4.809e-04       2.4      1.06     yes
    1589.8         4.814e-04       1.2      1.07     yes
    1458.8         4.833e-04       1.0      1.15     yes
      88.8         4.835e-04       2.8      1.13     yes
    1258.2         4.850e-04       5.7      1.10     yes
    1884.0         4.862e-04       1.8      1.05     yes
    1838.0         4.867e-04       1.4      1.11     yes
     382.0         4.888e-04       1.8      1.03     yes
     471.0         4.914e-04      10.4      1.05     NO*
    1436.0         4.925e-04       2.0      1.01     yes
    1506.8         4.927e-04       2.1      1.00     yes
     672.0         4.933e-04      13.3      1.02     NO*
    1166.0         4.936e-04       2.4      1.02     yes
    2240.8         4.957e-04       1.8      1.09     yes
    1115.8         4.976e-04       3.6      1.07     yes
    1413.0         5.035e-04       1.1      1.01     yes
     633.8         5.042e-04       1.6      1.09     yes
     290.8         5.075e-04       0.9      1.05     yes
    1140.8         5.103e-04       6.2      1.21     NO*
    1569.5         5.105e-04       1.2      1.00     yes
     919.0         5.148e-04      20.4      1.07     NO*
    1637.0         5.156e-04       1.2      1.03     yes
    2383.2         5.179e-04      10.6      1.07     NO*
    1331.2         5.181e-04       6.0      1.01     yes
    2264.5         5.205e-04       4.7      1.01     yes
     112.0         5.209e-04      51.7      1.09     NO*
    2441.2         5.256e-04       3.0      1.00     yes
    1188.8         5.288e-04       0.8      1.01     yes
      42.2         5.303e-04       3.4      1.00     yes
    1222.0         5.342e-04       2.0      1.18     yes
    1077.0         5.541e-04       7.4      1.01     NO*
    1031.0         5.558e-04       9.5      1.29     NO*
    2062.0         5.613e-04       4.4      1.03     yes
    2028.8         5.635e-04       2.4      1.23     yes
     830.0         5.894e-04       9.3      1.37     NO*
     242.8         5.950e-04      28.5      1.00     NO*
     691.8         6.005e-04       7.4      1.23     NO*
    1306.2         6.057e-04       1.0      1.00     yes
     940.2         6.161e-04      20.6      1.00     NO*
      27.2         6.223e-04       8.9      1.00     NO*
     892.2         6.245e-04       1.3      1.00     yes
    2332.0         6.298e-04       2.4      1.08     yes
    2286.0         6.721e-04       6.1      1.04     NO*
    2220.0         6.811e-04       1.4      1.05     yes
    1919.2         7.225e-04       3.4      1.11     yes
    2131.0         7.324e-04       1.9      1.05     yes
    2109.8         8.716e-04       1.6      1.06     yes
    2085.0         8.972e-04       1.1      1.01     yes
    2310.2         1.140e-03       1.9      1.19     yes
     360.2         1.151e-03      23.3      3.06     NO*
    2156.2         1.202e-03       1.2      1.00     yes
    2174.0         1.474e-03       2.1      1.13     yes
    2192.8         1.649e-03       1.4      1.00     yes
      63.8         2.228e-03      61.4      1.94     NO*
    1944.2         2.598e-03       1.1      1.00     yes
    1992.2         2.822e-03       1.0      1.00     yes
    1955.8         3.354e-03       2.1      1.00     yes
    1973.0         3.887e-03       2.6      1.06     yes
     179.5         5.863e-03      40.3     21.08     NO*
    1861.2         4.011e-02      32.9    157.00     NO*
  consensus floor = 4.823e-04 mV^2/Hz over 80 clean bands  ->  Var(n) = 0.0019 mV^2  (RMS 43.9 uV)
  carrier a = 179.854 mV  ->  SNR = 69.2 dB in the 4 Hz demod band

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     739.8         1.010e-03       6.1      1.12     NO*
    1707.2         1.086e-03       5.6      1.00     yes
    2489.2         1.088e-03       8.3      1.06     NO*
    1681.5         1.094e-03       7.8      1.04     NO*
    1094.2         1.186e-03       7.8      1.00     NO*
     874.5         1.193e-03       6.8      1.11     NO*
     491.2         1.197e-03      11.5      1.15     NO*
    2383.2         1.200e-03       8.8      1.28     NO*
     761.2         1.215e-03       9.9      1.18     NO*
    1755.2         1.245e-03       1.7      1.00     yes
     313.0         1.256e-03       9.1      1.13     NO*
    2467.0         1.257e-03      13.0      1.13     NO*
    1543.2         1.263e-03       1.1      1.00     yes
     965.0         1.267e-03       9.3      1.13     NO*
     655.2         1.296e-03       8.7      1.00     NO*
    2240.8         1.303e-03      10.0      1.03     NO*
    1458.8         1.304e-03       6.5      1.09     NO*
     672.0         1.305e-03      12.6      1.10     NO*
    1222.0         1.325e-03       7.3      1.10     NO*
    1294.8         1.326e-03       1.0      1.00     yes
     986.5         1.353e-03       6.0      1.07     yes
    1306.2         1.362e-03      11.4      1.00     NO*
      42.2         1.364e-03       4.3      1.00     yes
     527.0         1.372e-03       6.8      1.34     NO*
    1660.8         1.373e-03       9.9      1.19     NO*
    1479.0         1.376e-03       9.8      1.00     NO*
    1188.8         1.386e-03      11.3      1.10     NO*
     159.8         1.387e-03      11.1      1.09     NO*
    1569.5         1.388e-03       5.7      1.19     yes
     179.5         1.444e-03       8.0      1.08     NO*
     206.2         1.451e-03       3.9      1.00     yes
    1009.8         1.467e-03       7.2      1.28     NO*
    2264.5         1.471e-03       6.2      1.00     NO*
    1436.0         1.478e-03      10.1      1.17     NO*
    1813.2         1.484e-03       5.6      1.13     yes
     382.0         1.488e-03       9.3      1.12     NO*
    1331.2         1.491e-03       6.0      1.07     yes
    1077.0         1.505e-03      11.2      1.07     NO*
     784.0         1.506e-03      10.4      1.06     NO*
    1589.8         1.529e-03       9.7      1.41     NO*
    1838.0         1.539e-03      11.9      1.01     NO*
      27.2         1.552e-03      10.1      1.00     NO*
     290.8         1.553e-03       4.5      1.07     yes
    1367.0         1.561e-03      10.8      1.19     NO*
      88.8         1.577e-03      10.5      1.17     NO*
    1258.2         1.584e-03      12.7      1.07     NO*
     194.8         1.593e-03       0.2      1.00     yes
    2286.0         1.614e-03       7.1      1.01     NO*
    1115.8         1.616e-03       7.3      1.30     NO*
    1791.8         1.631e-03       6.4      1.12     NO*
    1057.8         1.636e-03      25.0      1.00     NO*
    2028.8         1.637e-03       7.1      1.11     NO*
    1884.0         1.650e-03      12.3      1.01     NO*
     857.2         1.665e-03       7.5      1.00     NO*
    1772.0         1.670e-03      11.2      1.01     NO*
     633.8         1.681e-03       7.2      1.21     NO*
     560.8         1.692e-03      12.0      1.00     NO*
     135.0         1.696e-03      14.8      1.09     NO*
     718.0         1.725e-03      14.8      1.11     NO*
     242.8         1.742e-03       1.5      1.00     yes
    1413.0         1.790e-03      15.0      1.37     NO*
     270.0         1.796e-03       9.2      1.19     NO*
    2421.0         1.820e-03      14.0      1.35     NO*
    2062.0         1.826e-03       9.7      1.16     NO*
    1140.8         1.827e-03      15.0      1.42     NO*
    1919.2         1.846e-03      10.0      1.06     NO*
      63.8         1.852e-03       9.8      1.61     NO*
     892.2         1.865e-03      11.0      1.00     NO*
    1726.0         1.936e-03      14.6      1.06     NO*
    2131.0         2.043e-03       7.6      1.00     NO*
    2358.2         2.077e-03      11.5      2.21     NO*
    1506.8         2.214e-03       4.0      1.00     yes
     940.2         2.219e-03      17.8      1.69     NO*
    2156.2         2.427e-03       5.5      1.00     yes
     691.8         2.522e-03      31.6      1.17     NO*
    1743.8         2.589e-03       5.3      1.00     yes
     224.0         2.693e-03      22.6      1.08     NO*
    2310.2         2.696e-03      15.6      1.27     NO*
    2174.0         2.898e-03       5.6      1.07     yes
    1637.0         3.228e-03      22.6      2.20     NO*
     608.8         3.481e-03      12.7      3.98     NO*
    1614.0         3.644e-03      18.4      3.38     NO*
    2192.8         3.715e-03      16.5      1.00     NO*
    2085.0         3.725e-03      22.2      1.07     NO*
    1992.2         4.047e-03       0.9      1.00     yes
     809.2         4.529e-03      22.6      1.12     NO*
    1944.2         4.726e-03       0.4      1.00     yes
    2220.0         5.060e-03      18.9      2.99     NO*
    2109.8         5.144e-03      15.9      3.56     NO*
    2441.2         5.245e-03      31.9      1.00     NO*
    1955.8         5.401e-03       1.2      1.00     yes
    1525.0         6.012e-03      18.8      6.00     NO*
     360.2         6.230e-03      20.4      5.77     NO*
    1031.0         7.876e-03      16.3      6.50     NO*
    1389.2         8.286e-03      26.4      1.93     NO*
     919.0         8.429e-03      19.1      6.47     NO*
     336.0         8.451e-03      18.5      7.34     NO*
     830.0         9.051e-03      17.2      9.23     NO*
    2332.0         1.186e-02      23.6      3.22     NO*
     471.0         2.011e-02      24.3      5.38     NO*
    1166.0         1.006e-01      30.7     41.30     NO*
     112.0         1.012e-01      28.0     57.10     NO*
    1973.0         1.148e-01      24.5     25.52     NO*
     583.0         2.106e-01      39.1     59.90     NO*
    1278.0         3.417e-01      45.4     81.46     NO*
    1861.2         1.084e+02      59.2   6877.69     NO*
  consensus floor = 1.522e-03 mV^2/Hz over 20 clean bands  ->  Var(n) = 0.0061 mV^2  (RMS 78.0 uV)
  carrier a = 126.008 mV  ->  SNR = 61.2 dB in the 4 Hz demod band
