timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
40134249,195,88,281,308
40134916,195,89,279,295
40135582,189,87,277,319
40136250,243,149,306,320
40136915,289,205,346,344
40137582,218,118,287,316
40138249,192,86,274,296
40138916,190,84,272,315
40139582,216,116,281,311
40140249,286,200,345,357
40140917,239,143,311,325
40141582,192,91,280,302
40142249,195,86,283,317
40142915,198,95,281,303
40143582,282,192,340,359
40144249,262,172,318,346
40144915,192,84,280,302
40145582,188,83,282,309
40146249,195,93,282,321
40146915,263,168,323,356
40147582,278,189,327,359
40148249,192,95,282,302
40148915,192,89,272,303
40149582,194,91,281,311
40150249,242,144,310,325
40150915,284,201,346,349
40151582,221,116,287,308
40152249,195,88,272,300
40152915,192,82,271,299
40153582,213,119,287,313
40154249,285,206,340,357
40154915,245,149,301,307
40155582,193,87,283,311
40156249,193,84,276,304
40156915,192,87,285,305
40157582,291,207,350,359
40158249,260,172,322,331
40158915,194,84,279,302
40159582,192,86,285,310
40160249,199,86,275,323
40160915,275,191,342,351
40161582,281,195,365,363
40162249,199,85,280,313
40162915,193,93,291,305
40163582,189,81,285,316
40164249,267,176,319,351
40164915,284,201,347,349
40165582,193,90,276,307
40166249,189,82,280,304
40166915,192,87,278,293
40167582,241,144,298,321
40168249,288,205,341,365
40168917,212,113,285,311
40169582,195,92,271,299
40170249,192,93,273,306
40170915,199,119,278,301
40171582,287,200,347,363
40172250,238,142,307,321
40172915,192,88,276,286
40173582,190,83,283,308
40174250,195,88,279,311
40174915,278,188,336,353
40175582,259,169,319,350
40176249,194,85,271,298
40176915,190,83,282,301
40177582,192,88,284,315
40178249,264,169,320,352
40178915,279,188,346,362
40179582,192,91,275,304
40180249,193,88,289,313
40180915,195,87,284,305
40181582,243,142,309,329
40182249,288,203,350,358
40182915,218,115,293,302
40183582,195,89,270,295
40184249,194,86,281,313
40184915,216,116,285,310
40185582,285,207,343,358
40186249,236,144,303,313
40186915,193,91,274,290
40187582,193,87,272,300
40188249,196,90,278,309
40188915,280,200,347,355
40189582,257,174,315,338
40190249,192,89,281,303
40190915,195,88,279,303
40191582,196,94,279,309
40192249,260,193,342,350
40192915,279,190,340,355
40193582,193,88,283,310
40194249,194,85,279,309
40194915,189,80,287,313
40195582,243,175,318,350
40196249,287,206,352,369
40196915,196,88,281,310
40197582,193,89,279,307
40198249,190,81,275,302
40198915,212,138,298,311
40199582,289,206,341,361
40200249,214,117,291,316
40200915,195,92,278,287
40201582,196,95,277,304
40202249,197,90,274,308
40202916,288,200,341,350
40203582,244,146,311,326
40204249,192,87,278,288
40204917,195,91,279,297
40205582,192,92,282,315
40206249,276,190,317,352
40206917,276,173,318,333
40207582,194,87,280,294
40208249,190,81,281,305
40208915,192,87,285,313
40209582,262,172,318,347
40210249,285,190,324,352
40210915,194,91,282,278
40211582,195,86,279,313
40212249,192,86,292,321
40212915,243,144,313,318
40213582,291,203,356,371
40214249,212,121,288,321
40214915,194,88,279,302
40215582,198,91,280,314
40216249,216,114,283,306
40216915,286,203,351,355
40217582,239,144,308,321
40218249,192,86,275,298
40218915,199,84,283,303
40219582,196,93,276,305
40220249,278,196,342,348
40220915,259,170,307,319
40221582,196,90,276,305
40222249,195,88,274,309
40222915,192,94,282,302
40223582,265,175,329,352
40224249,277,192,324,354
40224915,199,85,283,293
40225582,192,90,283,306
40226249,198,88,274,303
40226915,245,151,308,320
40227582,286,199,355,372
40228249,213,91,287,323
40228915,190,85,284,296
40229582,192,91,282,315
40230249,218,113,290,327
40230915,286,204,355,358
40231582,242,118,300,323
40232249,195,91,278,309
40232915,192,88,273,291
40233582,202,86,273,311
40234249,286,204,342,361
40234916,263,193,317,316
40235582,190,86,276,301
40236250,192,85,276,299
40236915,192,85,275,311
40237582,276,195,337,343
40238250,276,192,322,359
40238915,192,90,274,293
40239582,195,84,276,307
40240249,192,89,276,322
40240916,256,172,317,327
40241582,288,205,353,358
40242249,195,93,276,305
40242915,193,89,282,297
40243582,193,89,280,324
40244249,234,149,310,323
40244915,295,209,356,360
40245582,217,114,297,329
40246249,195,88,287,317
40246915,192,86,283,314
40247582,213,117,282,315
40248249,288,203,342,369
40248915,247,145,305,320
40249582,197,91,276,300
40250249,190,80,278,300
40250915,194,91,283,307
40251582,278,193,321,351
40252249,267,176,316,330
40252915,192,93,272,290
40253582,193,92,277,300
40254249,198,85,275,307
40254915,260,170,309,340
40255582,274,188,327,361
40256249,196,88,279,302
40256915,188,85,278,297
40257582,193,87,278,307
40258249,238,140,303,326
40258915,287,202,357,357
40259582,215,114,293,306
40260249,194,93,282,309
40260915,192,88,281,302
40261582,223,112,299,324
40262249,288,207,358,368
40262915,243,146,317,325
40263582,193,88,278,307
40264249,194,85,284,313
40264915,201,89,280,302
40265582,282,202,351,360
40266249,260,174,321,331
40266915,192,88,268,299
40267582,199,91,276,311
40268249,193,90,279,308
40268917,278,196,338,321
40269582,275,195,340,351
40270249,197,86,274,305
40270917,193,86,276,290
40271582,194,85,282,312
40272250,260,173,309,343
40272915,285,207,348,357
40273582,193,94,278,312
40274250,192,87,272,302
40274915,193,85,278,299
40275582,215,144,308,324
40276249,286,207,348,365
40276915,217,113,288,305
40277582,193,86,279,311
40278249,192,87,284,310
40278915,193,123,290,314
40279582,287,202,349,372
40280249,240,143,310,349
40280915,194,95,271,295
40281582,189,84,286,309
