FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.000 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 126  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
A2V-16_A1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1795.0         2.672e-03       3.0      1.00     yes
    1395.0         2.698e-03       0.6      1.00     yes
    1895.0         2.739e-03       1.3      1.00     yes
      80.0         2.746e-03       6.0      1.00     yes
    1260.0         2.757e-03       1.9      1.18     yes
    2460.0         2.761e-03       2.4      1.18     yes
     780.0         2.761e-03       6.6      1.00     NO*
    2485.0         2.813e-03       5.4      1.41     yes
    1840.0         2.815e-03       2.4      1.21     yes
    2030.0         2.819e-03       3.8      1.17     yes
    1140.0         2.834e-03       1.9      1.18     yes
     595.0         2.840e-03       1.5      1.00     yes
    1520.0         2.849e-03       8.0      1.53     NO*
     680.0         2.860e-03       2.5      1.18     yes
    2340.0         2.907e-03       2.8      1.21     yes
    1570.0         2.909e-03       5.9      1.30     yes
     360.0         2.947e-03       3.5      1.37     yes
    1405.0         2.952e-03       0.7      1.00     yes
     505.0         2.984e-03       5.2      1.00     yes
    1815.0         2.986e-03       3.1      1.22     yes
    1040.0         3.009e-03      12.8      1.46     NO*
    2420.0         3.032e-03       1.6      1.11     yes
     220.0         3.043e-03       3.0      1.15     yes
     240.0         3.056e-03      10.7      1.41     NO*
    1330.0         3.081e-03       5.5      1.52     yes
     985.0         3.163e-03      14.0      1.12     NO*
    1740.0         3.217e-03      19.3      1.94     NO*
     480.0         3.226e-03       2.4      1.50     yes
    2295.0         3.235e-03       2.5      1.00     yes
    1995.0         3.265e-03       3.1      1.00     yes
    1060.0         3.279e-03       5.3      1.24     yes
    2205.0         3.322e-03       4.7      1.00     yes
    1925.0         3.326e-03       7.2      1.34     NO*
     170.0         3.328e-03      11.7      1.40     NO*
    2320.0         3.367e-03      14.7      1.33     NO*
     305.0         3.389e-03       1.4      1.00     yes
     870.0         3.552e-03      11.5      1.81     NO*
     695.0         3.568e-03       2.2      1.00     yes
    2270.0         3.582e-03       8.9      1.41     NO*
     605.0         3.599e-03       2.1      1.00     yes
     530.0         3.671e-03       7.3      2.10     NO*
    1280.0         4.300e-03      39.8      1.98     NO*
     630.0         4.351e-03       4.1      1.27     yes
    2005.0         4.465e-03       6.3      1.00     NO*
     920.0         4.761e-03      21.5      1.03     NO*
     820.0         4.882e-03      14.6      3.29     NO*
    1980.0         5.437e-03      22.8      3.49     NO*
     940.0         5.781e-03      22.1      1.00     NO*
    1005.0         8.981e-03       3.5      1.00     yes
     120.0         2.310e-02      22.7     19.39     NO*
    1160.0         3.731e-02      25.5     32.34     NO*
      60.0         4.339e-02      27.1     24.64     NO*
     580.0         5.304e-02      32.0     36.08     NO*
    2440.0         1.314e-01      30.2    103.07     NO*
    1860.0         1.160e+00      43.3    429.56     NO*
  consensus floor = 2.470e-03 mV^2/Hz over 92 clean bands  ->  Var(n) = 0.0099 mV^2  (RMS 99.4 uV)
  carrier a = 798.502 mV  ->  SNR = 75.1 dB in the 4 Hz demod band

========================================================================
A2V-16_A2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2305.0         3.243e-03       0.6      1.00     yes
     195.0         3.252e-03       3.3      1.00     yes
    2120.0         3.277e-03       0.8      1.05     yes
    1460.0         3.343e-03       3.5      1.17     yes
    1540.0         3.352e-03       2.2      1.02     yes
    1880.0         3.353e-03       1.3      1.02     yes
    2240.0         3.390e-03       3.1      1.11     yes
    2180.0         3.408e-03       1.6      1.07     yes
    1440.0         3.410e-03       2.1      1.16     yes
      80.0         3.416e-03       3.6      1.22     yes
     140.0         3.445e-03       2.1      1.14     yes
    1305.0         3.469e-03       1.6      1.00     yes
    1180.0         3.519e-03       2.1      1.00     yes
    1380.0         3.524e-03       1.4      1.00     yes
    1040.0         3.529e-03       1.9      1.07     yes
     320.0         3.532e-03       4.2      1.09     yes
    2095.0         3.535e-03       1.2      1.00     yes
    1595.0         3.554e-03       4.3      1.00     yes
    1685.0         3.559e-03       2.9      1.11     yes
    1720.0         3.571e-03       1.1      1.32     yes
    1795.0         3.572e-03       2.0      1.00     yes
    2140.0         3.581e-03       2.2      1.02     yes
    1480.0         3.602e-03       3.7      1.10     yes
    1660.0         3.622e-03       4.9      1.04     yes
     220.0         3.638e-03       1.2      1.00     yes
     760.0         3.646e-03       3.9      1.00     yes
    1760.0         3.657e-03       1.6      1.08     yes
    1360.0         3.671e-03       3.2      1.18     yes
    1195.0         3.687e-03       1.5      1.00     yes
    1640.0         3.690e-03       1.9      1.01     yes
     795.0         3.706e-03       1.1      1.00     yes
    2105.0         3.726e-03       1.4      1.00     yes
    1095.0         3.747e-03       1.2      1.00     yes
    1420.0         3.756e-03       1.2      1.04     yes
    1295.0         3.776e-03       1.0      1.00     yes
    2195.0         3.779e-03       0.6      1.00     yes
    1060.0         3.794e-03       2.0      1.01     yes
    1395.0         3.794e-03       1.5      1.00     yes
     340.0         3.803e-03       3.1      1.00     yes
    1780.0         3.818e-03       3.3      1.15     yes
    1495.0         3.822e-03       0.5      1.00     yes
     305.0         3.839e-03       1.2      1.00     yes
    1080.0         3.842e-03       3.6      1.00     yes
     720.0         3.845e-03       2.2      1.08     yes
    2220.0         3.849e-03       7.5      1.00     NO*
     705.0         3.905e-03       0.9      1.00     yes
    1140.0         3.913e-03       1.8      1.13     yes
    2420.0         3.925e-03       2.1      1.00     yes
    1260.0         3.929e-03       1.2      1.03     yes
    1225.0         3.954e-03       3.8      1.19     yes
     960.0         3.960e-03       2.7      1.10     yes
    1840.0         3.962e-03       1.6      1.07     yes
     205.0         3.965e-03       1.1      1.00     yes
    2460.0         3.977e-03       1.5      1.04     yes
     840.0         4.013e-03       4.3      1.04     yes
    1405.0         4.019e-03       0.6      1.00     yes
    1520.0         4.028e-03       1.8      1.26     yes
    1605.0         4.053e-03       0.6      1.00     yes
     820.0         4.061e-03       3.6      1.03     yes
    1980.0         4.062e-03       6.5      1.12     NO*
     260.0         4.075e-03       1.9      1.02     yes
    2320.0         4.076e-03       5.2      1.21     yes
     380.0         4.088e-03       4.5      1.09     yes
     560.0         4.094e-03       1.6      1.05     yes
     740.0         4.105e-03       3.2      1.00     yes
     495.0         4.113e-03       0.9      1.00     yes
      40.0         4.122e-03       2.8      1.06     yes
     895.0         4.138e-03       1.6      1.00     yes
    2080.0         4.139e-03       1.8      1.05     yes
    2060.0         4.151e-03       4.3      1.08     yes
    1740.0         4.181e-03       7.3      1.19     NO*
    1020.0         4.199e-03       3.1      1.11     yes
    2360.0         4.204e-03       5.5      1.03     yes
     680.0         4.212e-03       2.4      1.32     yes
     285.0         4.235e-03       2.5      1.14     yes
     780.0         4.248e-03       4.5      1.00     yes
      25.0         4.250e-03       0.4      1.00     yes
    1705.0         4.277e-03       1.5      1.00     yes
     105.0         4.286e-03       0.4      1.00     yes
    2340.0         4.299e-03       1.8      1.05     yes
     395.0         4.310e-03       0.8      1.00     yes
    1925.0         4.346e-03       5.8      1.05     yes
    2160.0         4.346e-03       1.7      1.23     yes
    1620.0         4.358e-03       3.2      1.08     yes
    2030.0         4.367e-03       2.5      1.09     yes
    1570.0         4.369e-03       4.4      1.12     yes
    1505.0         4.396e-03       0.6      1.00     yes
     505.0         4.402e-03       3.1      1.00     yes
    2385.0         4.413e-03       8.6      1.03     NO*
     240.0         4.418e-03       5.9      1.10     yes
    1960.0         4.431e-03       1.4      1.17     yes
     695.0         4.452e-03       0.8      1.00     yes
      95.0         4.452e-03       0.9      1.00     yes
     605.0         4.495e-03       0.6      1.00     yes
     660.0         4.512e-03       2.3      1.01     yes
    1995.0         4.519e-03       2.5      1.00     yes
     530.0         4.528e-03       6.8      1.96     NO*
    1815.0         4.559e-03       2.8      1.04     yes
    1280.0         4.560e-03      20.2      1.18     NO*
    2270.0         4.564e-03       7.4      1.18     NO*
    2205.0         4.568e-03       5.2      1.00     yes
     805.0         4.574e-03       0.5      1.00     yes
    2485.0         4.576e-03       3.9      1.01     yes
     360.0         4.606e-03       3.6      1.36     yes
    1115.0         4.625e-03       5.0      1.16     yes
     170.0         4.636e-03      16.3      1.16     NO*
    1330.0         4.662e-03       4.2      1.44     yes
     905.0         4.668e-03       0.1      1.00     yes
     595.0         4.712e-03       0.6      1.00     yes
    1895.0         4.731e-03       1.0      1.00     yes
     870.0         4.823e-03      10.7      1.44     NO*
    2405.0         4.866e-03       1.3      1.00     yes
     480.0         4.896e-03       6.6      1.30     NO*
     985.0         4.919e-03      10.5      1.02     NO*
    1160.0         5.027e-03       8.4      1.49     NO*
    2295.0         5.165e-03       1.6      1.00     yes
     580.0         5.209e-03      13.3      1.14     NO*
     940.0         6.174e-03      21.8      1.02     NO*
     920.0         6.293e-03      20.0      1.02     NO*
     630.0         6.315e-03       3.8      1.38     yes
    2005.0         6.632e-03       3.1      1.00     yes
    2440.0         7.560e-03      12.1      2.90     NO*
    1005.0         1.122e-02       2.2      1.00     yes
     120.0         3.112e-02      22.6     14.18     NO*
    1860.0         3.481e-02      25.9     15.53     NO*
      60.0         8.585e-02      29.8     39.70     NO*
  consensus floor = 4.013e-03 mV^2/Hz over 107 clean bands  ->  Var(n) = 0.0161 mV^2  (RMS 126.7 uV)
  carrier a = 793.619 mV  ->  SNR = 72.9 dB in the 4 Hz demod band

========================================================================
A2V-16_A3
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1360.0         2.706e-03       5.4      1.01     yes
     895.0         2.714e-03       3.0      1.00     yes
     220.0         2.796e-03       1.3      1.02     yes
    2140.0         2.836e-03       3.1      1.07     yes
      80.0         2.847e-03       4.6      1.15     yes
      95.0         2.866e-03       1.3      1.00     yes
     260.0         2.912e-03       2.7      1.02     yes
    2160.0         2.923e-03       3.3      1.02     yes
    1605.0         2.971e-03       1.1      1.00     yes
     305.0         2.976e-03       1.8      1.00     yes
    1405.0         2.988e-03       0.6      1.00     yes
    2120.0         2.996e-03       1.3      1.15     yes
    1480.0         3.007e-03       3.7      1.13     yes
    1720.0         3.047e-03       0.9      1.08     yes
      40.0         3.051e-03       3.7      1.20     yes
    1495.0         3.068e-03       1.0      1.00     yes
    1895.0         3.079e-03       0.8      1.00     yes
    2105.0         3.100e-03       1.6      1.00     yes
    1780.0         3.101e-03       4.0      1.01     yes
     795.0         3.116e-03       0.8      1.00     yes
    2340.0         3.121e-03       2.1      1.02     yes
    2180.0         3.124e-03       2.0      1.04     yes
    1420.0         3.131e-03       0.7      1.08     yes
      25.0         3.142e-03       0.8      1.00     yes
    1880.0         3.161e-03       1.5      1.03     yes
    1020.0         3.179e-03       3.0      1.03     yes
    1295.0         3.182e-03       1.1      1.00     yes
    2060.0         3.191e-03       5.2      1.24     yes
     380.0         3.192e-03       5.4      1.03     yes
    1505.0         3.232e-03       0.3      1.00     yes
    1760.0         3.233e-03       1.5      1.04     yes
    1305.0         3.234e-03       1.7      1.00     yes
    2460.0         3.247e-03       1.9      1.04     yes
     805.0         3.274e-03       0.3      1.00     yes
    1960.0         3.286e-03       1.0      1.02     yes
    1520.0         3.295e-03       2.1      1.07     yes
    2485.0         3.317e-03       4.2      1.05     yes
    2095.0         3.327e-03       1.9      1.00     yes
    1060.0         3.355e-03       3.0      1.10     yes
     340.0         3.357e-03       4.1      1.03     yes
     680.0         3.359e-03       2.3      1.08     yes
    2420.0         3.376e-03       1.8      1.06     yes
    1640.0         3.388e-03       1.0      1.14     yes
     660.0         3.400e-03       3.6      1.16     yes
    1440.0         3.415e-03       2.5      1.05     yes
    2385.0         3.422e-03       8.4      1.24     NO*
    1660.0         3.434e-03       5.1      1.18     yes
     760.0         3.434e-03       3.5      1.02     yes
     285.0         3.440e-03       2.9      1.13     yes
    2240.0         3.453e-03       3.9      1.03     yes
     505.0         3.471e-03       4.0      1.00     yes
    1840.0         3.484e-03       1.5      1.17     yes
    1115.0         3.500e-03       4.1      1.06     yes
     820.0         3.503e-03       4.0      1.00     yes
     320.0         3.506e-03       3.7      1.01     yes
     205.0         3.516e-03       1.1      1.00     yes
     840.0         3.523e-03       5.1      1.07     yes
    1140.0         3.532e-03       1.9      1.19     yes
    1080.0         3.552e-03       4.4      1.08     yes
    2195.0         3.553e-03       0.3      1.00     yes
     720.0         3.555e-03       2.3      1.01     yes
    1395.0         3.557e-03       0.4      1.00     yes
     560.0         3.565e-03       1.2      1.06     yes
    2320.0         3.583e-03       5.6      1.07     yes
     105.0         3.584e-03       0.5      1.00     yes
    1795.0         3.585e-03       1.1      1.00     yes
    1460.0         3.592e-03       1.5      1.20     yes
    1040.0         3.599e-03       2.5      1.10     yes
    1225.0         3.606e-03       5.3      1.20     yes
    2295.0         3.641e-03       2.3      1.00     yes
    1685.0         3.668e-03       3.6      1.11     yes
    1595.0         3.671e-03       4.9      1.00     yes
    2220.0         3.706e-03       6.8      1.00     NO*
     740.0         3.715e-03       2.6      1.03     yes
     985.0         3.717e-03      11.3      1.12     NO*
    1540.0         3.719e-03       2.2      1.06     yes
     960.0         3.733e-03       3.3      1.00     yes
    1740.0         3.753e-03       6.8      1.33     NO*
    2080.0         3.770e-03       1.8      1.04     yes
     705.0         3.797e-03       0.6      1.00     yes
    2405.0         3.809e-03       2.5      1.00     yes
    1705.0         3.817e-03       0.7      1.00     yes
    1195.0         3.831e-03       0.7      1.00     yes
    1260.0         3.841e-03       1.6      1.15     yes
    2360.0         3.848e-03       5.2      1.11     yes
     495.0         3.856e-03       0.9      1.00     yes
     480.0         3.857e-03       6.2      1.15     NO*
     905.0         3.859e-03       0.8      1.00     yes
    1180.0         3.867e-03       1.6      1.07     yes
    1620.0         3.914e-03       3.4      1.31     yes
    1380.0         3.916e-03       1.5      1.04     yes
    1280.0         3.949e-03      19.5      1.01     NO*
    2305.0         3.952e-03       0.7      1.00     yes
     140.0         3.957e-03       1.2      1.06     yes
    1995.0         3.963e-03       2.3      1.00     yes
     595.0         3.974e-03       1.4      1.00     yes
    1815.0         3.987e-03       4.0      1.16     yes
    1570.0         4.031e-03       3.8      1.40     yes
     780.0         4.058e-03       6.3      1.20     NO*
     195.0         4.059e-03       3.0      1.00     yes
    1095.0         4.118e-03       0.5      1.00     yes
    2270.0         4.121e-03       7.3      1.16     NO*
     580.0         4.137e-03      13.6      1.17     NO*
     605.0         4.141e-03       1.6      1.00     yes
     695.0         4.164e-03       2.3      1.00     yes
    1330.0         4.172e-03       4.2      1.40     yes
     395.0         4.193e-03       1.0      1.00     yes
     360.0         4.225e-03       5.8      1.30     yes
    1925.0         4.268e-03       5.5      1.23     yes
    2205.0         4.286e-03       5.2      1.00     yes
     170.0         4.294e-03      17.6      1.26     NO*
     240.0         4.341e-03       7.4      1.79     NO*
    2030.0         4.569e-03       2.9      1.38     yes
    1980.0         4.612e-03       7.0      1.20     NO*
    2005.0         4.777e-03       4.8      1.00     yes
    1160.0         4.849e-03       8.5      1.73     NO*
     530.0         4.986e-03       6.1      1.91     NO*
     870.0         5.023e-03      10.7      1.63     NO*
     630.0         5.416e-03       3.9      1.31     yes
    2440.0         5.607e-03      11.6      2.37     NO*
     940.0         5.664e-03      21.3      1.43     NO*
     920.0         6.372e-03      19.1      1.18     NO*
    1005.0         9.023e-03       3.9      1.00     yes
    1860.0         3.198e-02      26.5     15.37     NO*
     120.0         3.784e-02      24.2     20.80     NO*
      60.0         9.669e-02      30.6     48.62     NO*
  consensus floor = 3.503e-03 mV^2/Hz over 105 clean bands  ->  Var(n) = 0.0140 mV^2  (RMS 118.4 uV)
  carrier a = 764.989 mV  ->  SNR = 73.2 dB in the 4 Hz demod band

========================================================================
A2V-16_A4
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1660.0         7.809e-04      10.7      1.21     NO*
    1420.0         7.842e-04       2.0      1.06     yes
     260.0         7.923e-04       6.2      1.09     NO*
    1840.0         8.275e-04       1.8      1.10     yes
    1780.0         8.571e-04       8.1      1.18     NO*
    1295.0         8.656e-04       1.0      1.00     yes
     395.0         8.682e-04       3.5      1.00     yes
    1880.0         9.054e-04       2.2      1.02     yes
     220.0         9.093e-04       2.6      1.01     yes
    2360.0         9.111e-04       9.9      1.34     NO*
    1720.0         9.144e-04       2.4      1.08     yes
      40.0         9.150e-04       7.7      1.23     NO*
    1180.0         9.188e-04       2.2      1.08     yes
    1495.0         9.228e-04       2.2      1.00     yes
    1760.0         9.280e-04       2.1      1.00     yes
    2420.0         9.284e-04       5.7      1.05     yes
    1405.0         9.464e-04       2.3      1.00     yes
     105.0         9.466e-04       0.7      1.00     yes
    1440.0         9.488e-04       6.0      1.00     yes
     760.0         9.497e-04       5.8      1.15     yes
    2140.0         9.581e-04       6.7      1.25     NO*
    1480.0         9.587e-04       7.2      1.00     NO*
    1460.0         9.592e-04       4.7      1.07     yes
     380.0         9.602e-04      10.0      1.12     NO*
    1605.0         9.629e-04       1.1      1.00     yes
    1360.0         9.733e-04       8.7      1.04     NO*
     560.0         9.805e-04       3.0      1.03     yes
    2305.0         9.809e-04       0.8      1.00     yes
     140.0         9.856e-04       1.9      1.00     yes
    1505.0         9.858e-04       3.4      1.00     yes
    2180.0         9.875e-04       3.4      1.02     yes
    1705.0         9.957e-04       2.0      1.00     yes
      95.0         1.011e-03       0.9      1.00     yes
     895.0         1.012e-03       2.8      1.00     yes
    1040.0         1.013e-03       6.7      1.16     NO*
    1520.0         1.017e-03       4.8      1.16     yes
    1960.0         1.024e-03       3.1      1.24     yes
      80.0         1.028e-03       7.2      1.15     NO*
    1640.0         1.028e-03       2.9      1.11     yes
    1140.0         1.029e-03       5.9      1.07     yes
    2095.0         1.032e-03       1.7      1.00     yes
    1020.0         1.037e-03       6.7      1.04     NO*
     740.0         1.039e-03       6.3      1.00     NO*
    1815.0         1.049e-03       6.4      1.30     NO*
    2120.0         1.052e-03       3.4      1.10     yes
    1395.0         1.052e-03       1.6      1.00     yes
    2195.0         1.058e-03       0.9      1.00     yes
     705.0         1.076e-03       2.0      1.00     yes
    2105.0         1.088e-03       1.6      1.00     yes
    1380.0         1.093e-03       3.3      1.17     yes
    1685.0         1.106e-03       7.0      1.23     NO*
    1540.0         1.124e-03       3.6      1.00     yes
     285.0         1.127e-03       6.2      1.10     NO*
      25.0         1.128e-03       0.4      1.00     yes
     820.0         1.131e-03       9.9      1.31     NO*
     905.0         1.134e-03       3.5      1.00     yes
     795.0         1.137e-03       2.1      1.00     yes
    2340.0         1.137e-03       3.4      1.01     yes
     320.0         1.146e-03       7.5      1.00     NO*
     505.0         1.148e-03       8.0      1.00     NO*
    1980.0         1.161e-03      11.0      1.00     NO*
     340.0         1.171e-03       7.7      1.52     NO*
    2160.0         1.171e-03       5.1      1.00     yes
     680.0         1.176e-03       3.4      1.00     yes
    2240.0         1.177e-03       6.3      1.08     NO*
    2460.0         1.180e-03       4.1      1.11     yes
    2080.0         1.187e-03       4.6      1.11     yes
    1260.0         1.188e-03       2.0      1.08     yes
    1080.0         1.200e-03       8.4      1.18     NO*
     195.0         1.202e-03       6.4      1.00     NO*
     960.0         1.205e-03       7.6      1.04     NO*
    2295.0         1.210e-03       6.0      1.00     yes
    2320.0         1.220e-03      10.0      1.18     NO*
    1895.0         1.221e-03       1.0      1.00     yes
    1595.0         1.222e-03       8.3      1.00     NO*
    1280.0         1.231e-03      23.9      1.22     NO*
    2060.0         1.256e-03       8.4      1.01     NO*
    1305.0         1.256e-03       1.4      1.00     yes
    1225.0         1.266e-03       8.2      1.16     NO*
     205.0         1.275e-03       0.6      1.00     yes
     840.0         1.283e-03       9.0      1.18     NO*
     660.0         1.294e-03       6.6      1.10     NO*
     360.0         1.310e-03      10.0      1.38     NO*
    1740.0         1.318e-03      11.4      1.23     NO*
    2405.0         1.336e-03       2.0      1.00     yes
    2385.0         1.361e-03      12.1      1.32     NO*
    1620.0         1.364e-03       6.3      2.01     NO*
    1115.0         1.386e-03       7.2      1.02     NO*
    2485.0         1.398e-03       7.4      1.77     NO*
    1795.0         1.412e-03       3.2      1.00     yes
     240.0         1.413e-03      12.1      1.77     NO*
    1195.0         1.421e-03       0.9      1.00     yes
    2220.0         1.429e-03      11.3      1.16     NO*
     805.0         1.448e-03       2.2      1.00     yes
     495.0         1.451e-03       2.0      1.00     yes
    1095.0         1.458e-03       2.0      1.00     yes
    1060.0         1.461e-03       5.6      1.16     yes
     780.0         1.502e-03       9.3      1.55     NO*
     305.0         1.534e-03       2.5      1.00     yes
     720.0         1.546e-03       5.3      1.86     yes
     480.0         1.596e-03      12.0      1.71     NO*
    1925.0         1.644e-03       9.8      1.57     NO*
     595.0         1.648e-03       1.9      1.00     yes
     985.0         1.705e-03      14.7      1.00     NO*
    1570.0         1.740e-03       7.1      1.62     NO*
    2270.0         1.777e-03      11.0      1.63     NO*
     695.0         1.892e-03       3.4      1.00     yes
    1330.0         1.920e-03       8.1      2.27     NO*
     530.0         1.954e-03       9.9      2.91     NO*
     170.0         1.976e-03      23.1      1.76     NO*
    1160.0         1.981e-03      12.6      2.81     NO*
    1995.0         1.997e-03       4.5      1.00     yes
    2030.0         2.019e-03       6.5      1.61     NO*
     870.0         2.036e-03      15.7      2.88     NO*
     580.0         2.043e-03      17.5      2.33     NO*
     630.0         2.152e-03       6.3      1.51     NO*
    2205.0         2.284e-03       7.1      1.00     NO*
     605.0         2.503e-03       0.9      1.00     yes
    2005.0         2.550e-03       7.5      1.00     NO*
     940.0         3.430e-03      23.7      1.63     NO*
     920.0         3.501e-03      21.9      1.33     NO*
    2440.0         3.553e-03      15.7      4.81     NO*
    1005.0         7.146e-03       3.5      1.00     yes
    1860.0         2.452e-02      31.4     48.06     NO*
     120.0         3.847e-02      28.9     59.38     NO*
      60.0         9.188e-02      33.3    102.76     NO*
  consensus floor = 1.055e-03 mV^2/Hz over 64 clean bands  ->  Var(n) = 0.0042 mV^2  (RMS 65.0 uV)
  carrier a = 811.571 mV  ->  SNR = 78.9 dB in the 4 Hz demod band
