FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1707.2         2.484e-04       0.7      1.00     yes
    1258.2         2.492e-04       1.4      1.12     yes
    1306.2         2.504e-04       2.0      1.00     yes
    1077.0         2.534e-04       6.0      1.22     NO*
    1094.2         2.545e-04       0.7      1.00     yes
    1919.2         2.576e-04       6.2      1.33     NO*
    1222.0         2.594e-04       1.7      1.08     yes
     224.0         2.599e-04       4.4      1.02     yes
    2358.2         2.627e-04       1.1      1.05     yes
     560.8         2.632e-04       1.3      1.06     yes
    1140.8         2.719e-04       1.0      1.14     yes
    2383.2         2.721e-04      15.8      1.07     NO*
     491.2         2.732e-04       1.1      1.03     yes
     718.0         2.732e-04       1.3      1.24     yes
     965.0         2.747e-04       8.3      1.01     NO*
    1115.8         2.755e-04       3.1      1.27     yes
    2421.0         2.766e-04       2.2      1.11     yes
     784.0         2.777e-04       4.3      1.13     yes
    2441.2         2.783e-04       9.3      1.01     NO*
     809.2         2.792e-04       4.2      1.02     yes
    1413.0         2.792e-04       1.0      1.03     yes
     112.0         2.804e-04      20.0      1.87     NO*
     857.2         2.806e-04       0.7      1.00     yes
    2467.0         2.815e-04      17.8      1.07     NO*
    1294.8         2.816e-04       1.3      1.00     yes
     360.2         2.832e-04       4.7      1.04     yes
     892.2         2.864e-04       2.3      1.00     yes
    2489.2         2.871e-04       2.0      1.00     yes
     290.8         2.897e-04       1.9      1.08     yes
     242.8         2.923e-04       4.0      1.00     yes
     608.8         2.960e-04       5.1      1.03     yes
    1009.8         2.964e-04       7.1      1.13     NO*
      27.2         3.020e-04      10.2      1.00     NO*
    2240.8         3.056e-04       2.0      1.12     yes
     672.0         3.058e-04      17.7      1.16     NO*
     270.0         3.089e-04       1.0      1.02     yes
    1278.0         3.211e-04      22.0      1.69     NO*
    2028.8         3.244e-04       2.3      1.01     yes
     830.0         3.306e-04      14.0      1.25     NO*
     382.0         3.313e-04       1.7      1.09     yes
    1331.2         3.480e-04       5.5      1.09     yes
    1166.0         3.483e-04       8.3      1.67     NO*
    1031.0         3.535e-04      14.7      1.14     NO*
     583.0         3.556e-04      14.6      1.21     NO*
     919.0         3.559e-04      25.1      1.00     NO*
    2264.5         3.643e-04       7.1      1.17     NO*
    2131.0         3.920e-04       1.8      1.12     yes
     179.5         3.998e-04      11.5      2.23     NO*
     691.8         4.349e-04      11.0      1.31     NO*
     471.0         4.395e-04       5.1      2.05     yes
    2220.0         4.533e-04       3.1      1.20     yes
    2332.0         5.091e-04       4.2      2.13     yes
     940.2         5.210e-04      24.0      1.04     NO*
    2310.2         5.355e-04       3.3      1.06     yes
    2109.8         6.352e-04       3.1      1.06     yes
    2062.0         6.856e-04       4.4      1.00     yes
    1944.2         8.333e-04       1.4      1.00     yes
    2286.0         8.912e-04       7.7      1.16     NO*
    2085.0         1.135e-03       1.8      1.00     yes
    2156.2         1.193e-03       2.0      1.00     yes
    2192.8         1.452e-03       1.1      1.00     yes
    1992.2         1.860e-03       1.4      1.00     yes
    2174.0         2.150e-03       0.8      1.05     yes
    1955.8         2.432e-03       0.8      1.00     yes
    1973.0         4.828e-03       3.1      1.24     yes
    1861.2         6.101e-03      27.6     44.36     NO*
  consensus floor = 2.524e-04 mV^2/Hz over 78 clean bands  ->  Var(n) = 0.0010 mV^2  (RMS 31.8 uV)
  carrier a = 247.575 mV  ->  SNR = 74.8 dB in the 4 Hz demod band

========================================================================
BPW34_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1743.8         3.275e-04       1.6      1.00     yes
     194.8         3.334e-04       1.8      1.00     yes
    1458.8         3.498e-04       1.6      1.25     yes
     135.0         3.554e-04       2.0      1.00     yes
     784.0         3.570e-04      13.7      1.08     NO*
     633.8         3.589e-04       1.7      1.15     yes
    1294.8         3.637e-04       1.2      1.00     yes
     857.2         3.646e-04       0.5      1.00     yes
     159.8         3.659e-04       2.4      1.09     yes
    1726.0         3.682e-04       2.4      1.10     yes
     809.2         3.706e-04       2.5      1.01     yes
     382.0         3.707e-04       2.4      1.13     yes
    2358.2         3.716e-04       1.9      1.07     yes
    1306.2         3.718e-04       1.3      1.00     yes
    1614.0         3.726e-04       4.8      1.00     yes
    1569.5         3.747e-04       1.7      1.10     yes
    1479.0         3.748e-04       1.1      1.02     yes
     761.2         3.761e-04      15.4      1.04     NO*
     560.8         3.808e-04       1.1      1.06     yes
     608.8         3.809e-04       4.8      1.08     yes
    2441.2         3.825e-04       4.3      1.24     yes
    1188.8         3.871e-04       2.8      1.03     yes
    1637.0         3.872e-04       2.8      1.06     yes
    1681.5         3.880e-04       4.9      1.06     yes
     874.5         3.904e-04       3.0      1.06     yes
    1589.8         3.949e-04       1.5      1.00     yes
    1813.2         3.950e-04       1.9      1.13     yes
    1884.0         3.953e-04       1.5      1.01     yes
      88.8         3.967e-04       1.9      1.09     yes
      42.2         3.967e-04       1.8      1.00     yes
     892.2         3.973e-04       1.3      1.00     yes
    1791.8         3.991e-04       1.6      1.08     yes
     986.5         4.029e-04       2.5      1.33     yes
     224.0         4.032e-04       2.1      1.07     yes
    1525.0         4.036e-04       3.2      1.01     yes
    1506.8         4.074e-04       0.9      1.00     yes
     491.2         4.083e-04       1.0      1.03     yes
    1772.0         4.118e-04       4.0      1.07     yes
    1660.8         4.183e-04       1.0      1.04     yes
     206.2         4.193e-04       0.8      1.00     yes
     527.0         4.196e-04      20.3      1.01     NO*
     965.0         4.208e-04       7.0      1.10     NO*
    1094.2         4.209e-04       0.9      1.00     yes
     739.8         4.227e-04       1.5      1.10     yes
     583.0         4.232e-04       7.9      1.00     NO*
     112.0         4.233e-04      52.4      1.04     NO*
    1755.2         4.246e-04       2.0      1.00     yes
     313.0         4.248e-04       1.2      1.07     yes
    2467.0         4.283e-04      16.3      1.02     NO*
     336.0         4.285e-04       0.9      1.01     yes
    1389.2         4.296e-04       2.7      1.32     yes
    2383.2         4.309e-04      14.3      1.03     NO*
     718.0         4.329e-04      12.9      1.01     NO*
    2028.8         4.348e-04       2.3      1.25     yes
    1838.0         4.429e-04       1.2      1.03     yes
    1222.0         4.446e-04       2.0      1.06     yes
    1115.8         4.448e-04       2.5      1.12     yes
    1413.0         4.483e-04       1.2      1.04     yes
    1707.2         4.504e-04       1.5      1.00     yes
    1278.0         4.506e-04       8.8      1.14     NO*
    1367.0         4.532e-04       1.3      1.09     yes
    1543.2         4.565e-04       2.8      1.00     yes
     672.0         4.604e-04      16.8      1.01     NO*
    1077.0         4.625e-04       7.4      1.13     NO*
    1009.8         4.634e-04       6.9      1.22     NO*
    1057.8         4.638e-04       1.5      1.00     yes
     655.2         4.719e-04       1.1      1.00     yes
    2489.2         4.728e-04       3.0      1.00     yes
    2421.0         4.729e-04       1.2      1.12     yes
     290.8         4.743e-04       1.9      1.07     yes
    1031.0         4.814e-04      13.3      1.32     NO*
    1258.2         4.821e-04       4.5      1.07     yes
    1436.0         4.828e-04       1.4      1.19     yes
     919.0         4.865e-04      24.1      1.02     NO*
    2131.0         4.919e-04       2.4      1.02     yes
    1166.0         5.000e-04       2.4      1.10     yes
     471.0         5.000e-04      11.2      1.01     NO*
     242.8         5.010e-04      27.3      1.00     NO*
    2220.0         5.044e-04       4.6      1.10     yes
    2264.5         5.068e-04       6.5      1.11     NO*
    2240.8         5.107e-04       1.8      1.02     yes
    1140.8         5.175e-04       7.1      1.02     NO*
    1919.2         5.190e-04       3.6      1.04     yes
     270.0         5.378e-04       1.4      1.14     yes
     830.0         5.409e-04      12.4      1.22     NO*
    1331.2         5.463e-04       6.2      1.06     NO*
      27.2         5.549e-04       8.3      1.00     NO*
    2310.2         5.793e-04       2.2      1.34     yes
    2332.0         5.979e-04       2.0      1.11     yes
     691.8         6.283e-04       9.9      1.32     NO*
     940.2         6.582e-04      23.4      1.04     NO*
    2109.8         6.939e-04       2.6      1.06     yes
    2062.0         8.214e-04       3.2      1.05     yes
    2286.0         8.274e-04       7.8      1.01     NO*
    1944.2         1.030e-03       0.9      1.00     yes
    2085.0         1.209e-03       2.0      1.02     yes
    2156.2         1.214e-03       1.9      1.00     yes
     360.2         1.323e-03      24.8      4.55     NO*
    2192.8         1.451e-03       1.1      1.00     yes
    1992.2         1.795e-03       1.2      1.00     yes
    2174.0         2.031e-03       1.4      1.00     yes
    1955.8         2.093e-03       1.0      1.00     yes
      63.8         2.108e-03      61.5      2.15     NO*
    1973.0         4.469e-03       2.0      1.13     yes
     179.5         5.178e-03      40.0     20.28     NO*
    1861.2         3.311e-02      32.7    146.85     NO*
  consensus floor = 4.209e-04 mV^2/Hz over 77 clean bands  ->  Var(n) = 0.0017 mV^2  (RMS 41.0 uV)
  carrier a = 259.482 mV  ->  SNR = 73.0 dB in the 4 Hz demod band

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1543.2         3.474e-04       0.9      1.00     yes
    1506.8         3.610e-04       1.0      1.00     yes
    1707.2         3.974e-04       0.9      1.00     yes
    1614.0         4.008e-04       1.5      1.00     yes
     313.0         4.011e-04       1.3      1.02     yes
    1525.0         4.042e-04       1.5      1.03     yes
    1367.0         4.043e-04       1.7      1.02     yes
    1413.0         4.096e-04       1.5      1.04     yes
    1660.8         4.117e-04       1.3      1.04     yes
    1681.5         4.119e-04       3.9      1.15     yes
     830.0         4.127e-04      12.0      1.05     NO*
     608.8         4.166e-04       3.0      1.03     yes
    1791.8         4.172e-04       1.4      1.04     yes
     560.8         4.185e-04       1.4      1.07     yes
     857.2         4.240e-04       1.2      1.00     yes
    1637.0         4.247e-04       1.4      1.07     yes
    1838.0         4.255e-04       0.9      1.05     yes
     892.2         4.256e-04       2.4      1.00     yes
     527.0         4.261e-04      19.5      1.14     NO*
    1458.8         4.265e-04       1.3      1.03     yes
      42.2         4.282e-04       1.8      1.00     yes
    1306.2         4.303e-04       1.8      1.00     yes
    1188.8         4.318e-04       1.1      1.10     yes
     986.5         4.326e-04       1.8      1.05     yes
    1884.0         4.398e-04       1.1      1.14     yes
     491.2         4.411e-04       1.6      1.16     yes
     112.0         4.431e-04      51.9      1.17     NO*
     242.8         4.444e-04      27.1      1.00     NO*
     655.2         4.466e-04       0.9      1.00     yes
    1389.2         4.469e-04       2.4      1.03     yes
    1589.8         4.489e-04       1.0      1.16     yes
    1772.0         4.497e-04       2.4      1.01     yes
     194.8         4.501e-04       1.4      1.00     yes
      88.8         4.506e-04       1.1      1.10     yes
    1077.0         4.509e-04       6.7      1.01     NO*
    1726.0         4.535e-04       1.8      1.03     yes
    1569.5         4.545e-04       2.3      1.05     yes
     382.0         4.557e-04       1.2      1.25     yes
    1115.8         4.569e-04       2.3      1.12     yes
    2467.0         4.571e-04      15.4      1.23     NO*
     206.2         4.574e-04       1.3      1.00     yes
     633.8         4.582e-04       1.8      1.19     yes
     583.0         4.588e-04       6.6      1.00     NO*
    1813.2         4.593e-04       1.7      1.04     yes
    1755.2         4.598e-04       0.8      1.00     yes
    1094.2         4.648e-04       0.8      1.00     yes
     672.0         4.652e-04      15.4      1.08     NO*
    2489.2         4.657e-04       1.4      1.04     yes
    1140.8         4.668e-04       6.2      1.01     NO*
    2441.2         4.683e-04       3.9      1.11     yes
     135.0         4.688e-04       1.4      1.17     yes
    2383.2         4.713e-04      13.1      1.10     NO*
    2028.8         4.714e-04       1.8      1.09     yes
    2421.0         4.724e-04       2.8      1.01     yes
     336.0         4.731e-04       1.2      1.09     yes
    1479.0         4.739e-04       1.0      1.11     yes
     809.2         4.740e-04       1.0      1.03     yes
    1278.0         4.762e-04       7.5      1.36     NO*
     965.0         4.766e-04       7.0      1.08     NO*
     874.5         4.790e-04       2.3      1.06     yes
     224.0         4.881e-04       2.1      1.05     yes
     159.8         4.881e-04       0.9      1.06     yes
     739.8         4.886e-04       1.6      1.00     yes
    1031.0         4.910e-04      12.0      1.00     NO*
    1222.0         4.951e-04       2.2      1.05     yes
     290.8         4.981e-04       0.9      1.06     yes
    1294.8         4.992e-04       1.0      1.00     yes
     919.0         5.008e-04      23.1      1.19     NO*
    2358.2         5.011e-04       1.1      1.02     yes
    1743.8         5.017e-04       0.6      1.00     yes
     784.0         5.055e-04      12.5      1.06     NO*
    1009.8         5.060e-04       5.0      1.05     yes
     761.2         5.126e-04      14.2      1.05     NO*
    1166.0         5.219e-04       1.9      1.25     yes
      27.2         5.372e-04       7.9      1.00     NO*
    1331.2         5.416e-04       5.9      1.02     yes
     718.0         5.440e-04      12.1      1.03     NO*
    1919.2         5.502e-04       3.3      1.01     yes
    2240.8         5.537e-04       2.4      1.17     yes
     270.0         5.569e-04       1.2      1.02     yes
    1436.0         5.616e-04       1.8      1.11     yes
    2332.0         5.632e-04       2.7      1.01     yes
     471.0         5.762e-04      10.6      1.08     NO*
    1258.2         5.781e-04       4.7      1.32     yes
    2220.0         5.793e-04       3.0      1.10     yes
    1057.8         5.953e-04       0.9      1.00     yes
     940.2         5.986e-04      23.0      1.00     NO*
    2131.0         6.188e-04       1.5      1.08     yes
     691.8         6.465e-04       9.5      1.38     NO*
    2264.5         6.596e-04       5.5      1.00     yes
    2310.2         7.051e-04       2.6      1.18     yes
    2109.8         7.689e-04       2.1      1.05     yes
    2062.0         9.218e-04       2.8      1.04     yes
    2286.0         9.645e-04       7.1      1.00     NO*
    1944.2         9.657e-04       1.0      1.00     yes
    2085.0         1.225e-03       2.3      1.00     yes
    2156.2         1.322e-03       1.3      1.00     yes
    2192.8         1.332e-03       1.0      1.00     yes
     360.2         1.509e-03      24.6      4.10     NO*
    1992.2         1.735e-03       1.0      1.00     yes
      63.8         1.953e-03      61.8      2.07     NO*
    1955.8         1.993e-03       1.3      1.00     yes
    2174.0         2.203e-03       1.6      1.00     yes
    1973.0         4.528e-03       1.7      1.14     yes
     179.5         4.724e-03      39.9     18.52     NO*
    1861.2         4.343e-02      32.9    144.83     NO*
  consensus floor = 4.670e-04 mV^2/Hz over 80 clean bands  ->  Var(n) = 0.0019 mV^2  (RMS 43.2 uV)
  carrier a = 242.662 mV  ->  SNR = 72.0 dB in the 4 Hz demod band

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1294.8         1.032e-03       0.9      1.00     yes
     874.5         1.045e-03       5.6      1.02     yes
    2489.2         1.095e-03       3.8      1.04     yes
      88.8         1.101e-03       8.0      1.15     NO*
    1458.8         1.129e-03       1.8      1.12     yes
      42.2         1.138e-03       3.2      1.00     yes
     382.0         1.138e-03       5.9      1.30     yes
     313.0         1.144e-03       5.1      1.08     yes
    1813.2         1.160e-03       3.1      1.05     yes
     159.8         1.164e-03       3.6      1.04     yes
     965.0         1.174e-03       5.4      1.16     yes
     739.8         1.182e-03       2.6      1.03     yes
     560.8         1.211e-03      11.5      1.04     NO*
     633.8         1.214e-03       3.9      1.06     yes
    1479.0         1.217e-03       6.2      1.01     NO*
    1707.2         1.220e-03       3.1      1.00     yes
     179.5         1.222e-03       3.0      1.15     yes
     290.8         1.223e-03       2.9      1.10     yes
    1681.5         1.229e-03       2.3      1.06     yes
    1436.0         1.234e-03       4.4      1.07     yes
    1077.0         1.248e-03       7.0      1.22     NO*
     655.2         1.254e-03       2.7      1.00     yes
    1367.0         1.257e-03       8.4      1.36     NO*
    1115.8         1.258e-03       4.2      1.00     yes
    1543.2         1.258e-03       1.7      1.00     yes
    1791.8         1.260e-03       2.7      1.06     yes
    1726.0         1.264e-03      12.6      1.08     NO*
     270.0         1.269e-03       3.9      1.21     yes
     761.2         1.273e-03      11.4      1.03     NO*
    1755.2         1.276e-03       0.7      1.00     yes
    2383.2         1.279e-03       8.7      1.24     NO*
     527.0         1.288e-03       3.2      1.05     yes
    1569.5         1.292e-03       1.9      1.40     yes
    2264.5         1.297e-03       3.4      1.00     yes
    1306.2         1.302e-03       7.9      1.00     NO*
    1222.0         1.303e-03       2.5      1.01     yes
     672.0         1.303e-03      10.8      1.15     NO*
    1884.0         1.306e-03       9.6      1.03     NO*
    1919.2         1.313e-03      10.2      1.10     NO*
     784.0         1.318e-03       8.1      1.05     NO*
    2467.0         1.321e-03      13.6      1.08     NO*
    1057.8         1.322e-03      22.7      1.00     NO*
     206.2         1.339e-03       0.7      1.00     yes
     491.2         1.342e-03       7.9      1.06     NO*
    1258.2         1.357e-03      10.0      1.02     NO*
     718.0         1.359e-03      12.1      1.08     NO*
    1772.0         1.366e-03       8.0      1.01     NO*
     986.5         1.370e-03       4.3      1.12     yes
    1838.0         1.374e-03      10.0      1.12     NO*
    2240.8         1.390e-03       5.1      1.01     yes
    2028.8         1.391e-03       3.5      1.03     yes
    1009.8         1.391e-03       2.5      1.00     yes
    1589.8         1.395e-03       4.0      1.11     yes
    1331.2         1.395e-03       4.4      1.10     yes
    2421.0         1.401e-03      11.6      1.21     NO*
    1506.8         1.417e-03       1.0      1.00     yes
     194.8         1.422e-03       0.3      1.00     yes
    1094.2         1.423e-03       2.6      1.00     yes
    2131.0         1.445e-03       8.0      1.07     NO*
      63.8         1.456e-03      10.5      1.30     NO*
    1188.8         1.457e-03       8.8      1.07     NO*
      27.2         1.476e-03       8.0      1.00     NO*
    1413.0         1.489e-03      12.8      1.00     NO*
     857.2         1.529e-03       5.1      1.00     yes
    2286.0         1.555e-03       4.4      1.20     yes
     242.8         1.590e-03       1.4      1.00     yes
    2358.2         1.638e-03       7.5      1.41     NO*
    2310.2         1.655e-03      12.5      1.24     NO*
     892.2         1.697e-03       6.5      1.00     NO*
    1743.8         1.750e-03       2.4      1.00     yes
    2062.0         1.871e-03       8.6      1.04     NO*
    2441.2         1.943e-03      31.9      1.61     NO*
    1944.2         1.958e-03       2.6      1.00     yes
     608.8         2.015e-03       9.7      2.08     NO*
    1660.8         2.039e-03       7.0      2.32     NO*
    2156.2         2.200e-03       1.9      1.00     yes
     135.0         2.204e-03      10.6      2.54     NO*
     809.2         2.212e-03      22.6      1.06     NO*
     940.2         2.234e-03      16.6      1.14     NO*
     224.0         2.370e-03      22.4      2.25     NO*
    1614.0         2.506e-03      15.7      2.88     NO*
     691.8         2.519e-03      30.2      1.00     NO*
    2192.8         2.560e-03      14.6      1.00     NO*
    1955.8         2.672e-03       1.7      1.00     yes
    2109.8         3.030e-03      13.5      2.90     NO*
    1140.8         3.049e-03      10.4      2.40     NO*
    1031.0         3.069e-03      14.3      2.94     NO*
    1992.2         3.207e-03       1.9      1.00     yes
    2174.0         3.378e-03       1.3      1.09     yes
    2085.0         3.479e-03      20.2      1.75     NO*
    2220.0         3.521e-03      18.0      3.44     NO*
    1389.2         3.728e-03      26.7      2.41     NO*
     360.2         3.729e-03      18.8      3.71     NO*
    1525.0         3.968e-03      16.7      4.90     NO*
     830.0         4.240e-03      14.4      4.44     NO*
    1637.0         4.298e-03      20.8      4.59     NO*
     919.0         4.507e-03      17.6      4.34     NO*
     336.0         5.370e-03      17.0      6.29     NO*
    2332.0         1.056e-02      22.6      8.74     NO*
     471.0         1.307e-02      24.4      8.65     NO*
    1166.0         5.366e-02      29.9     54.78     NO*
     583.0         6.359e-02      36.9     85.43     NO*
     112.0         6.619e-02      28.3     80.78     NO*
    1973.0         7.114e-02      23.8     21.15     NO*
    1278.0         1.018e-01      44.3    122.82     NO*
    1861.2         1.676e+01      53.8   8569.44     NO*
  consensus floor = 1.282e-03 mV^2/Hz over 46 clean bands  ->  Var(n) = 0.0051 mV^2  (RMS 71.6 uV)
  carrier a = 224.646 mV  ->  SNR = 66.9 dB in the 4 Hz demod band
