FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1413.0         2.435e-04       2.3      1.08     yes
    2174.0         2.439e-04      13.0      1.00     NO*
    1919.2         2.459e-04      11.4      1.28     NO*
    2310.2         2.462e-04       4.2      1.03     yes
    1543.2         2.519e-04       1.3      1.00     yes
    2156.2         2.526e-04       7.5      1.00     NO*
    1955.8         2.531e-04       4.2      1.00     yes
    1755.2         2.553e-04       1.5      1.00     yes
     718.0         2.581e-04       5.3      1.10     yes
    2192.8         2.605e-04       3.5      1.00     yes
     874.5         2.607e-04       2.5      1.20     yes
     739.8         2.639e-04       1.9      1.05     yes
    2028.8         2.685e-04      20.2      1.06     NO*
    2489.2         2.695e-04       3.7      1.08     yes
    1294.8         2.713e-04       3.7      1.00     yes
     830.0         2.725e-04       2.8      1.16     yes
    1973.0         2.847e-04      11.4      1.00     NO*
     784.0         2.897e-04       7.3      1.11     NO*
     809.2         2.924e-04       3.6      1.14     yes
     672.0         3.015e-04       9.1      1.04     NO*
    1278.0         3.149e-04      19.9      1.60     NO*
     633.8         3.152e-04       9.3      1.07     NO*
      42.2         3.174e-04       1.8      1.00     yes
      27.2         3.184e-04       7.9      1.00     NO*
    2421.0         3.447e-04      10.3      2.16     NO*
     691.8         3.448e-04       2.9      1.15     yes
    1479.0         3.520e-04      11.0      1.40     NO*
    1506.8         3.692e-04       3.6      1.00     yes
     560.8         3.835e-04       3.5      1.01     yes
     655.2         3.882e-04       4.3      1.00     yes
     608.8         3.996e-04       1.1      1.00     yes
     471.0         4.327e-04       1.6      1.00     yes
     527.0         4.600e-04       7.3      1.07     NO*
     382.0         4.692e-04       1.0      1.20     yes
     583.0         4.778e-04       9.9      1.03     NO*
     491.2         4.903e-04       2.8      1.16     yes
     336.0         5.011e-04       2.3      1.06     yes
     224.0         5.130e-04       3.2      1.08     yes
     360.2         5.202e-04       1.1      1.00     yes
     242.8         5.349e-04       1.5      1.00     yes
     270.0         5.465e-04       3.5      1.00     yes
     206.2         5.488e-04       1.7      1.00     yes
     313.0         5.516e-04       3.7      1.04     yes
     290.8         5.676e-04       2.0      1.14     yes
     194.8         6.633e-04       1.9      1.00     yes
      63.8         7.455e-04       2.7      1.07     yes
     179.5         1.074e-03       5.4      1.17     yes
     159.8         1.349e-03       2.0      1.08     yes
     986.5         1.494e-03      21.4      8.88     NO*
      88.8         1.592e-03       1.7      1.06     yes
     112.0         1.680e-03       2.6      1.26     yes
     135.0         2.307e-03       2.0      1.18     yes
    1009.8         3.041e-03      21.2     20.64     NO*
    1861.2         9.485e-03      30.0     81.97     NO*
  consensus floor = 2.462e-04 mV^2/Hz over 71 clean bands  ->  Var(n) = 0.0010 mV^2  (RMS 31.4 uV)
  carrier a = 63.124 mV  ->  SNR = 63.1 dB in the 4 Hz demod band

========================================================================
BPW34_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     892.2         7.149e-04       1.1      1.00     yes
    2467.0         7.284e-04       2.3      1.02     yes
    2240.8         7.298e-04       3.2      1.02     yes
    1743.8         7.314e-04       2.4      1.00     yes
    2220.0         7.343e-04       7.0      1.23     NO*
    2062.0         7.356e-04       1.5      1.13     yes
    2174.0         7.479e-04       7.5      1.20     NO*
    2441.2         7.525e-04       2.8      1.25     yes
    1436.0         7.583e-04       2.3      1.16     yes
    2109.8         7.642e-04       2.0      1.21     yes
     874.5         7.782e-04       1.0      1.02     yes
    2264.5         7.829e-04       1.3      1.01     yes
    1681.5         7.867e-04       1.3      1.01     yes
    1367.0         7.913e-04       1.4      1.09     yes
    1140.8         7.954e-04       2.4      1.02     yes
     718.0         8.000e-04       2.5      1.16     yes
    2131.0         8.019e-04       1.4      1.01     yes
     940.2         8.074e-04      13.0      1.18     NO*
    1726.0         8.102e-04       6.4      1.00     NO*
    1331.2         8.133e-04       8.0      1.16     NO*
    1166.0         8.141e-04       1.9      1.08     yes
     857.2         8.171e-04       0.9      1.00     yes
    1992.2         8.201e-04      21.9      1.00     NO*
    1772.0         8.203e-04       6.0      1.05     NO*
    1637.0         8.210e-04       1.8      1.27     yes
    1791.8         8.211e-04       0.7      1.05     yes
    2310.2         8.228e-04       1.1      1.00     yes
    1077.0         8.243e-04       3.1      1.04     yes
     830.0         8.259e-04       1.9      1.00     yes
    1222.0         8.315e-04       4.1      1.14     yes
    1884.0         8.345e-04       1.9      1.11     yes
     965.0         8.415e-04       1.1      1.00     yes
     919.0         8.423e-04      12.1      1.15     NO*
    1838.0         8.452e-04       3.5      1.01     yes
    1660.8         8.456e-04       1.1      1.04     yes
    1707.2         8.461e-04       0.8      1.00     yes
    1115.8         8.473e-04       2.7      1.05     yes
     672.0         8.478e-04       5.2      1.00     yes
    1755.2         8.498e-04       1.1      1.00     yes
    1057.8         8.542e-04       1.1      1.00     yes
    1569.5         8.550e-04       1.9      1.26     yes
    2421.0         8.582e-04       2.7      1.13     yes
    1813.2         8.598e-04       1.8      1.15     yes
     739.8         8.604e-04       1.7      1.00     yes
    2332.0         8.611e-04       1.4      1.00     yes
    1525.0         8.643e-04       3.5      1.10     yes
    1589.8         8.662e-04       0.8      1.06     yes
    2383.2         8.702e-04       5.2      1.06     yes
    1458.8         8.728e-04       3.4      1.00     yes
     761.2         8.740e-04       1.7      1.19     yes
    1413.0         8.764e-04       2.1      1.01     yes
    2085.0         8.819e-04       5.5      1.05     yes
     633.8         8.844e-04       6.4      1.03     NO*
     608.8         8.863e-04       1.3      1.09     yes
     784.0         8.943e-04       3.3      1.12     yes
    1306.2         8.983e-04       1.3      1.00     yes
    2358.2         8.995e-04       2.1      1.02     yes
    2286.0         9.011e-04       6.7      1.09     NO*
    1919.2         9.045e-04       6.3      1.02     NO*
    2028.8         9.077e-04      15.5      1.02     NO*
     809.2         9.111e-04       2.4      1.14     yes
     691.8         9.138e-04       1.3      1.03     yes
    2489.2         9.179e-04       3.2      1.20     yes
    1389.2         9.180e-04       1.3      1.11     yes
    1506.8         9.228e-04       1.0      1.00     yes
    1614.0         9.241e-04       1.5      1.05     yes
    1094.2         9.289e-04       0.3      1.00     yes
    1543.2         9.294e-04       0.8      1.00     yes
      27.2         9.512e-04       4.9      1.00     yes
    1973.0         9.536e-04       7.0      1.00     NO*
    1188.8         9.615e-04       2.7      1.25     yes
    1031.0         9.693e-04       3.2      1.15     yes
    1479.0         9.776e-04       6.5      1.02     NO*
     382.0         9.803e-04       1.1      1.05     yes
    2192.8         9.821e-04       1.2      1.00     yes
    1944.2         9.886e-04       2.3      1.00     yes
    1258.2         1.020e-03       1.0      1.14     yes
    1278.0         1.025e-03      18.3      1.51     NO*
    1294.8         1.026e-03       1.1      1.00     yes
    1955.8         1.028e-03       2.5      1.00     yes
     655.2         1.033e-03       3.0      1.00     yes
     206.2         1.042e-03       1.3      1.00     yes
     270.0         1.070e-03       2.9      1.08     yes
     527.0         1.081e-03       2.5      1.02     yes
     491.2         1.091e-03       2.1      1.11     yes
     560.8         1.128e-03       1.8      1.02     yes
     471.0         1.150e-03       1.4      1.01     yes
     290.8         1.150e-03       1.5      1.13     yes
     313.0         1.157e-03       1.5      1.08     yes
      42.2         1.187e-03       1.3      1.00     yes
     224.0         1.214e-03       1.9      1.03     yes
    2156.2         1.218e-03       3.1      1.00     yes
     583.0         1.256e-03       7.3      1.44     NO*
     242.8         1.261e-03       1.8      1.00     yes
     336.0         1.270e-03       1.5      1.04     yes
     194.8         1.271e-03       1.7      1.00     yes
     360.2         1.291e-03       1.3      1.00     yes
      63.8         1.356e-03       2.9      1.07     yes
     179.5         1.772e-03       3.2      1.08     yes
     112.0         2.139e-03       2.3      1.09     yes
     159.8         2.177e-03       1.8      1.03     yes
     986.5         2.294e-03      15.6      2.70     NO*
      88.8         2.297e-03       2.3      1.06     yes
     135.0         2.974e-03       1.5      1.15     yes
    1009.8         3.995e-03      15.5      6.20     NO*
    1861.2         2.734e-02      28.8     58.62     NO*
  consensus floor = 8.819e-04 mV^2/Hz over 87 clean bands  ->  Var(n) = 0.0035 mV^2  (RMS 59.4 uV)
  carrier a = 87.300 mV  ->  SNR = 60.3 dB in the 4 Hz demod band

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2467.0         1.263e-03       1.1      1.07     yes
    1992.2         1.307e-03      12.4      1.00     NO*
    2489.2         1.337e-03       1.0      1.01     yes
    2174.0         1.339e-03       1.6      1.04     yes
      27.2         1.353e-03       1.8      1.00     yes
    2062.0         1.372e-03       1.5      1.15     yes
    2192.8         1.376e-03       1.4      1.00     yes
    2310.2         1.397e-03       2.5      1.04     yes
      42.2         1.406e-03       1.6      1.00     yes
    2156.2         1.423e-03       1.3      1.00     yes
    2383.2         1.429e-03       1.4      1.01     yes
    2264.5         1.455e-03       0.9      1.03     yes
    2109.8         1.456e-03       2.3      1.08     yes
    1973.0         1.460e-03       2.3      1.07     yes
    2421.0         1.465e-03       1.7      1.03     yes
    1944.2         1.481e-03       1.3      1.00     yes
    2441.2         1.490e-03       1.1      1.05     yes
    2332.0         1.508e-03       0.9      1.01     yes
    1726.0         1.515e-03       1.7      1.12     yes
    2220.0         1.520e-03       0.9      1.07     yes
      63.8         1.523e-03       1.4      1.08     yes
    1614.0         1.530e-03       1.0      1.06     yes
    2085.0         1.541e-03       1.5      1.02     yes
    2358.2         1.546e-03       1.7      1.14     yes
    1707.2         1.567e-03       1.3      1.00     yes
    2131.0         1.580e-03       0.9      1.01     yes
    1955.8         1.587e-03       0.8      1.00     yes
    1772.0         1.592e-03       1.3      1.14     yes
    1681.5         1.595e-03       1.2      1.00     yes
    2028.8         1.602e-03       4.3      1.24     yes
    1525.0         1.609e-03       3.0      1.03     yes
      88.8         1.614e-03       1.3      1.05     yes
    1919.2         1.615e-03       1.9      1.12     yes
    1791.8         1.630e-03       1.0      1.01     yes
    1755.2         1.634e-03       2.2      1.00     yes
    1813.2         1.642e-03       2.2      1.08     yes
    2240.8         1.661e-03       1.9      1.30     yes
    1743.8         1.689e-03       1.2      1.00     yes
    1589.8         1.690e-03       1.0      1.05     yes
    1884.0         1.693e-03       1.4      1.21     yes
    1436.0         1.694e-03       1.1      1.03     yes
    1838.0         1.711e-03       1.9      1.40     yes
    2286.0         1.724e-03       1.4      1.10     yes
     112.0         1.728e-03       1.4      1.02     yes
    1660.8         1.739e-03       0.9      1.05     yes
    1413.0         1.801e-03       1.6      1.11     yes
    1506.8         1.836e-03       2.0      1.00     yes
    1389.2         1.847e-03       1.3      1.17     yes
    1569.5         1.864e-03       1.3      1.07     yes
    1479.0         1.877e-03       1.4      1.08     yes
    1637.0         1.887e-03       1.1      1.04     yes
    1306.2         1.911e-03       2.8      1.00     yes
    1294.8         1.935e-03       0.9      1.00     yes
    1331.2         2.055e-03       1.9      1.11     yes
     135.0         2.066e-03       2.1      1.03     yes
    1458.8         2.066e-03       1.2      1.07     yes
    1258.2         2.115e-03       1.5      1.12     yes
    1367.0         2.147e-03       1.5      1.06     yes
    1543.2         2.324e-03       2.0      1.00     yes
    1861.2         2.343e-03       9.3      1.69     NO*
    1222.0         2.357e-03       1.5      1.06     yes
    1278.0         2.364e-03       1.4      1.02     yes
     179.5         2.376e-03       1.7      1.00     yes
     159.8         2.376e-03       1.2      1.12     yes
    1166.0         2.468e-03       1.3      1.01     yes
    1188.8         2.562e-03       1.1      1.01     yes
    1094.2         2.623e-03       1.2      1.00     yes
    1115.8         2.745e-03       1.8      1.04     yes
    1077.0         2.750e-03       1.9      1.02     yes
    1140.8         2.764e-03       0.9      1.08     yes
     206.2         2.818e-03       1.3      1.00     yes
    1057.8         2.828e-03       1.1      1.00     yes
     194.8         2.935e-03       0.7      1.00     yes
     224.0         3.054e-03       1.4      1.11     yes
    1031.0         3.070e-03       1.2      1.05     yes
     242.8         3.098e-03       1.5      1.00     yes
    1009.8         3.276e-03       2.7      1.17     yes
     965.0         3.470e-03       2.3      1.03     yes
     986.5         3.487e-03       4.0      1.15     yes
     270.0         3.705e-03       1.7      1.07     yes
     919.0         3.915e-03       1.4      1.15     yes
     290.8         4.389e-03       0.9      1.06     yes
     940.2         4.546e-03       4.0      1.02     yes
     313.0         4.575e-03       1.1      1.03     yes
     892.2         5.019e-03       0.6      1.00     yes
     336.0         5.731e-03       1.5      1.07     yes
     857.2         5.736e-03       1.0      1.00     yes
     874.5         5.910e-03       1.6      1.02     yes
     360.2         6.215e-03       1.1      1.02     yes
     382.0         6.348e-03       2.4      1.00     yes
     830.0         6.852e-03       1.4      1.02     yes
     809.2         8.048e-03       1.6      1.00     yes
     784.0         9.797e-03       2.1      1.07     yes
     761.2         1.030e-02       0.9      1.02     yes
     739.8         1.185e-02       1.5      1.04     yes
     718.0         1.281e-02       1.7      1.20     yes
     471.0         1.742e-02       1.2      1.04     yes
     691.8         1.859e-02       2.0      1.06     yes
     491.2         2.138e-02       1.9      1.00     yes
     672.0         2.246e-02       2.6      1.16     yes
     655.2         2.783e-02       0.3      1.00     yes
     633.8         2.874e-02       2.0      1.07     yes
     527.0         3.050e-02       2.6      1.11     yes
     560.8         3.729e-02       2.0      1.02     yes
     583.0         4.253e-02       1.6      1.00     yes
     608.8         4.494e-02       0.9      1.04     yes
  consensus floor = 1.995e-03 mV^2/Hz over 104 clean bands  ->  Var(n) = 0.0080 mV^2  (RMS 89.3 uV)
  carrier a = 44.205 mV  ->  SNR = 50.9 dB in the 4 Hz demod band

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1543.2         6.018e-04       1.2      1.00     yes
    2240.8         6.143e-04       2.5      1.00     yes
    2467.0         6.412e-04       1.4      1.14     yes
    2383.2         6.652e-04       4.7      1.14     yes
    1743.8         6.655e-04       1.2      1.00     yes
    1331.2         6.801e-04       7.7      1.10     NO*
    2441.2         6.885e-04       3.6      1.04     yes
     965.0         6.915e-04       2.0      1.16     yes
    1413.0         6.917e-04       2.0      1.09     yes
    1707.2         6.949e-04       0.8      1.00     yes
    1166.0         7.169e-04       1.1      1.01     yes
    1681.5         7.179e-04       0.9      1.09     yes
    1589.8         7.244e-04       2.5      1.16     yes
    1031.0         7.263e-04       5.3      1.16     yes
    1140.8         7.300e-04       3.3      1.10     yes
    2156.2         7.389e-04       4.2      1.00     yes
    1791.8         7.444e-04       1.5      1.08     yes
     940.2         7.460e-04      13.1      1.03     NO*
    2131.0         7.507e-04       1.7      1.11     yes
    2085.0         7.529e-04       6.9      1.02     NO*
      27.2         7.562e-04       4.5      1.00     yes
    2332.0         7.564e-04       1.4      1.00     yes
    1258.2         7.573e-04       2.2      1.02     yes
    2264.5         7.578e-04       1.4      1.08     yes
    1569.5         7.607e-04       0.7      1.04     yes
     739.8         7.662e-04       1.3      1.04     yes
    1115.8         7.693e-04       3.6      1.02     yes
    1884.0         7.728e-04       1.4      1.08     yes
    2109.8         7.737e-04       1.3      1.02     yes
    2192.8         7.739e-04       2.6      1.00     yes
    1660.8         7.792e-04       1.2      1.09     yes
    2062.0         7.807e-04       3.1      1.04     yes
    1919.2         7.815e-04       6.4      1.13     NO*
    2358.2         7.898e-04       2.9      1.13     yes
     874.5         7.906e-04       1.0      1.01     yes
    1306.2         7.954e-04       1.2      1.00     yes
    1838.0         7.958e-04       2.0      1.05     yes
    2286.0         7.966e-04       7.3      1.06     NO*
    1436.0         7.984e-04       2.0      1.12     yes
     718.0         8.050e-04       2.4      1.07     yes
    2220.0         8.055e-04       7.3      1.02     NO*
    1389.2         8.061e-04       1.1      1.02     yes
    1367.0         8.065e-04       1.4      1.10     yes
    1637.0         8.076e-04       1.9      1.03     yes
    1077.0         8.085e-04       2.8      1.00     yes
    1726.0         8.094e-04       5.5      1.05     yes
    1973.0         8.116e-04       7.2      1.07     NO*
     857.2         8.122e-04       0.6      1.00     yes
    1525.0         8.188e-04       3.0      1.04     yes
    2174.0         8.209e-04       7.7      1.00     NO*
    1755.2         8.316e-04       0.9      1.00     yes
     761.2         8.329e-04       2.7      1.00     yes
     655.2         8.345e-04       3.0      1.00     yes
    1944.2         8.350e-04       2.0      1.00     yes
    1772.0         8.356e-04       6.6      1.02     NO*
     809.2         8.375e-04       2.0      1.06     yes
    2028.8         8.426e-04      15.6      1.17     NO*
    1222.0         8.452e-04       4.7      1.37     yes
     633.8         8.460e-04       5.9      1.14     yes
     892.2         8.490e-04       1.1      1.00     yes
    1057.8         8.502e-04       1.5      1.00     yes
    1458.8         8.505e-04       2.2      1.06     yes
    1094.2         8.520e-04       0.4      1.00     yes
    1813.2         8.602e-04       1.9      1.06     yes
     919.0         8.629e-04      11.6      1.19     NO*
    1992.2         8.633e-04      22.6      1.00     NO*
     784.0         8.655e-04       2.3      1.16     yes
    2310.2         8.690e-04       1.2      1.07     yes
    1955.8         8.749e-04       1.2      1.00     yes
     830.0         8.768e-04       1.5      1.21     yes
    1614.0         8.832e-04       2.3      1.21     yes
     608.8         8.855e-04       1.0      1.00     yes
     672.0         8.877e-04       5.6      1.15     yes
    1188.8         8.882e-04       1.8      1.03     yes
    1479.0         9.093e-04       7.4      1.31     NO*
     313.0         9.143e-04       1.7      1.02     yes
    2421.0         9.190e-04       5.2      1.48     yes
    1294.8         9.221e-04       1.5      1.00     yes
    2489.2         9.251e-04       2.5      1.10     yes
     691.8         9.262e-04       1.2      1.12     yes
      42.2         9.343e-04       0.9      1.00     yes
     336.0         9.415e-04       1.5      1.01     yes
     382.0         9.511e-04       1.8      1.03     yes
     560.8         9.683e-04       1.6      1.07     yes
    1278.0         1.008e-03      18.0      1.40     NO*
    1506.8         1.012e-03       1.1      1.00     yes
     527.0         1.022e-03       4.5      1.02     yes
     242.8         1.028e-03       1.0      1.00     yes
     290.8         1.058e-03       1.4      1.14     yes
     471.0         1.059e-03       1.2      1.09     yes
     583.0         1.077e-03       6.5      1.00     NO*
     491.2         1.086e-03       1.8      1.02     yes
     206.2         1.090e-03       1.3      1.00     yes
     270.0         1.098e-03       2.7      1.04     yes
     224.0         1.121e-03       1.9      1.03     yes
     360.2         1.216e-03       1.8      1.15     yes
     194.8         1.267e-03       1.3      1.00     yes
      63.8         1.371e-03       2.4      1.10     yes
     179.5         1.668e-03       4.4      1.13     yes
     159.8         1.812e-03       1.8      1.07     yes
      88.8         1.925e-03       1.8      1.01     yes
     986.5         2.090e-03      16.8      3.58     NO*
     112.0         2.178e-03       2.0      1.16     yes
     135.0         2.898e-03       1.9      1.11     yes
    1009.8         4.459e-03      16.4      8.20     NO*
    1861.2         2.613e-02      28.9     62.81     NO*
  consensus floor = 8.337e-04 mV^2/Hz over 88 clean bands  ->  Var(n) = 0.0033 mV^2  (RMS 57.7 uV)
  carrier a = 86.293 mV  ->  SNR = 60.5 dB in the 4 Hz demod band
