timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
1295867582,259,169,311,331
1295868250,282,189,321,347
1295868915,194,91,283,285
1295869582,192,88,279,302
1295870249,192,93,282,311
1295870917,240,144,310,310
1295871582,288,199,343,367
1295872249,212,119,290,316
1295872917,193,87,276,291
1295873582,199,88,279,319
1295874249,223,112,294,323
1295874915,286,200,347,356
1295875582,236,144,306,329
1295876249,189,82,279,299
1295876915,195,88,289,310
1295877582,203,88,281,325
1295878249,276,197,347,366
1295878915,267,178,323,350
1295879582,192,95,284,315
1295880249,193,89,284,315
1295880915,193,88,279,307
1295881582,266,190,319,346
1295882249,281,195,326,355
1295882915,196,87,282,298
1295883582,192,86,275,296
1295884249,195,94,277,307
1295884915,240,144,301,311
1295885582,286,198,339,359
1295886249,203,86,285,308
1295886915,192,87,274,291
1295887582,192,90,280,304
1295888249,215,116,285,320
1295888915,292,201,350,355
1295889582,244,117,292,322
1295890249,188,82,277,285
1295890915,192,91,276,299
1295891582,197,90,277,315
1295892249,286,197,349,359
1295892915,258,146,310,319
1295893582,192,90,281,290
1295894249,193,89,280,314
1295894915,193,87,297,316
1295895582,276,188,347,366
1295896249,274,171,325,356
1295896915,194,90,280,279
1295897582,201,84,279,312
1295898249,192,87,286,321
1295898915,260,173,315,325
1295899582,288,208,326,350
1295900249,198,88,278,306
1295900917,192,89,280,297
1295901582,190,85,274,317
1295902250,240,142,298,325
1295902915,294,204,345,345
1295903582,218,118,284,316
1295904250,193,89,278,300
1295904915,192,88,278,305
1295905582,215,117,285,318
1295906250,289,199,347,363
1295906915,241,140,311,322
1295907582,189,83,273,298
1295908249,190,83,282,313
1295908915,196,91,285,306
1295909582,285,194,346,357
1295910249,260,172,318,345
1295910915,192,94,282,308
1295911582,203,85,279,323
1295912249,192,84,287,320
1295912915,262,174,315,325
1295913582,277,191,323,363
1295914249,195,88,279,304
1295914915,197,83,283,295
1295915582,192,86,279,306
1295916249,241,143,304,317
1295916915,288,202,345,353
1295917582,214,116,278,304
1295918249,192,91,280,301
1295918915,192,89,277,291
1295919582,214,117,282,311
1295920249,289,202,343,353
1295920915,246,140,300,306
1295921582,193,85,283,308
1295922249,192,87,280,306
1295922915,193,94,281,305
1295923582,289,198,351,366
1295924249,260,168,319,344
1295924915,192,91,278,296
1295925582,196,94,277,313
1295926249,197,88,277,329
1295926915,278,186,319,334
1295927582,278,188,332,358
1295928249,192,88,285,310
1295928915,196,95,280,307
1295929582,193,84,282,329
1295930249,260,168,318,352
1295930915,288,202,338,336
1295931582,202,88,285,309
1295932249,192,91,278,304
1295932915,199,85,271,316
1295933582,247,142,307,326
1295934249,286,205,346,355
1295934917,218,118,280,301
1295935582,194,89,265,301
1295936249,193,88,273,301
1295936917,213,123,282,306
1295937582,284,201,342,360
1295938249,247,144,307,328
1295938917,198,90,274,293
1295939582,195,91,279,314
1295940250,196,91,287,316
1295940915,275,191,325,349
1295941582,261,172,312,346
1295942249,193,85,270,299
1295942915,195,88,281,298
1295943582,192,95,284,319
1295944249,260,170,318,351
1295944915,284,194,351,353
1295945582,199,90,276,311
1295946249,193,89,284,313
1295946915,192,88,290,313
1295947582,238,145,309,325
1295948249,291,205,351,366
1295948915,219,113,299,299
1295949582,192,88,283,306
1295950249,193,86,282,308
1295950915,221,118,287,308
1295951582,291,204,345,364
1295952249,245,149,310,320
1295952915,190,85,278,296
1295953582,196,89,281,306
1295954249,195,88,283,306
1295954915,285,198,346,351
1295955582,258,170,319,348
1295956249,192,90,283,307
1295956915,193,87,276,298
1295957582,195,85,280,310
1295958249,260,188,317,339
1295958915,276,191,324,349
1295959582,192,86,275,301
1295960249,199,84,283,313
1295960915,193,85,287,306
1295961582,242,175,321,356
1295962249,285,198,354,368
1295962915,194,90,282,301
1295963582,192,85,279,311
1295964249,193,90,279,310
1295964915,215,144,300,308
1295965582,291,204,346,359
1295966249,215,116,287,314
1295966915,192,87,274,289
1295967582,195,89,281,309
1295968250,203,112,285,311
1295968915,291,202,344,344
1295969582,245,142,307,329
1295970250,192,87,274,284
1295970915,192,91,270,299
1295971582,192,95,282,319
1295972249,277,188,320,357
1295972916,260,171,319,327
1295973582,199,86,277,295
1295974249,192,88,276,300
1295974915,192,88,280,300
1295975582,262,168,309,335
1295976249,286,185,321,361
1295976915,199,89,283,291
1295977582,192,91,282,311
1295978249,193,88,284,314
1295978915,249,143,311,325
1295979582,288,199,356,373
1295980249,212,117,291,320
1295980915,192,88,276,292
1295981582,195,86,287,318
1295982249,215,116,284,306
1295982915,284,204,351,355
1295983582,247,143,307,326
1295984249,199,86,274,303
1295984915,192,88,283,296
1295985582,197,90,280,307
1295986249,274,200,345,354
1295986915,262,170,310,317
1295987582,195,91,274,305
1295988249,192,90,278,308
1295988915,192,89,278,302
1295989582,261,172,312,342
1295990249,279,189,322,355
1295990915,192,89,280,293
1295991582,196,95,278,308
1295992249,195,91,278,313
1295992915,241,140,302,323
1295993582,285,197,354,369
1295994249,216,92,291,316
1295994915,192,89,287,303
1295995582,192,87,279,311
1295996249,214,118,296,330
1295996915,289,204,359,360
1295997582,239,116,290,316
1295998249,193,92,280,297
1295998915,201,84,271,296
1295999582,194,88,271,306
1296000249,285,200,351,362
1296000915,261,148,308,317
1296001582,192,91,272,282
1296002249,192,91,275,308
1296002917,188,86,284,301
1296003582,276,191,316,347
1296004250,278,173,316,325
1296004915,195,86,277,296
1296005582,192,86,276,300
1296006250,190,85,276,318
1296006915,257,172,311,329
1296007582,287,202,331,363
1296008249,198,93,280,315
1296008915,199,85,273,295
1296009582,192,90,278,322
1296010249,238,151,313,327
1296010915,289,201,357,364
1296011582,215,116,292,322
1296012249,199,87,276,313
1296012915,190,85,286,317
1296013582,217,118,290,325
1296014249,286,197,349,366
1296014915,247,145,313,319
1296015582,188,85,275,298
1296016249,192,88,276,307
1296016915,199,93,278,298
1296017582,280,191,335,349
1296018249,258,170,314,322
1296018915,192,90,270,285
1296019582,199,88,276,308
1296020249,194,88,279,311
1296020915,263,174,305,312
1296021582,274,189,338,354
1296022249,194,90,270,299
1296022915,196,90,279,296
1296023582,199,85,281,313
1296024249,237,141,303,324
1296024915,286,200,351,357
1296025582,222,119,284,315
1296026249,193,84,283,310
1296026915,192,93,287,309
1296027582,213,117,287,329
1296028249,291,203,358,377
1296028915,240,141,306,318
1296029582,194,85,291,314
1296030249,192,92,287,312
1296030915,203,90,275,305
1296031582,288,199,347,363
1296032249,264,169,319,323
1296032915,189,87,281,297
1296033582,196,86,279,306
1296034249,194,92,274,329
1296034916,276,186,338,329
1296035582,278,191,327,351
1296036249,193,90,271,297
1296036916,192,90,278,298
1296037582,197,86,277,307
1296038249,264,171,319,345
1296038917,286,205,354,351
1296039582,196,89,287,313
1296040249,193,93,280,304
1296040917,195,84,285,304
1296041582,244,140,304,323
1296042249,289,202,351,369
1296042915,216,114,291,307
1296043582,192,89,279,304
1296044249,194,84,285,316
1296044915,212,112,294,310
1296045582,292,205,355,366
1296046249,238,144,319,333
1296046915,196,88,275,295
1296047582,199,91,281,317
1296048249,192,88,285,315
1296048915,277,192,324,342
1296049582,258,171,319,333
1296050249,192,88,264,293
1296050915,196,85,283,297
1296051582,192,89,273,303
1296052249,258,171,308,318
1296052915,278,189,318,324
1296053582,196,88,271,296
1296054249,189,81,277,298
1296054915,195,90,283,306
1296055582,242,143,304,318
1296056249,294,204,354,361
1296056915,214,119,290,303
1296057582,192,93,279,311
1296058249,194,106,280,311
1296058915,219,115,286,305
1296059582,290,201,346,368
1296060249,238,147,315,331
1296060915,193,91,284,305
1296061582,200,85,278,319
1296062249,199,89,287,319
1296062915,273,198,347,361
1296063582,265,172,320,354
1296064249,192,88,280,306
1296064915,199,92,278,298
1296065582,192,87,273,299
1296066249,260,191,315,346
1296066915,278,193,324,342
1296067582,192,89,279,306
1296068250,199,85,282,304
1296068915,192,89,279,297
1296069582,239,167,307,318
1296070250,285,200,344,361
1296070915,197,89,279,297
1296071582,192,86,269,298
1296072250,191,82,275,302
1296072915,214,147,300,314
1296073582,291,204,346,366
1296074249,217,113,284,313
1296074915,193,91,279,292
1296075582,192,86,277,300
1296076249,198,93,287,312
1296076915,286,200,345,361
1296077582,247,147,318,351
1296078249,195,90,286,303
