FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.000 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 126  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
A2V-16_A2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1995.0         9.040e-03       1.1      1.00     yes
    2080.0         9.053e-03       1.9      1.00     yes
     720.0         9.132e-03       3.1      1.00     yes
    2205.0         9.135e-03       0.9      1.00     yes
    2320.0         9.146e-03       2.5      1.06     yes
     905.0         9.147e-03       0.5      1.00     yes
    1605.0         9.156e-03       0.9      1.00     yes
    1495.0         9.196e-03       1.4      1.00     yes
    1380.0         9.229e-03       1.9      1.14     yes
      25.0         9.231e-03       1.6      1.00     yes
    2180.0         9.238e-03       2.6      1.07     yes
    1395.0         9.286e-03       1.5      1.00     yes
    1960.0         9.295e-03       1.6      1.10     yes
     960.0         9.299e-03       6.0      1.10     NO*
    1080.0         9.371e-03       4.1      1.06     yes
     260.0         9.399e-03       3.4      1.23     yes
    1815.0         9.497e-03       4.2      1.29     yes
    1740.0         9.508e-03       2.7      1.01     yes
      95.0         9.517e-03       0.2      1.00     yes
    2140.0         9.551e-03       3.8      1.10     yes
     780.0         9.565e-03       5.3      1.16     yes
     495.0         9.609e-03       0.5      1.00     yes
    1620.0         9.613e-03       1.9      1.05     yes
    1480.0         9.629e-03       4.7      1.09     yes
    2220.0         9.656e-03       1.9      1.10     yes
    1440.0         9.676e-03       2.9      1.05     yes
     205.0         9.680e-03       0.3      1.00     yes
     820.0         9.726e-03       2.4      1.01     yes
    1305.0         9.734e-03       1.7      1.00     yes
    2340.0         9.756e-03       2.1      1.26     yes
    2060.0         9.762e-03       6.8      1.00     NO*
     560.0         9.764e-03       1.3      1.01     yes
    2420.0         9.771e-03       3.0      1.04     yes
    2095.0         9.798e-03       0.6      1.00     yes
    2270.0         9.822e-03       4.5      1.20     yes
     170.0         9.822e-03       3.8      1.22     yes
    1460.0         9.832e-03       2.3      1.13     yes
    1980.0         9.841e-03       4.6      1.14     yes
     895.0         9.862e-03       1.8      1.00     yes
     340.0         9.866e-03       1.3      1.05     yes
    2160.0         9.923e-03       1.3      1.05     yes
    2405.0         9.932e-03       1.4      1.00     yes
    1040.0         9.942e-03       2.1      1.20     yes
      40.0         9.945e-03       5.3      1.01     yes
     240.0         9.957e-03       1.5      1.02     yes
    1060.0         1.001e-02       1.8      1.05     yes
    1115.0         1.004e-02       4.3      1.05     yes
     740.0         1.004e-02       4.2      1.02     yes
     680.0         1.007e-02       1.7      1.10     yes
     840.0         1.010e-02       2.3      1.07     yes
    2030.0         1.019e-02       3.9      1.23     yes
    1260.0         1.020e-02       1.7      1.04     yes
     120.0         1.021e-02       4.9      1.36     yes
    1895.0         1.021e-02       0.3      1.00     yes
    1140.0         1.022e-02       1.5      1.02     yes
     320.0         1.025e-02       6.0      1.01     NO*
    2385.0         1.028e-02       4.4      1.17     yes
     760.0         1.030e-02       2.8      1.04     yes
    1520.0         1.031e-02       3.0      1.08     yes
    1020.0         1.033e-02       2.8      1.05     yes
    1195.0         1.035e-02       0.9      1.00     yes
     105.0         1.036e-02       0.8      1.00     yes
     660.0         1.037e-02       5.0      1.02     yes
     285.0         1.037e-02       2.3      1.08     yes
    2295.0         1.039e-02       4.8      1.00     yes
    1640.0         1.040e-02       0.9      1.09     yes
    2240.0         1.041e-02       4.8      1.10     yes
     605.0         1.042e-02       0.5      1.00     yes
     805.0         1.045e-02       1.3      1.00     yes
     920.0         1.046e-02       8.7      1.07     NO*
     220.0         1.049e-02       3.2      1.11     yes
     360.0         1.050e-02       1.4      1.00     yes
      80.0         1.052e-02       5.1      1.02     yes
    1925.0         1.054e-02       5.5      1.04     yes
     630.0         1.055e-02       4.3      1.07     yes
     985.0         1.062e-02       3.3      1.22     yes
    1180.0         1.063e-02       1.5      1.07     yes
    2005.0         1.066e-02       2.0      1.00     yes
     305.0         1.067e-02       1.0      1.00     yes
    1420.0         1.071e-02       1.9      1.22     yes
    1095.0         1.073e-02       0.9      1.00     yes
     795.0         1.077e-02       0.5      1.00     yes
      60.0         1.081e-02       3.5      1.15     yes
    1880.0         1.087e-02       1.9      1.22     yes
    1685.0         1.088e-02       2.7      1.03     yes
    2195.0         1.089e-02       0.7      1.00     yes
    1330.0         1.091e-02       5.5      1.10     yes
     695.0         1.092e-02       1.4      1.00     yes
    2460.0         1.096e-02       1.2      1.05     yes
    2120.0         1.096e-02       1.2      1.04     yes
    1720.0         1.104e-02       1.5      1.07     yes
     940.0         1.110e-02      11.1      1.00     NO*
    1705.0         1.113e-02       0.4      1.00     yes
    1570.0         1.119e-02       3.6      1.09     yes
    1225.0         1.129e-02       5.0      1.12     yes
    1840.0         1.132e-02       2.9      1.22     yes
    1160.0         1.134e-02       4.1      1.22     yes
     705.0         1.142e-02       0.6      1.00     yes
     505.0         1.174e-02       3.5      1.00     yes
    1280.0         1.176e-02      14.4      1.30     NO*
    2105.0         1.181e-02       0.9      1.00     yes
     380.0         1.197e-02       6.4      1.10     NO*
    1595.0         1.203e-02       5.7      1.00     yes
     870.0         1.222e-02       4.3      1.20     yes
    1005.0         1.242e-02       0.8      1.00     yes
     530.0         1.267e-02       4.5      1.15     yes
    2440.0         1.292e-02       6.6      1.33     NO*
    1795.0         1.410e-02       0.6      1.00     yes
     395.0         1.469e-02       0.4      1.00     yes
    1860.0         3.540e-02      20.6      5.94     NO*
  consensus floor = 1.004e-02 mV^2/Hz over 113 clean bands  ->  Var(n) = 0.0402 mV^2  (RMS 200.4 uV)
  carrier a = 302.523 mV  ->  SNR = 60.6 dB in the 4 Hz demod band

========================================================================
A2V-16_A5
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     105.0         8.954e-03       0.7      1.00     yes
    1780.0         9.407e-03       5.7      1.06     yes
    2140.0         9.961e-03       2.9      1.10     yes
     240.0         1.007e-02       2.3      1.05     yes
    1080.0         1.010e-02       3.7      1.16     yes
     780.0         1.023e-02       5.4      1.23     yes
    2240.0         1.032e-02       4.8      1.15     yes
    1520.0         1.034e-02       2.1      1.13     yes
    1995.0         1.039e-02       1.2      1.00     yes
    2220.0         1.046e-02       1.8      1.24     yes
    1140.0         1.048e-02       1.7      1.05     yes
    2460.0         1.053e-02       2.7      1.04     yes
      25.0         1.054e-02       1.7      1.00     yes
     695.0         1.071e-02       0.9      1.00     yes
    1260.0         1.073e-02       2.4      1.04     yes
     560.0         1.078e-02       1.3      1.14     yes
    1495.0         1.085e-02       1.0      1.00     yes
    1880.0         1.087e-02       2.3      1.29     yes
    2360.0         1.099e-02       5.7      1.02     yes
    1540.0         1.100e-02       2.7      1.00     yes
     740.0         1.103e-02       4.5      1.00     yes
     795.0         1.105e-02       1.0      1.00     yes
    1620.0         1.105e-02       1.6      1.01     yes
    1480.0         1.107e-02       4.0      1.02     yes
    1180.0         1.123e-02       2.2      1.05     yes
     920.0         1.128e-02       7.1      1.31     NO*
    2295.0         1.132e-02       4.2      1.00     yes
    1040.0         1.135e-02       3.2      1.00     yes
    1960.0         1.139e-02       1.0      1.03     yes
    2060.0         1.141e-02       5.4      1.08     yes
     760.0         1.144e-02       2.4      1.08     yes
     260.0         1.147e-02       2.0      1.03     yes
    1460.0         1.147e-02       3.0      1.08     yes
     680.0         1.151e-02       1.3      1.08     yes
    2095.0         1.153e-02       0.6      1.00     yes
    1420.0         1.154e-02       1.1      1.02     yes
    1020.0         1.159e-02       3.0      1.11     yes
    1570.0         1.160e-02       2.9      1.41     yes
     960.0         1.161e-02       4.8      1.00     yes
    2420.0         1.162e-02       2.3      1.11     yes
     580.0         1.162e-02       8.5      1.01     NO*
    2180.0         1.163e-02       1.3      1.09     yes
    2405.0         1.163e-02       0.9      1.00     yes
    1380.0         1.166e-02       2.1      1.05     yes
     605.0         1.166e-02       1.2      1.00     yes
     840.0         1.168e-02       0.7      1.04     yes
    1305.0         1.168e-02       1.2      1.00     yes
     660.0         1.170e-02       4.5      1.13     yes
     595.0         1.171e-02       0.4      1.00     yes
    2120.0         1.172e-02       2.0      1.05     yes
    1840.0         1.175e-02       1.8      1.28     yes
    2105.0         1.183e-02       1.1      1.00     yes
    2160.0         1.187e-02       1.8      1.11     yes
    1060.0         1.187e-02       1.9      1.06     yes
    2305.0         1.193e-02       0.8      1.00     yes
    1815.0         1.199e-02       3.8      1.59     yes
    1160.0         1.200e-02       5.2      1.23     yes
     140.0         1.201e-02       1.3      1.02     yes
      95.0         1.207e-02       1.5      1.00     yes
    1685.0         1.208e-02       3.5      1.07     yes
    1640.0         1.211e-02       1.3      1.10     yes
     480.0         1.215e-02       1.8      1.15     yes
    1440.0         1.221e-02       2.7      1.00     yes
    1395.0         1.224e-02       1.8      1.00     yes
     870.0         1.226e-02       2.3      1.02     yes
    1895.0         1.228e-02       1.0      1.00     yes
    1760.0         1.230e-02       1.3      1.02     yes
      80.0         1.230e-02       5.5      1.10     yes
     120.0         1.235e-02       3.9      1.00     yes
     985.0         1.236e-02       5.2      1.05     yes
     820.0         1.238e-02       1.9      1.05     yes
    2080.0         1.238e-02       1.6      1.27     yes
     495.0         1.241e-02       1.1      1.00     yes
    1980.0         1.243e-02       4.4      1.21     yes
     170.0         1.247e-02       2.6      1.06     yes
    2340.0         1.254e-02       2.6      1.18     yes
    1280.0         1.256e-02      12.0      1.00     NO*
    1115.0         1.260e-02       3.9      1.10     yes
    1660.0         1.262e-02       6.7      1.01     NO*
     720.0         1.264e-02       2.4      1.04     yes
     195.0         1.269e-02       3.1      1.00     yes
    1720.0         1.269e-02       2.2      1.02     yes
     530.0         1.272e-02       4.4      1.16     yes
     805.0         1.274e-02       1.6      1.00     yes
    1925.0         1.275e-02       4.4      1.26     yes
    2195.0         1.279e-02       0.4      1.00     yes
    2270.0         1.280e-02       3.2      1.55     yes
    1740.0         1.280e-02       2.2      1.06     yes
      60.0         1.282e-02       1.4      1.03     yes
    1360.0         1.288e-02       6.2      1.01     NO*
     340.0         1.289e-02       3.2      1.22     yes
    1405.0         1.294e-02       0.9      1.00     yes
     320.0         1.298e-02       4.7      1.03     yes
    1605.0         1.306e-02       1.0      1.00     yes
     940.0         1.309e-02       9.1      1.00     NO*
     220.0         1.318e-02       2.0      1.00     yes
    2030.0         1.319e-02       3.8      1.19     yes
    2205.0         1.330e-02       0.6      1.00     yes
     630.0         1.340e-02       3.4      1.07     yes
     705.0         1.350e-02       0.6      1.00     yes
    1330.0         1.355e-02       3.1      1.03     yes
    1505.0         1.359e-02       0.5      1.00     yes
    1225.0         1.361e-02       4.7      1.35     yes
     895.0         1.361e-02       2.0      1.00     yes
     285.0         1.362e-02       2.9      1.17     yes
     305.0         1.365e-02       1.1      1.00     yes
      40.0         1.374e-02       2.7      1.00     yes
    1195.0         1.379e-02       0.8      1.00     yes
    2320.0         1.387e-02       1.5      1.13     yes
    2440.0         1.388e-02       7.4      1.48     NO*
     205.0         1.397e-02       0.2      1.00     yes
    1705.0         1.407e-02       0.2      1.00     yes
    1295.0         1.420e-02       0.6      1.00     yes
    2485.0         1.433e-02       5.7      1.06     yes
     380.0         1.442e-02       5.4      1.06     yes
     360.0         1.466e-02       2.5      1.14     yes
     505.0         1.481e-02       3.3      1.00     yes
    1095.0         1.499e-02       0.5      1.00     yes
    1595.0         1.520e-02       4.1      1.00     yes
    2385.0         1.529e-02       3.3      1.15     yes
    1795.0         1.554e-02       0.7      1.00     yes
    1005.0         1.559e-02       1.3      1.00     yes
     395.0         1.562e-02       0.5      1.00     yes
     905.0         1.569e-02       0.3      1.00     yes
    2005.0         1.747e-02       0.9      1.00     yes
    1860.0         2.427e-02      17.5      2.90     NO*
  consensus floor = 1.213e-02 mV^2/Hz over 118 clean bands  ->  Var(n) = 0.0485 mV^2  (RMS 220.3 uV)
  carrier a = 244.416 mV  ->  SNR = 57.9 dB in the 4 Hz demod band
