timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
34534123,195,86,277,311
34534791,189,82,278,315
34535456,195,73,283,315
34536123,197,86,281,314
34536791,194,88,277,311
34537456,193,86,282,315
34538124,195,87,278,314
34538791,194,94,276,311
34539456,194,85,283,315
34540124,195,92,278,313
34540790,192,87,281,309
34541456,195,85,283,316
34542123,196,87,277,312
34542790,192,91,281,309
34543456,194,87,283,312
34544123,196,84,278,311
34544790,192,90,280,309
34545456,194,89,282,312
34546123,196,87,283,310
34546790,193,89,278,307
34547456,194,86,282,310
34548123,196,86,274,300
34548790,193,84,275,309
34549456,192,89,282,311
34550123,195,87,280,312
34550790,195,88,278,311
34551456,191,82,282,309
34552123,195,84,281,312
34552790,196,88,272,311
34553456,192,90,282,309
34554123,195,86,285,316
34554790,195,88,279,309
34555456,192,89,281,310
34556123,193,87,283,310
34556790,195,86,278,307
34557456,193,89,280,311
34558123,192,85,283,310
34558790,197,88,281,313
34559456,194,89,279,311
34560123,192,92,283,308
34560790,194,85,282,311
34561456,195,89,280,313
34562123,193,87,280,309
34562790,193,90,283,313
34563456,197,87,278,311
34564123,193,91,281,307
34564790,194,89,281,311
34565456,196,86,282,312
34566123,192,91,281,310
34566790,192,88,276,311
34567456,195,86,280,313
34568124,195,84,280,310
34568790,193,90,282,309
34569458,196,86,282,316
34570123,192,89,276,310
34570790,192,89,281,311
34571456,198,90,281,319
34572124,194,88,280,309
34572790,193,87,285,313
34573457,196,87,280,308
34574123,192,82,252,308
34574790,195,87,283,311
34575456,195,88,279,313
34576123,192,93,281,320
34576790,193,89,282,310
34577456,196,87,278,313
34578123,192,90,276,308
34578790,194,87,284,311
34579456,195,88,278,315
34580123,192,89,280,315
34580790,193,87,279,306
34581456,195,88,278,313
34582123,192,89,283,308
34582790,194,87,282,312
34583456,196,88,278,310
34584123,193,87,280,308
34584790,195,83,284,311
34585456,195,86,279,313
34586123,192,90,279,309
34586790,196,87,281,312
34587456,195,86,279,315
34588123,192,86,280,306
34588790,188,81,287,310
34589456,196,86,280,314
34590123,195,89,279,307
34590790,193,88,277,313
34591456,195,86,280,311
34592123,193,90,281,317
34592790,192,89,282,304
34593456,195,86,279,312
34594123,192,87,288,309
34594790,193,87,283,311
34595456,195,85,281,310
34596123,194,93,282,308
34596790,193,87,280,310
34597456,196,86,279,313
34598123,192,90,283,309
34598790,193,86,281,314
34599456,196,86,280,317
34600123,191,84,278,309
34600790,193,88,279,311
34601457,195,86,281,313
34602123,192,91,281,309
34602791,188,83,278,311
34603456,195,88,279,309
34604124,193,91,280,311
34604790,196,85,282,317
34605458,195,87,286,313
34606123,192,91,281,314
34606790,195,87,281,313
34607458,195,86,281,311
34608123,192,88,282,314
34608790,196,86,283,311
34609456,194,89,280,309
34610123,193,93,281,311
34610790,195,84,281,269
34611456,195,90,278,313
34612123,192,92,281,297
34612790,195,84,279,313
34613456,195,89,283,306
34614123,192,93,281,312
34614790,194,85,281,309
34615456,195,88,283,323
34616123,193,90,281,308
34616790,194,85,287,311
34617456,195,89,280,311
34618123,192,89,278,307
34618790,195,86,283,315
34619456,195,89,276,311
34620123,193,87,280,308
34620790,195,85,287,314
34621456,194,90,281,311
34622123,193,87,281,310
34622790,197,84,280,312
34623456,193,90,288,309
34624123,194,89,283,311
34624790,196,86,279,309
34625456,193,89,273,310
34626123,194,86,279,313
34626790,195,90,277,313
34627456,192,89,285,308
34628123,196,84,284,313
34628790,194,88,272,308
34629456,192,89,281,315
34630123,196,84,281,311
34630790,194,87,276,309
34631456,192,88,281,311
34632123,197,87,278,313
34632790,193,89,280,309
34633456,192,89,287,312
34634123,196,84,283,317
34634790,197,89,278,313
34635456,192,89,281,310
34636124,195,88,282,314
34636790,193,91,284,306
34637457,192,85,271,311
34638123,195,87,282,313
34638791,193,90,278,311
34639456,194,85,279,313
34640124,195,89,278,314
34640791,195,88,279,307
34641456,195,89,280,315
34642123,193,90,278,311
34642790,192,89,273,311
34643456,195,85,279,311
34644123,195,87,278,310
34644790,190,82,286,309
34645456,195,86,283,313
34646123,189,81,279,314
34646790,192,84,282,308
34647456,195,87,269,313
34648123,195,88,272,311
34648790,192,90,282,307
34649456,194,85,286,312
34650123,194,89,278,311
34650790,192,89,274,310
34651456,194,89,283,313
34652123,195,89,279,313
34652790,196,87,284,308
34653456,193,86,282,312
34654123,195,90,278,315
34654790,192,90,281,307
34655456,193,87,281,311
34656123,196,82,281,303
34656790,192,90,282,311
34657456,192,88,277,309
34658123,196,85,279,313
34658790,192,88,282,308
34659456,193,86,283,310
34660123,196,88,286,308
34660790,192,89,234,307
34661456,194,87,285,314
34662123,197,88,280,309
34662790,191,83,279,311
34663456,193,88,281,310
34664123,189,82,282,314
34664790,188,82,282,308
34665456,193,98,279,311
34666123,195,92,279,310
34666790,193,89,278,310
34667456,195,86,284,301
34668124,196,85,281,313
34668790,192,88,280,314
34669458,192,90,280,312
34670123,197,90,278,309
34670790,192,71,280,307
34671458,191,83,282,311
34672123,196,81,275,313
34672790,193,90,278,303
34673456,193,86,281,313
34674124,189,78,281,313
34674790,186,83,285,309
34675456,193,88,283,313
34676123,196,84,280,312
34676790,192,87,280,308
34677456,193,89,284,310
34678123,196,88,281,312
34678790,193,90,280,309
34679456,193,87,282,312
34680123,196,88,281,313
34680790,193,87,281,311
34681456,192,91,281,307
34682123,196,88,281,310
34682790,192,90,280,311
34683456,194,87,281,315
34684123,196,86,281,312
34684790,195,88,277,311
34685456,192,88,281,311
34686123,197,85,284,312
34686790,194,89,277,313
34687456,192,90,287,310
34688123,194,85,281,311
34688790,195,92,279,311
34689456,192,88,281,312
34690123,195,85,280,316
34690790,194,88,278,311
