BPW34_2,Inano_1,Inano_2
0.13912944677099714,0.18440513387779234,0.22879217549184006
0.14038097635711377,0.1850897269922238,0.22878678458584734
0.14162232687555765,0.18574721450389342,0.22873880873550023
0.1428529520353603,0.18637736061073662,0.22864867609407868
0.14407208945647376,0.18697989872970444,0.22851679895871158
0.1452790829602817,0.18755462026713232,0.22834365920808608
0.14647318143908894,0.1881012458473954,0.2281296703507114
0.14765356218925874,0.1886195535993842,0.2278753144310972
0.14881949704367292,0.18910928288218187,0.22758102683782333
0.1499700537479245,0.18957016806513538,0.22724724348891456
0.1511044430122559,0.19000197236115657,0.2268744180940483
0.15222173621949509,0.19040439263004671,0.22646293028130016
0.1533210061371615,0.19077718581357184,0.22601321240276606
0.15440137922375863,0.19112004342857203,0.22552560752668294
0.1554618168764903,0.19143267858189938,0.2250004750834078
0.15650144421287626,0.19171479905521682,0.224438137062986
0.15751922256064121,0.19196606483016776,0.22383885344723842
0.15851418805928263,0.19218618652395314,0.22320290798216558
0.15948538602216855,0.19237479733528984,0.22253047395018433
0.16043175703060308,0.19253157475477467,0.22182175246184066
0.16135240784545024,0.19265615914620549,0.22107685998085724
0.1622462795616082,0.19274817307315217,0.2202958782613793
0.16311245285188658,0.19280727114290963,0.21947887683840417
0.16394997530148991,0.19283303691462184,0.21862582011691556
0.1647578635201592,0.19282511389319312,0.21773670526983402
0.1655352850012619,0.19278308675899236,0.21681141649933888
0.16628126213954042,0.19270655944899762,0.2158498409439904
0.16699500550045387,0.1925951451960648,0.21485181888193772
0.16767565792402817,0.1924484112794147,0.2138171178138153
0.1683224090078439,0.19226599159660118,0.21274553611046532
0.16893456866117518,0.19204745535485923,0.2116367575313549
0.16951134128096257,0.19179242905461713,0.2104905100990524
0.17005214619880027,0.19150052715640165,0.209306450266864
0.17055631159731544,0.19117135849701494,0.20808421637422692
0.171023283989709,0.19080459576099384,0.2068234700612681
0.17145258804852448,0.1903998595399723,0.20552378610204824
0.1718436953642568,0.18995686027397696,0.20418482096484425
0.17219629426947813,0.18947528177465367,0.202806151604896
0.17250997145236724,0.18895485129797418,0.20138740451742976
