FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.000 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 126  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
A2V-16_A2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     740.0         9.291e-03       4.8      1.03     yes
    2080.0         9.292e-03       1.7      1.00     yes
     480.0         9.348e-03       3.5      1.08     yes
     240.0         9.388e-03       3.6      1.02     yes
     820.0         9.469e-03       3.7      1.09     yes
    1605.0         9.475e-03       1.0      1.00     yes
     960.0         9.478e-03       6.0      1.03     yes
     220.0         9.496e-03       3.2      1.12     yes
     360.0         9.578e-03       2.2      1.00     yes
    2105.0         9.629e-03       1.1      1.00     yes
     795.0         9.685e-03       0.8      1.00     yes
    1570.0         9.696e-03       4.1      1.22     yes
    1980.0         9.702e-03       5.4      1.00     yes
    1380.0         9.763e-03       3.5      1.10     yes
    1540.0         9.768e-03       3.1      1.09     yes
    1620.0         9.805e-03       3.6      1.12     yes
     105.0         9.829e-03       1.3      1.00     yes
    1660.0         9.842e-03       7.2      1.02     NO*
    1060.0         9.856e-03       2.8      1.03     yes
    1140.0         9.861e-03       2.2      1.01     yes
    1225.0         9.864e-03       5.6      1.12     yes
    2160.0         9.884e-03       2.5      1.18     yes
    1180.0         9.909e-03       2.1      1.06     yes
     780.0         1.003e-02       5.2      1.04     yes
    2295.0         1.004e-02       4.2      1.00     yes
    2270.0         1.006e-02       4.0      1.12     yes
     680.0         1.006e-02       2.6      1.29     yes
    1595.0         1.007e-02       6.1      1.00     NO*
     505.0         1.008e-02       6.3      1.00     NO*
     905.0         1.009e-02       0.5      1.00     yes
    1795.0         1.010e-02       1.5      1.00     yes
     940.0         1.010e-02      11.1      1.11     NO*
     595.0         1.011e-02       1.0      1.00     yes
    1740.0         1.012e-02       3.6      1.17     yes
     870.0         1.012e-02       3.4      1.27     yes
     920.0         1.012e-02       8.5      1.00     NO*
     285.0         1.015e-02       3.9      1.60     yes
    1295.0         1.018e-02       1.0      1.00     yes
    1405.0         1.021e-02       2.0      1.00     yes
     495.0         1.022e-02       0.4      1.00     yes
    1640.0         1.024e-02       2.5      1.02     yes
    2340.0         1.024e-02       2.4      1.10     yes
    2320.0         1.027e-02       2.5      1.17     yes
    1705.0         1.030e-02       0.9      1.00     yes
    1895.0         1.032e-02       1.3      1.00     yes
    2360.0         1.033e-02       6.5      1.02     NO*
    1330.0         1.034e-02       5.0      1.21     yes
    1760.0         1.037e-02       1.6      1.01     yes
    1195.0         1.038e-02       0.8      1.00     yes
     705.0         1.044e-02       0.6      1.00     yes
    2220.0         1.047e-02       3.1      1.03     yes
     120.0         1.047e-02       7.1      1.24     NO*
      80.0         1.047e-02       5.0      1.07     yes
    1305.0         1.049e-02       1.5      1.00     yes
     695.0         1.050e-02       1.3      1.00     yes
    1160.0         1.053e-02       5.1      1.16     yes
      60.0         1.054e-02       4.0      1.00     yes
     630.0         1.065e-02       4.7      1.10     yes
    2460.0         1.066e-02       2.3      1.40     yes
    1480.0         1.071e-02       3.8      1.00     yes
    1925.0         1.072e-02       4.8      1.04     yes
     840.0         1.077e-02       1.8      1.02     yes
    2305.0         1.078e-02       0.9      1.00     yes
    2030.0         1.094e-02       4.2      1.07     yes
    2205.0         1.099e-02       0.9      1.00     yes
     170.0         1.105e-02       2.9      1.11     yes
    2385.0         1.107e-02       3.8      1.30     yes
     195.0         1.109e-02       3.4      1.00     yes
      95.0         1.109e-02       0.6      1.00     yes
    2405.0         1.115e-02       1.0      1.00     yes
     380.0         1.118e-02       6.3      1.12     NO*
     760.0         1.118e-02       2.3      1.00     yes
    1685.0         1.122e-02       4.4      1.22     yes
    1115.0         1.123e-02       3.9      1.35     yes
    1520.0         1.148e-02       2.7      1.02     yes
     530.0         1.155e-02       5.1      1.08     yes
     605.0         1.159e-02       1.6      1.00     yes
    2005.0         1.163e-02       2.3      1.00     yes
     985.0         1.166e-02       4.8      1.14     yes
    2485.0         1.177e-02       4.8      1.07     yes
    1995.0         1.251e-02       0.5      1.00     yes
    2440.0         1.268e-02       9.3      1.90     NO*
     305.0         1.299e-02       1.4      1.00     yes
    1095.0         1.329e-02       0.6      1.00     yes
     395.0         1.340e-02       0.6      1.00     yes
     895.0         1.357e-02       1.9      1.00     yes
    1005.0         1.460e-02       1.5      1.00     yes
    1860.0         3.071e-02      20.7      5.07     NO*
  consensus floor = 9.909e-03 mV^2/Hz over 113 clean bands  ->  Var(n) = 0.0396 mV^2  (RMS 199.1 uV)
  carrier a = 301.722 mV  ->  SNR = 60.6 dB in the 4 Hz demod band

========================================================================
A2V-16_A4
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     505.0         7.357e-03       6.3      1.00     NO*
     820.0         8.124e-03       2.9      1.02     yes
    2120.0         8.201e-03       1.8      1.12     yes
     940.0         8.244e-03      11.7      1.31     NO*
    1260.0         8.253e-03       1.9      1.01     yes
     895.0         8.259e-03       2.7      1.00     yes
    1595.0         8.385e-03       6.8      1.00     NO*
    1080.0         8.399e-03       3.4      1.02     yes
    1440.0         8.408e-03       3.3      1.07     yes
    1895.0         8.415e-03       1.3      1.00     yes
      95.0         8.449e-03       0.7      1.00     yes
      80.0         8.468e-03       6.8      1.15     NO*
     960.0         8.489e-03       5.1      1.12     yes
    1780.0         8.606e-03       4.8      1.16     yes
    1020.0         8.692e-03       3.9      1.00     yes
    1840.0         8.736e-03       1.6      1.07     yes
    2180.0         8.755e-03       2.5      1.08     yes
    1360.0         8.844e-03       6.2      1.04     NO*
     920.0         8.900e-03       9.4      1.00     NO*
     205.0         8.902e-03       0.9      1.00     yes
    1040.0         8.915e-03       1.8      1.06     yes
    1740.0         8.924e-03       3.5      1.04     yes
    1495.0         8.927e-03       0.9      1.00     yes
    1480.0         8.933e-03       4.9      1.09     yes
    1305.0         8.985e-03       1.7      1.00     yes
     720.0         9.018e-03       2.9      1.17     yes
    1295.0         9.085e-03       0.3      1.00     yes
    1520.0         9.153e-03       1.6      1.08     yes
     260.0         9.154e-03       3.5      1.00     yes
     320.0         9.164e-03       5.8      1.01     yes
     840.0         9.180e-03       1.6      1.01     yes
    1180.0         9.225e-03       1.7      1.08     yes
    1880.0         9.231e-03       2.7      1.28     yes
    1980.0         9.245e-03       4.0      1.08     yes
    2080.0         9.273e-03       1.3      1.00     yes
     680.0         9.299e-03       2.1      1.10     yes
    2385.0         9.303e-03       4.9      1.36     yes
    2405.0         9.304e-03       1.0      1.00     yes
    2095.0         9.313e-03       0.9      1.00     yes
    1815.0         9.321e-03       4.6      1.03     yes
    2240.0         9.321e-03       4.9      1.02     yes
    1140.0         9.339e-03       1.7      1.07     yes
    1505.0         9.343e-03       0.6      1.00     yes
     695.0         9.347e-03       1.1      1.00     yes
    1280.0         9.349e-03      14.6      1.07     NO*
    2205.0         9.350e-03       1.4      1.00     yes
     740.0         9.356e-03       4.3      1.13     yes
     780.0         9.382e-03       5.3      1.10     yes
    1620.0         9.435e-03       3.0      1.22     yes
    2360.0         9.452e-03       6.7      1.01     NO*
     760.0         9.486e-03       2.2      1.00     yes
     595.0         9.543e-03       1.4      1.00     yes
    2060.0         9.550e-03       6.0      1.00     NO*
    1660.0         9.603e-03       6.5      1.03     NO*
    1640.0         9.606e-03       1.7      1.12     yes
     195.0         9.618e-03       4.7      1.00     yes
      40.0         9.651e-03       4.8      1.03     yes
     660.0         9.654e-03       5.2      1.20     yes
    2005.0         9.676e-03       2.4      1.00     yes
    1330.0         9.678e-03       4.1      1.30     yes
    1760.0         9.714e-03       1.3      1.01     yes
    2460.0         9.719e-03       1.0      1.09     yes
     480.0         9.736e-03       2.5      1.06     yes
     795.0         9.762e-03       1.0      1.00     yes
    1380.0         9.766e-03       1.2      1.18     yes
    1160.0         9.793e-03       5.0      1.06     yes
    1405.0         9.835e-03       1.0      1.00     yes
    2195.0         9.843e-03       0.9      1.00     yes
     170.0         9.846e-03       3.9      1.18     yes
     560.0         9.863e-03       1.2      1.08     yes
    2160.0         9.880e-03       2.6      1.19     yes
    1225.0         9.889e-03       5.9      1.10     yes
     105.0         9.933e-03       1.5      1.00     yes
     140.0         9.943e-03       1.6      1.06     yes
     120.0         9.963e-03       4.8      1.43     yes
    2420.0         9.966e-03       2.5      1.00     yes
    2140.0         9.982e-03       1.8      1.09     yes
    1420.0         9.986e-03       1.5      1.20     yes
    2340.0         9.989e-03       2.2      1.01     yes
    1925.0         1.000e-02       4.8      1.24     yes
    1395.0         1.002e-02       1.3      1.00     yes
    2295.0         1.003e-02       3.6      1.00     yes
    1460.0         1.005e-02       2.3      1.17     yes
      60.0         1.007e-02       6.1      1.22     NO*
     240.0         1.009e-02       1.3      1.09     yes
     495.0         1.011e-02       0.8      1.00     yes
    1060.0         1.015e-02       1.0      1.03     yes
    1960.0         1.016e-02       2.5      1.11     yes
    1115.0         1.020e-02       3.4      1.08     yes
    2305.0         1.025e-02       2.1      1.00     yes
    2220.0         1.030e-02       1.9      1.06     yes
    2320.0         1.032e-02       3.5      1.23     yes
    2485.0         1.041e-02       5.9      1.13     yes
      25.0         1.042e-02       0.9      1.00     yes
     985.0         1.050e-02       2.9      1.15     yes
    1795.0         1.057e-02       1.2      1.00     yes
     380.0         1.059e-02       7.8      1.02     NO*
     630.0         1.059e-02       4.7      1.05     yes
    1685.0         1.060e-02       4.2      1.11     yes
    2105.0         1.078e-02       0.6      1.00     yes
     360.0         1.080e-02       1.7      1.33     yes
     340.0         1.081e-02       2.8      1.27     yes
    1540.0         1.082e-02       2.2      1.02     yes
     705.0         1.086e-02       1.0      1.00     yes
     905.0         1.089e-02       0.9      1.00     yes
    2270.0         1.090e-02       3.2      1.15     yes
     285.0         1.091e-02       3.7      1.18     yes
     605.0         1.093e-02       0.4      1.00     yes
    1605.0         1.094e-02       0.7      1.00     yes
     870.0         1.095e-02       4.1      1.17     yes
     220.0         1.101e-02       3.2      1.10     yes
    1720.0         1.103e-02       1.7      1.34     yes
     530.0         1.103e-02       3.2      1.11     yes
     580.0         1.105e-02       8.8      1.31     NO*
    2030.0         1.115e-02       4.0      1.12     yes
    1095.0         1.132e-02       1.2      1.00     yes
    1570.0         1.133e-02       3.3      1.12     yes
     805.0         1.148e-02       0.3      1.00     yes
    1195.0         1.158e-02       0.4      1.00     yes
    1705.0         1.188e-02       1.3      1.00     yes
    1995.0         1.192e-02       0.9      1.00     yes
    2440.0         1.250e-02       8.4      1.53     NO*
     305.0         1.278e-02       1.0      1.00     yes
    1005.0         1.287e-02       1.1      1.00     yes
     395.0         1.637e-02       0.7      1.00     yes
    1860.0         3.451e-02      21.2      6.20     NO*
  consensus floor = 9.793e-03 mV^2/Hz over 111 clean bands  ->  Var(n) = 0.0392 mV^2  (RMS 197.9 uV)
  carrier a = 303.270 mV  ->  SNR = 60.7 dB in the 4 Hz demod band

========================================================================
A2V-16_A5
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2195.0         9.556e-03       2.2      1.00     yes
     695.0         9.732e-03       1.5      1.00     yes
     220.0         9.840e-03       1.0      1.15     yes
      95.0         9.896e-03       1.3      1.00     yes
     960.0         9.948e-03       5.3      1.00     yes
    1740.0         9.986e-03       3.2      1.09     yes
    2180.0         1.003e-02       2.1      1.14     yes
    2320.0         1.009e-02       2.9      1.02     yes
     660.0         1.015e-02       5.1      1.04     yes
     320.0         1.025e-02       5.2      1.02     yes
    2205.0         1.049e-02       0.4      1.00     yes
     605.0         1.052e-02       1.5      1.00     yes
    1020.0         1.053e-02       3.7      1.03     yes
    1840.0         1.055e-02       2.6      1.18     yes
     260.0         1.055e-02       3.3      1.08     yes
    1480.0         1.061e-02       3.7      1.00     yes
    1360.0         1.063e-02       6.4      1.07     NO*
    1395.0         1.063e-02       0.4      1.00     yes
     480.0         1.064e-02       1.6      1.13     yes
    1660.0         1.073e-02       5.8      1.02     yes
    1405.0         1.082e-02       1.1      1.00     yes
    2105.0         1.086e-02       1.6      1.00     yes
    1640.0         1.093e-02       1.3      1.12     yes
    2080.0         1.094e-02       0.9      1.00     yes
    2360.0         1.097e-02       6.0      1.18     yes
     105.0         1.103e-02       0.8      1.00     yes
    2340.0         1.107e-02       2.4      1.22     yes
    1380.0         1.110e-02       2.9      1.20     yes
    1705.0         1.110e-02       1.0      1.00     yes
     820.0         1.111e-02       2.7      1.23     yes
     340.0         1.115e-02       2.6      1.05     yes
     595.0         1.116e-02       1.3      1.00     yes
    1080.0         1.117e-02       2.8      1.15     yes
    1420.0         1.117e-02       1.5      1.11     yes
    1115.0         1.122e-02       4.9      1.16     yes
    2160.0         1.125e-02       1.9      1.32     yes
     920.0         1.126e-02       7.3      1.01     NO*
     740.0         1.128e-02       4.2      1.01     yes
    1305.0         1.128e-02       1.8      1.00     yes
     720.0         1.130e-02       2.2      1.03     yes
    1180.0         1.130e-02       2.1      1.01     yes
    1880.0         1.130e-02       1.7      1.14     yes
    2460.0         1.132e-02       1.6      1.07     yes
     560.0         1.136e-02       2.5      1.05     yes
    1440.0         1.136e-02       2.8      1.13     yes
     170.0         1.139e-02       3.5      1.14     yes
    1460.0         1.140e-02       2.0      1.01     yes
    1780.0         1.141e-02       3.7      1.00     yes
    2270.0         1.144e-02       3.2      1.27     yes
    1540.0         1.146e-02       2.6      1.00     yes
     140.0         1.146e-02       2.7      1.10     yes
    2220.0         1.149e-02       2.5      1.19     yes
    1520.0         1.150e-02       2.2      1.17     yes
    1815.0         1.150e-02       4.8      1.09     yes
    2030.0         1.153e-02       4.2      1.04     yes
     205.0         1.154e-02       0.7      1.00     yes
    1260.0         1.156e-02       2.0      1.19     yes
     840.0         1.161e-02       1.0      1.03     yes
      25.0         1.165e-02       1.1      1.00     yes
    1295.0         1.167e-02       0.5      1.00     yes
     580.0         1.168e-02       8.4      1.09     NO*
    2140.0         1.169e-02       1.6      1.00     yes
      40.0         1.169e-02       4.1      1.04     yes
    1495.0         1.170e-02       0.3      1.00     yes
     780.0         1.175e-02       5.3      1.04     yes
    2420.0         1.176e-02       1.7      1.05     yes
     985.0         1.178e-02       6.2      1.10     NO*
    1195.0         1.179e-02       1.3      1.00     yes
    1760.0         1.180e-02       3.1      1.19     yes
    1795.0         1.181e-02       2.2      1.00     yes
     805.0         1.183e-02       1.0      1.00     yes
     360.0         1.184e-02       2.8      1.08     yes
    1620.0         1.184e-02       1.3      1.05     yes
    2120.0         1.185e-02       1.5      1.06     yes
    1505.0         1.189e-02       0.5      1.00     yes
     705.0         1.192e-02       0.5      1.00     yes
    2305.0         1.201e-02       0.3      1.00     yes
    2060.0         1.207e-02       4.8      1.01     yes
    2240.0         1.211e-02       4.7      1.00     yes
     530.0         1.213e-02       4.6      1.10     yes
    1605.0         1.215e-02       0.4      1.00     yes
    1720.0         1.218e-02       2.5      1.11     yes
      80.0         1.225e-02       5.7      1.02     yes
    1040.0         1.227e-02       1.7      1.10     yes
    1570.0         1.227e-02       3.6      1.10     yes
    1140.0         1.229e-02       1.7      1.11     yes
     285.0         1.232e-02       3.0      1.06     yes
    1060.0         1.234e-02       2.3      1.15     yes
     895.0         1.236e-02       2.7      1.00     yes
     630.0         1.245e-02       4.0      1.24     yes
    1925.0         1.249e-02       3.8      1.20     yes
    1895.0         1.252e-02       0.8      1.00     yes
    1225.0         1.257e-02       5.5      1.16     yes
     940.0         1.262e-02       8.5      1.05     NO*
    1280.0         1.263e-02      12.7      1.00     NO*
    1685.0         1.266e-02       4.4      1.27     yes
     760.0         1.268e-02       1.3      1.09     yes
    1595.0         1.274e-02       5.7      1.00     yes
     870.0         1.278e-02       3.3      1.18     yes
    2295.0         1.284e-02       2.9      1.00     yes
    2485.0         1.284e-02       4.1      1.07     yes
    1980.0         1.287e-02       2.9      1.15     yes
    1095.0         1.288e-02       0.9      1.00     yes
     120.0         1.295e-02       4.1      1.00     yes
      60.0         1.303e-02       4.0      1.01     yes
     905.0         1.303e-02       1.0      1.00     yes
    1960.0         1.307e-02       2.4      1.04     yes
    1330.0         1.309e-02       3.7      1.09     yes
     795.0         1.313e-02       0.9      1.00     yes
     240.0         1.334e-02       3.3      1.16     yes
     680.0         1.337e-02       2.5      1.03     yes
     195.0         1.340e-02       2.3      1.00     yes
    1160.0         1.342e-02       4.2      1.15     yes
    2095.0         1.346e-02       0.4      1.00     yes
    2385.0         1.368e-02       3.8      1.39     yes
     495.0         1.382e-02       0.4      1.00     yes
    2405.0         1.387e-02       1.0      1.00     yes
     380.0         1.393e-02       6.4      1.16     NO*
    1995.0         1.440e-02       0.3      1.00     yes
     305.0         1.483e-02       0.6      1.00     yes
     505.0         1.543e-02       3.5      1.00     yes
    2440.0         1.611e-02       6.9      1.60     NO*
     395.0         1.756e-02       1.1      1.00     yes
    2005.0         1.825e-02       0.8      1.00     yes
    1005.0         1.881e-02       1.7      1.00     yes
    1860.0         2.369e-02      17.6      2.81     NO*
  consensus floor = 1.169e-02 mV^2/Hz over 117 clean bands  ->  Var(n) = 0.0467 mV^2  (RMS 216.2 uV)
  carrier a = 245.465 mV  ->  SNR = 58.1 dB in the 4 Hz demod band
