BPW34_2,Inano_1,Inano_2
-0.01146039894929432,-0.010778265424879894,-0.00040759610799325375
-0.011059352729938523,-0.010401074984477104,-0.0003933225271103664
-0.01068492778779136,-0.010048882687196697,-0.0003799694591983668
-0.010334391958230955,-0.009719072772390366,-0.00036740930372722216
-0.010005177824045875,-0.009409126383094565,-0.00035548390282773637
-0.009694919620854189,-0.009116662512198085,-0.0003440090793253277
-0.00940146448443906,-0.008839490639530958,-0.0003328121549594082
-0.009122657930612071,-0.00857531035163982,-0.0003216651353452702
-0.00885671074928137,-0.008322180660645107,-0.00031036683356831535
-0.008601995323382043,-0.008078407299581595,-0.0002988220689606521
-0.008356922063658274,-0.0078421971764116,-0.00028687147708786765
-0.008120400895017484,-0.007612526200805699,-0.00027455011384208694
-0.007890942143041703,-0.007388057404230085,-0.0002620046557031755
-0.007667380831316509,-0.0071676618067355,-0.0002492829827049651
-0.007448286640620551,-0.006950628025925594,-0.00023684111158353473
-0.007231649977671706,-0.006735192995676537,-0.00022493342377085009
-0.00701612947607755,-0.006520665406063062,-0.00021388545618389754
-0.006798776133283649,-0.006305137084843961,-0.0002043512207333363
-0.006577820214762747,-0.006086728388773787,-0.00019631200578733906
-0.00635063771222787,-0.005864304124650281,-0.00019034426163972665
-0.006113717984339283,-0.005634277529824128,-0.00018651146719568523
-0.005865982933323501,-0.005395801387180896,-0.00018456730300659037
-0.005602375214406963,-0.005145293997800951,-0.00018492085762620474
-0.005321330794751215,-0.004879582778500762,-0.00018670219688406023
-0.005019726460243607,-0.004597553880158366,-0.00018996478823081952
-0.004691503758965672,-0.004292527556134759,-0.00019427926278711878
-0.004337051890441666,-0.003964080626066216,-0.00019867945263702834
-0.003947672886988742,-0.00360633645999287,-0.0002033006205090105
-0.003520520619254191,-0.0032131949655916777,-0.00020693342773557598
-0.003052558238710097,-0.0027843084993472715,-0.00020912010231121216
-0.0025310121548739865,-0.0023070228450591777,-0.00020936466386914485
-0.0019580234534670505,-0.0017807978994410813,-0.00020642488183478312
-0.001320183349292877,-0.0011974331161045816,-0.00019977206579346895
-0.0006096160447505489,-0.0005445425130454171,-0.00018843744986560664
0.000171927731416412,0.00017392372272063768,-0.0001711776248054039
0.001045516229457284,0.0009765787543994265,-0.00014695588225662728
0.002001819992223173,0.001860299922473041,-0.00011501550844581908
0.0030457267042124465,0.0028230826801956175,-7.338633361588702e-05
0.0041815751659218,0.003874805159705653,-2.1844480745136872e-05
0.005373331282247422,0.004981740397257508,4.018781211897592e-05
0.00662000359287165,0.006138533206598553,0.00011434361860841995
0.007868822058939623,0.007305517566162168,0.00019746596190019488
0.009061374420650414,0.008420120425292032,0.0002902091715595691
0.010163090722873552,0.009454401359685007,0.000389424211074867
0.011073148650488026,0.010318208620921518,0.000488802791222832
0.011763841181286648,0.010975352832786119,0.0005891104979879117
0.012192542335067735,0.011398078818211983,0.0006808224840565962
0.01232520722136283,0.01154569156836012,0.0007630472927213101
0.012217243868318297,0.011468392255344033,0.0008363603065498423
0.011866592717905983,0.011173898526489008,0.0008924163657207107
-0.07226220526585175,-0.0748951800878011,-0.01747231358136625
-0.0083767602559231,-0.008757212707212136,-0.002130723218300795
-0.004405501090961245,-0.004678720451207652,-0.0012246492167666545
-0.0029462407506843924,-0.0032129262127961744,-0.0009226009461265339
-0.0021913572063568254,-0.002464610530343997,-0.0007959051068217315
-0.0017133345928337373,-0.00201133846884341,-0.0007290345049102975
-0.0013811869786758413,-0.001710339269912181,-0.0007009219651553655
-0.0011434363674970027,-0.0014976709642240127,-0.0006968520879843954
-0.0009423140547895337,-0.0013370044357252364,-0.0006941572601184831
-0.000790342004389738,-0.0012163603476102736,-0.0007118015394862454
-0.0006590040257968832,-0.0011191577682394538,-0.0007277465373432268
