FULL PER-BAND NOISE-FLOOR TABLE
Fs = 2500.00 Hz  carrier = 930.000 Hz  Nyquist = 1250.0 Hz
record = 150000 samples (60.0 s)  Welch NFFT = 8192  bin = 0.305 Hz
candidate carrier-free bands = 70  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
A2V-16_A2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     940.0         1.273e-02      12.2      1.20     NO*
     760.0         1.279e-02      17.5      1.14     NO*
     280.0         1.281e-02      11.2      1.12     NO*
     705.0         1.294e-02       4.7      1.00     yes
    1180.0         1.301e-02       8.2      1.41     NO*
     620.0         1.316e-02       8.4      1.32     NO*
     920.0         1.319e-02      11.4      1.22     NO*
     120.0         1.320e-02      18.4      1.07     NO*
     980.0         1.322e-02      13.1      1.36     NO*
     795.0         1.337e-02       3.4      1.00     yes
    1005.0         1.359e-02       4.0      1.00     yes
     540.0         1.367e-02       7.9      1.46     NO*
     480.0         1.373e-02       8.3      1.39     NO*
    1120.0         1.391e-02       7.9      1.24     NO*
     295.0         1.408e-02       4.4      1.00     yes
     860.0         1.431e-02      10.2      1.27     NO*
     160.0         1.477e-02       8.5      1.43     NO*
    1060.0         1.508e-02       9.4      1.44     NO*
     360.0         1.584e-02      10.8      1.48     NO*
     220.0         1.617e-02      10.0      1.50     NO*
     995.0         1.635e-02       4.1      1.00     yes
  consensus floor = 1.252e-02 mV^2/Hz over 13 clean bands  ->  Var(n) = 0.0501 mV^2  (RMS 223.8 uV)
  carrier a = 442.110 mV  ->  SNR = 62.9 dB in the 4 Hz demod band

========================================================================
A2V-16_A5
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
      25.0         3.265e-03       7.4      1.00     NO*
    1195.0         3.377e-03       5.8      1.00     yes
     195.0         3.394e-03       6.4      1.00     NO*
     595.0         3.428e-03       6.2      1.00     NO*
     505.0         3.433e-03       7.9      1.00     NO*
     105.0         3.560e-03       5.2      1.00     yes
    1205.0         3.565e-03       6.8      1.00     NO*
     305.0         3.589e-03       4.5      1.00     yes
    1095.0         3.737e-03       3.3      1.00     yes
     705.0         3.826e-03       4.0      1.00     yes
     205.0         3.853e-03       5.7      1.00     yes
    1005.0         3.863e-03       3.8      1.00     yes
     795.0         3.866e-03       3.8      1.00     yes
     895.0         4.193e-03       3.9      1.00     yes
     695.0         4.194e-03       4.8      1.00     yes
      95.0         4.349e-03       3.1      1.00     yes
    1105.0         4.400e-03       4.0      1.00     yes
     605.0         4.660e-03       5.2      1.00     yes
     805.0         4.686e-03       4.0      1.00     yes
     495.0         4.722e-03       5.1      1.00     yes
     395.0         4.846e-03       2.6      1.00     yes
     905.0         4.940e-03       3.5      1.00     yes
     295.0         5.869e-03       3.1      1.00     yes
     995.0         6.013e-03       2.7      1.00     yes
     260.0         6.091e-03       8.8      1.28     NO*
    1080.0         6.747e-03      10.0      1.34     NO*
     320.0         6.749e-03       8.5      1.43     NO*
     640.0         7.103e-03      43.1      2.16     NO*
     820.0         7.129e-03      20.6      1.66     NO*
    1220.0         7.136e-03      37.4      2.42     NO*
     580.0         7.289e-03      33.7      2.11     NO*
    1040.0         7.314e-03      20.2      1.93     NO*
     380.0         7.399e-03       8.3      1.32     NO*
     520.0         7.472e-03      26.2      1.87     NO*
     840.0         7.508e-03       8.9      1.40     NO*
    1020.0         7.531e-03       9.8      1.37     NO*
     560.0         7.647e-03       9.9      1.66     NO*
     760.0         7.657e-03      23.3      1.91     NO*
     140.0         7.716e-03       9.3      1.41     NO*
     780.0         7.764e-03       9.4      1.30     NO*
    1160.0         8.079e-03      27.7      2.14     NO*
     980.0         8.338e-03      18.3      2.09     NO*
    1140.0         8.398e-03       9.1      1.47     NO*
     720.0         8.402e-03      10.2      1.76     NO*
      80.0         8.488e-03       9.2      1.62     NO*
     340.0         8.638e-03      17.5      1.91     NO*
     280.0         8.847e-03      15.2      1.83     NO*
     880.0         8.871e-03      18.5      1.95     NO*
     240.0         9.153e-03      25.3      2.27     NO*
     940.0         9.395e-03      16.0      1.86     NO*
     960.0         9.495e-03      10.6      2.41     NO*
     740.0         9.531e-03      10.9      2.42     NO*
     620.0         9.579e-03       9.3      1.75     NO*
     920.0         9.670e-03      15.4      2.00     NO*
     660.0         9.824e-03      11.7      1.95     NO*
    1240.0         9.860e-03       9.8      1.76     NO*
     160.0         9.995e-03      11.9      2.42     NO*
     680.0         1.011e-02      10.4      2.26     NO*
      40.0         1.015e-02      10.1      2.12     NO*
     180.0         1.091e-02      39.2      2.41     NO*
    1180.0         1.144e-02      10.8      3.03     NO*
    1120.0         1.189e-02      11.3      3.34     NO*
    1060.0         1.191e-02      12.7      2.84     NO*
     860.0         1.266e-02      14.1      2.74     NO*
     540.0         1.293e-02      21.9      3.79     NO*
     220.0         1.445e-02      13.8      3.35     NO*
     480.0         1.575e-02      21.5      4.83     NO*
     360.0         1.589e-02      22.9      3.35     NO*
     120.0         1.915e-02      50.5      5.96     NO*
      60.0         3.029e-01      60.4     76.44     NO*
  consensus floor = 4.194e-03 mV^2/Hz over 19 clean bands  ->  Var(n) = 0.0168 mV^2  (RMS 129.5 uV)
  carrier a = 587.801 mV  ->  SNR = 70.1 dB in the 4 Hz demod band
