timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
341100827,64,329,378,341
341101494,67,329,377,329
341102161,64,338,372,321
341102827,64,335,375,320
341103494,64,337,380,343
341104161,66,334,375,352
341104827,64,336,393,359
341105494,69,335,401,392
341106161,73,338,405,393
341106827,74,341,422,399
341107494,70,338,402,391
341108161,69,332,387,365
341108827,66,333,383,363
341109494,66,328,363,323
341110161,62,335,358,300
341110827,62,340,360,307
341111494,63,332,359,303
341112161,62,336,349,307
341112827,62,333,358,305
341113494,66,338,362,312
341114161,65,334,362,315
341114827,64,332,367,319
341115494,69,337,371,311
341116161,63,328,351,319
341116827,62,331,373,327
341117494,64,335,358,319
341118161,66,332,374,338
341118827,64,333,363,351
341119494,62,335,376,333
341120161,64,343,375,336
341120827,66,332,381,353
341121494,65,336,376,357
341122161,68,342,399,394
341122827,70,335,400,393
341123494,73,330,407,410
341124161,71,334,398,387
341124827,64,338,386,371
341125494,68,331,385,358
341126161,67,332,361,317
341126827,59,329,359,307
341127494,60,337,357,300
341128161,67,332,358,320
341128827,63,341,361,316
341129494,59,335,352,304
341130161,64,336,363,309
341130827,62,336,364,316
341131494,66,331,363,314
341132161,62,333,361,313
341132827,63,329,355,301
341133494,67,333,371,325
341134161,64,330,371,319
341134827,64,336,380,337
341135494,65,334,376,335
341136161,69,334,372,334
341136827,64,339,376,342
341137494,64,340,379,345
341138161,67,333,379,369
341138827,72,333,402,393
341139494,72,335,405,396
341140161,71,333,411,398
341140827,54,331,396,399
341141494,68,333,390,362
341142161,66,337,381,353
341142827,66,324,355,319
341143494,59,336,353,306
341144161,61,340,359,306
341144827,62,326,362,306
341145494,63,336,355,306
341146161,61,338,356,307
341146827,60,339,363,315
341147494,67,331,362,316
341148161,63,334,355,317
341148827,60,335,362,318
341149494,62,335,355,302
341150161,65,329,371,323
341150827,64,336,372,339
341151494,65,331,377,332
341152161,67,334,379,338
341152827,66,339,378,332
341153494,57,341,375,334
341154161,66,332,380,347
341154827,68,334,385,383
341155494,70,337,408,388
341156161,72,337,391,391
341156827,72,334,407,401
341157494,72,321,390,382
341158161,62,337,383,363
341158827,62,333,383,356
341159494,66,342,363,313
341160161,62,332,355,304
341160827,60,339,360,311
341161494,63,337,359,309
341162161,63,340,346,305
341162827,56,337,360,307
341163494,67,333,365,309
341164161,65,322,365,315
341164827,62,334,363,317
341165494,69,330,363,313
341166161,63,328,346,308
