FULL PER-BAND NOISE-FLOOR TABLE
Fs = 5000.00 Hz  carrier = 930.500 Hz  Nyquist = 2500.0 Hz
record = 150000 samples (30.0 s)  Welch NFFT = 8192  bin = 0.610 Hz
candidate carrier-free bands = 106  (guard ±3.0 Hz from every comb line)
'clean' = no bin > band-median + 6.0 dB;  bw_ratio = density spread across halfwidths [2, 5, 10, 20]

========================================================================
BPW34_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
     179.5         6.975e-04       4.3      1.07     yes
     112.0         7.220e-04       1.9      1.13     yes
    1009.8         7.815e-04      16.9      2.14     NO*
     135.0         8.476e-04       1.5      1.00     yes
      27.2         1.067e-03       2.2      1.00     yes
      88.8         1.138e-03       1.9      1.16     yes
     986.5         1.988e-03      13.1      8.60     NO*
      63.8         2.071e-03       1.2      1.15     yes
      42.2         2.144e-03       1.0      1.00     yes
    1861.2         1.223e-02      30.6     82.49     NO*
  consensus floor = 2.848e-04 mV^2/Hz over 81 clean bands  ->  Var(n) = 0.0011 mV^2  (RMS 33.8 uV)

========================================================================
BPW34_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    2062.0         1.013e-03       2.1      1.09     yes
    1166.0         1.044e-03       1.7      1.07     yes
    2286.0         1.092e-03       3.1      1.01     yes
    2220.0         1.097e-03       3.8      1.11     yes
    2192.8         1.120e-03       1.7      1.00     yes
    1188.8         1.143e-03       1.9      1.13     yes
    1525.0         1.161e-03       2.3      1.13     yes
    2028.8         1.165e-03       4.8      1.14     yes
    2489.2         1.179e-03       1.0      1.00     yes
    1569.5         1.184e-03       1.5      1.06     yes
    2264.5         1.185e-03       2.1      1.13     yes
    1367.0         1.185e-03       1.5      1.06     yes
    1589.8         1.197e-03       1.1      1.20     yes
    1115.8         1.199e-03       2.5      1.10     yes
    1919.2         1.201e-03       3.8      1.06     yes
    1222.0         1.204e-03       4.1      1.09     yes
    1140.8         1.218e-03       1.8      1.17     yes
    1838.0         1.225e-03       1.2      1.08     yes
    2441.2         1.226e-03       0.9      1.01     yes
    2421.0         1.228e-03       2.8      1.00     yes
    1331.2         1.228e-03       4.4      1.14     yes
     857.2         1.234e-03       1.1      1.00     yes
    2332.0         1.234e-03       1.4      1.01     yes
    1436.0         1.239e-03       0.8      1.08     yes
    1884.0         1.242e-03       1.9      1.04     yes
    1637.0         1.242e-03       1.4      1.05     yes
    1707.2         1.247e-03       0.8      1.00     yes
    1543.2         1.251e-03       0.8      1.00     yes
    1057.8         1.252e-03       1.4      1.00     yes
    2358.2         1.259e-03       1.8      1.02     yes
     809.2         1.270e-03       1.5      1.02     yes
    2156.2         1.278e-03       0.9      1.00     yes
    1458.8         1.281e-03       2.7      1.00     yes
     471.0         1.285e-03       2.0      1.09     yes
    2383.2         1.296e-03       2.6      1.01     yes
    1973.0         1.299e-03       3.5      1.03     yes
    1791.8         1.299e-03       0.8      1.03     yes
    1479.0         1.300e-03       4.3      1.01     yes
    1077.0         1.306e-03       1.6      1.08     yes
    1813.2         1.307e-03       1.8      1.04     yes
    2085.0         1.308e-03       4.2      1.12     yes
    1743.8         1.310e-03       0.4      1.00     yes
     874.5         1.311e-03       0.8      1.01     yes
    1772.0         1.312e-03       3.1      1.01     yes
    1413.0         1.315e-03       2.3      1.02     yes
     242.8         1.326e-03       1.7      1.00     yes
    1660.8         1.329e-03       1.6      1.19     yes
    2131.0         1.336e-03       2.4      1.22     yes
     608.8         1.338e-03       1.3      1.03     yes
    2467.0         1.339e-03       1.0      1.04     yes
    2109.8         1.342e-03       0.9      1.06     yes
    1094.2         1.349e-03       1.0      1.00     yes
     290.8         1.349e-03       1.8      1.02     yes
     919.0         1.350e-03       5.1      1.06     yes
    1955.8         1.354e-03       1.1      1.00     yes
    1258.2         1.354e-03       2.1      1.14     yes
     739.8         1.355e-03       1.0      1.02     yes
    1031.0         1.355e-03       1.5      1.29     yes
    2174.0         1.356e-03       3.5      1.00     yes
     718.0         1.357e-03       1.2      1.01     yes
    1681.5         1.368e-03       1.2      1.07     yes
     270.0         1.377e-03       1.2      1.06     yes
    1944.2         1.381e-03       1.3      1.00     yes
    1992.2         1.382e-03      17.3      1.00     NO*
    2240.8         1.386e-03       2.1      1.05     yes
     940.2         1.397e-03       4.4      1.05     yes
     633.8         1.398e-03       3.3      1.22     yes
    1726.0         1.399e-03       3.4      1.00     yes
     892.2         1.413e-03       1.9      1.00     yes
     583.0         1.418e-03       1.6      1.00     yes
    1278.0         1.426e-03       8.6      1.07     NO*
    2310.2         1.430e-03       0.9      1.00     yes
    1614.0         1.430e-03       2.1      1.04     yes
     560.8         1.435e-03       1.6      1.02     yes
    1755.2         1.437e-03       1.0      1.00     yes
     691.8         1.442e-03       1.6      1.03     yes
     761.2         1.452e-03       1.9      1.13     yes
    1389.2         1.452e-03       1.4      1.00     yes
     965.0         1.455e-03       1.9      1.19     yes
    1506.8         1.456e-03       0.9      1.00     yes
    1294.8         1.458e-03       0.7      1.00     yes
     360.2         1.474e-03       1.5      1.11     yes
    1306.2         1.474e-03       0.7      1.00     yes
     672.0         1.474e-03       4.4      1.06     yes
     784.0         1.475e-03       1.3      1.05     yes
     194.8         1.494e-03       0.4      1.00     yes
     830.0         1.496e-03       1.6      1.13     yes
     382.0         1.505e-03       1.6      1.11     yes
     336.0         1.506e-03       1.6      1.00     yes
     224.0         1.506e-03       1.3      1.05     yes
     159.8         1.517e-03       1.7      1.01     yes
     527.0         1.525e-03       1.9      1.16     yes
     206.2         1.554e-03       1.9      1.00     yes
     313.0         1.567e-03       1.1      1.12     yes
     491.2         1.580e-03       0.8      1.03     yes
     655.2         1.591e-03       1.1      1.00     yes
     179.5         1.667e-03       1.6      1.06     yes
     135.0         1.705e-03       2.2      1.05     yes
     112.0         1.750e-03       1.7      1.11     yes
    1009.8         1.768e-03      12.4      1.25     NO*
      27.2         2.074e-03       2.1      1.00     yes
      88.8         2.224e-03       1.3      1.04     yes
    1861.2         2.268e-03      12.5      2.32     NO*
      42.2         2.644e-03       1.0      1.00     yes
     986.5         2.768e-03       8.4      3.16     NO*
      63.8         2.865e-03       1.8      1.08     yes
  consensus floor = 1.342e-03 mV^2/Hz over 101 clean bands  ->  Var(n) = 0.0054 mV^2  (RMS 73.3 uV)

========================================================================
Inano_1
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
      42.2         1.851e-03       1.5      1.00     yes
    2156.2         1.946e-03       1.2      1.00     yes
    2264.5         2.084e-03       1.8      1.11     yes
    2358.2         2.123e-03       1.7      1.03     yes
    2467.0         2.140e-03       0.8      1.00     yes
    1992.2         2.143e-03      12.5      1.00     NO*
    2085.0         2.151e-03       1.2      1.03     yes
    1919.2         2.179e-03       1.7      1.08     yes
      63.8         2.204e-03       2.2      1.08     yes
    1660.8         2.214e-03       1.8      1.01     yes
    2286.0         2.219e-03       1.5      1.06     yes
    2489.2         2.223e-03       0.9      1.04     yes
    2192.8         2.227e-03       1.1      1.00     yes
    2109.8         2.245e-03       1.3      1.11     yes
    2028.8         2.268e-03       1.6      1.01     yes
    1838.0         2.290e-03       1.7      1.24     yes
    2332.0         2.306e-03       1.2      1.06     yes
    1861.2         2.312e-03       1.5      1.07     yes
    1525.0         2.327e-03       1.3      1.17     yes
    1791.8         2.356e-03       1.2      1.07     yes
    2240.8         2.361e-03       1.0      1.06     yes
    1755.2         2.371e-03       0.8      1.00     yes
    1955.8         2.379e-03       0.8      1.00     yes
    2220.0         2.380e-03       1.8      1.28     yes
      27.2         2.397e-03       1.1      1.00     yes
    1543.2         2.410e-03       1.1      1.00     yes
    1813.2         2.417e-03       2.4      1.09     yes
    1506.8         2.423e-03       1.7      1.00     yes
    2062.0         2.433e-03       1.6      1.02     yes
    2441.2         2.435e-03       1.0      1.04     yes
    1637.0         2.455e-03       0.7      1.26     yes
    1707.2         2.464e-03       0.8      1.00     yes
    2383.2         2.489e-03       1.5      1.13     yes
    1973.0         2.517e-03       1.1      1.00     yes
    1479.0         2.565e-03       0.7      1.02     yes
    2174.0         2.586e-03       1.2      1.09     yes
    1278.0         2.609e-03       2.2      1.29     yes
    1884.0         2.618e-03       2.0      1.02     yes
      88.8         2.637e-03       1.2      1.11     yes
    1681.5         2.641e-03       1.2      1.03     yes
    1726.0         2.651e-03       1.6      1.12     yes
    1944.2         2.653e-03       0.7      1.00     yes
    2421.0         2.654e-03       1.0      1.10     yes
    2310.2         2.659e-03       1.1      1.12     yes
    2131.0         2.681e-03       1.3      1.10     yes
    1413.0         2.685e-03       1.6      1.02     yes
    1367.0         2.709e-03       1.3      1.00     yes
    1772.0         2.715e-03       0.6      1.01     yes
     112.0         2.736e-03       0.6      1.04     yes
    1094.2         2.748e-03       3.0      1.00     yes
    1614.0         2.753e-03       1.6      1.05     yes
     159.8         2.754e-03       1.3      1.06     yes
    1589.8         2.754e-03       1.3      1.04     yes
    1569.5         2.776e-03       1.1      1.05     yes
    1458.8         2.884e-03       1.1      1.16     yes
    1436.0         2.884e-03       1.6      1.03     yes
    1743.8         2.897e-03       2.2      1.00     yes
    1389.2         2.918e-03       1.7      1.04     yes
    1222.0         2.958e-03       1.9      1.06     yes
    1331.2         2.961e-03       1.5      1.10     yes
     135.0         2.968e-03       2.0      1.00     yes
    1188.8         3.069e-03       1.2      1.05     yes
    1306.2         3.152e-03       0.9      1.00     yes
    1166.0         3.268e-03       1.9      1.03     yes
     179.5         3.280e-03       2.4      1.02     yes
    1115.8         3.291e-03       1.5      1.37     yes
    1258.2         3.470e-03       1.7      1.09     yes
    1140.8         3.558e-03       1.0      1.00     yes
    1294.8         3.574e-03       1.2      1.00     yes
     224.0         3.588e-03       0.9      1.00     yes
    1077.0         3.591e-03       1.3      1.03     yes
     290.8         3.997e-03       1.5      1.12     yes
     206.2         4.041e-03       0.8      1.00     yes
     194.8         4.133e-03       0.9      1.00     yes
     270.0         4.143e-03       1.0      1.17     yes
    1057.8         4.193e-03       0.6      1.00     yes
    1031.0         4.282e-03       1.3      1.06     yes
     242.8         4.347e-03       0.9      1.00     yes
     986.5         4.386e-03       1.5      1.07     yes
     965.0         4.589e-03       0.9      1.01     yes
     940.2         4.753e-03       1.2      1.04     yes
    1009.8         4.799e-03       2.2      1.16     yes
     313.0         4.985e-03       1.6      1.06     yes
     874.5         5.599e-03       2.4      1.07     yes
     919.0         5.810e-03       2.1      1.00     yes
     336.0         6.591e-03       1.6      1.08     yes
     857.2         6.855e-03       2.0      1.00     yes
     892.2         6.925e-03       1.1      1.00     yes
     830.0         7.504e-03       1.4      1.01     yes
     360.2         7.641e-03       1.8      1.13     yes
     382.0         8.476e-03       1.4      1.00     yes
     809.2         1.029e-02       1.2      1.01     yes
     784.0         1.101e-02       2.0      1.02     yes
     761.2         1.386e-02       2.0      1.02     yes
     739.8         1.410e-02       1.5      1.02     yes
     718.0         1.573e-02       2.2      1.03     yes
     471.0         1.747e-02       1.3      1.03     yes
     672.0         1.910e-02       1.5      1.08     yes
     691.8         1.998e-02       1.0      1.03     yes
     491.2         2.197e-02       1.0      1.00     yes
     655.2         2.631e-02       0.8      1.00     yes
     527.0         2.913e-02       2.3      1.22     yes
     633.8         3.401e-02       2.0      1.06     yes
     560.8         3.467e-02       2.0      1.06     yes
     608.8         3.999e-02       1.1      1.02     yes
     583.0         4.263e-02       2.0      1.00     yes
  consensus floor = 2.776e-03 mV^2/Hz over 105 clean bands  ->  Var(n) = 0.0111 mV^2  (RMS 105.4 uV)

========================================================================
Inano_2
========================================================================
 center Hz   density mV^2/Hz  worst dB  bw_ratio   clean
    1306.2         9.933e-04       1.5      1.00     yes
    1258.2         1.001e-03       1.9      1.06     yes
    1884.0         1.035e-03       1.6      1.01     yes
    1389.2         1.042e-03       1.6      1.05     yes
     242.8         1.081e-03       1.4      1.00     yes
    1331.2         1.087e-03       4.7      1.07     yes
    1707.2         1.090e-03       0.9      1.00     yes
    1166.0         1.100e-03       1.5      1.02     yes
    1525.0         1.104e-03       2.2      1.18     yes
    2489.2         1.105e-03       2.2      1.09     yes
    2358.2         1.112e-03       2.7      1.06     yes
    2467.0         1.113e-03       2.0      1.09     yes
    1772.0         1.120e-03       3.2      1.01     yes
    1919.2         1.120e-03       6.1      1.05     NO*
    1413.0         1.126e-03       1.2      1.00     yes
    2131.0         1.128e-03       1.0      1.01     yes
     919.0         1.129e-03      13.4      1.09     NO*
    2383.2         1.138e-03       3.8      1.02     yes
    2085.0         1.139e-03       4.1      1.00     yes
    1681.5         1.148e-03       1.2      1.00     yes
    1543.2         1.152e-03       1.6      1.00     yes
    2109.8         1.153e-03       1.1      1.07     yes
    1367.0         1.158e-03       0.8      1.04     yes
    1660.8         1.162e-03       1.2      1.05     yes
    1992.2         1.167e-03      18.8      1.00     NO*
    1115.8         1.169e-03       2.1      1.07     yes
    2441.2         1.176e-03       1.6      1.01     yes
    2264.5         1.178e-03       1.2      1.04     yes
    1094.2         1.184e-03       0.6      1.00     yes
     761.2         1.187e-03       1.0      1.00     yes
    2028.8         1.187e-03       4.8      1.12     yes
     313.0         1.188e-03       1.7      1.02     yes
    1743.8         1.195e-03       1.0      1.00     yes
    1569.5         1.202e-03       1.8      1.06     yes
     857.2         1.207e-03       1.6      1.00     yes
    2240.8         1.207e-03       1.5      1.10     yes
     874.5         1.220e-03       1.7      1.06     yes
     471.0         1.222e-03       0.9      1.03     yes
    1458.8         1.226e-03       3.5      1.00     yes
     830.0         1.229e-03       1.9      1.08     yes
     608.8         1.235e-03       1.4      1.16     yes
    1222.0         1.235e-03       3.3      1.17     yes
    1140.8         1.236e-03       1.0      1.00     yes
    2156.2         1.236e-03       2.5      1.00     yes
    1637.0         1.237e-03       1.2      1.13     yes
    1506.8         1.240e-03       0.8      1.00     yes
    2332.0         1.241e-03       1.3      1.01     yes
    1791.8         1.245e-03       0.7      1.04     yes
     382.0         1.250e-03       1.0      1.15     yes
    1813.2         1.254e-03       1.2      1.07     yes
    2286.0         1.256e-03       5.2      1.07     yes
    1031.0         1.263e-03       1.1      1.00     yes
     194.8         1.263e-03       0.8      1.00     yes
     633.8         1.264e-03       2.4      1.19     yes
     290.8         1.266e-03       1.6      1.07     yes
     965.0         1.267e-03       1.1      1.01     yes
    1436.0         1.267e-03       0.9      1.05     yes
    2421.0         1.269e-03       2.3      1.12     yes
    1077.0         1.273e-03       2.0      1.08     yes
    1944.2         1.275e-03       2.1      1.00     yes
     892.2         1.275e-03       0.9      1.00     yes
    1838.0         1.282e-03       1.3      1.20     yes
    1188.8         1.287e-03       1.7      1.14     yes
    2192.8         1.290e-03       1.3      1.00     yes
    2220.0         1.293e-03       5.6      1.27     yes
     691.8         1.302e-03       1.5      1.02     yes
    1589.8         1.306e-03       1.3      1.00     yes
    1294.8         1.315e-03       0.6      1.00     yes
    1278.0         1.315e-03      18.4      1.23     NO*
    1955.8         1.324e-03       0.9      1.00     yes
     809.2         1.324e-03       1.8      1.11     yes
     491.2         1.327e-03       1.8      1.19     yes
     270.0         1.333e-03       2.2      1.21     yes
     336.0         1.333e-03       1.2      1.04     yes
    1614.0         1.334e-03       2.0      1.05     yes
     739.8         1.337e-03       1.1      1.08     yes
    2062.0         1.341e-03       2.0      1.17     yes
     655.2         1.355e-03       1.1      1.00     yes
     560.8         1.358e-03       0.7      1.01     yes
    1726.0         1.358e-03       3.8      1.01     yes
     672.0         1.380e-03       4.6      1.13     yes
    2310.2         1.385e-03       1.3      1.05     yes
    1755.2         1.407e-03       0.4      1.00     yes
    2174.0         1.412e-03       4.7      1.06     yes
     940.2         1.418e-03      13.2      1.06     NO*
     224.0         1.421e-03       1.8      1.04     yes
    1057.8         1.427e-03       1.2      1.00     yes
     159.8         1.440e-03       0.6      1.20     yes
     583.0         1.454e-03       6.5      1.01     NO*
     527.0         1.458e-03       3.3      1.09     yes
     360.2         1.469e-03       1.1      1.02     yes
    1973.0         1.476e-03       3.1      1.04     yes
    1479.0         1.478e-03       4.4      1.09     yes
     784.0         1.487e-03       2.0      1.14     yes
     179.5         1.512e-03       2.9      1.03     yes
     718.0         1.519e-03       1.4      1.12     yes
     206.2         1.525e-03       1.0      1.00     yes
     135.0         1.547e-03       1.7      1.00     yes
    1009.8         1.620e-03      12.5      1.20     NO*
     112.0         1.824e-03       1.8      1.02     yes
      27.2         2.055e-03       1.3      1.00     yes
      88.8         2.165e-03       2.1      1.07     yes
     986.5         2.791e-03       7.3      2.97     NO*
      63.8         2.835e-03       1.5      1.11     yes
      42.2         2.945e-03       2.0      1.00     yes
    1861.2         4.827e-02      29.8     71.24     NO*
  consensus floor = 1.263e-03 mV^2/Hz over 97 clean bands  ->  Var(n) = 0.0051 mV^2  (RMS 71.1 uV)
